PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	PG	WC	SC	GA	UT	PM
J	Xu, ZF; Liu, S; Gan, GY; Yi, JH				Xu Zhefeng; Liu Shan; Gan Guoyou; Yi Jianhong			The film forming mechanism of chromium-free passivation process in the tannic acid system for hot dip galvanizing coating	OPTOELECTRONICS AND ADVANCED MATERIALS-RAPID COMMUNICATIONS			English	Article						Tannic acid; Hot Dip Galvanizing; Chromium free passivation liquid; Coating; Film forming mechanism	CONVERSION COATINGS; STEEL; SURFACE; SHEET; ZINC	In this paper, tannic acid, fluorine titanate and silane coupling agent passivation solution were used to prepare hot dip galvanized steel sheet passivation coating. And then the mechanism of film formation was studied. The microstructure, surface composition, layer by layer element distribution and molecular structure of galvanized steel sheet passivation coating were revealed in scanning electron microscopy, X ray photoelectron spectroscopy, glow discharge atomic emission spectrometry and infrared spectrometry, respectively. The results show that: in one hand, using the silane coupling agent would produce many sol-gel particles in the passivation solution. On the other hand, tannic acid would produce spatial mesh structure. Therefore, passivation solution would generate a smooth, uniform and compact galvanized steel sheet passivation coating or membrane.	[Xu Zhefeng; Gan Guoyou; Yi Jianhong] Kunming Univ Sci & Technol, Fac Mat Sci & Engn, Kunming 650093, Peoples R China; [Xu Zhefeng] PanGang Grp Res Inst Co Ltd, State Key Lab Vanadium & Titanium Resources Compr, Panzhihua 617000, Sichuan, Peoples R China; [Liu Shan] Panzhihua Univ, Dept Biol & Chem Engn, Panzhihua 617000, Peoples R China	Gan, GY (reprint author), Kunming Univ Sci & Technol, Fac Mat Sci & Engn, Kunming 650093, Peoples R China.	ganguoyou@kmust.edu.cn			Ministry of Science and Technology of the People's Republic of China [2009AA03Z529]	One of the authors (Mr. Xu Zhefeng) gratefully acknowledges financial support from Ministry of Science and Technology of the People's Republic of China, through 863 Project (No.2009AA03Z529). The authors wish to acknowledge Prof. Yan Chuanwei, Institute of Metal Research, Chinese Academy of Sciences, for providing Electrochemical measurement system facility.		15	0	0	4	7	NATL INST OPTOELECTRONICS	BUCHAREST-MAGURELE	1 ATOMISTILOR ST, PO BOX MG-5, BUCHAREST-MAGURELE 76900, ROMANIA	1842-6573	2065-3824		OPTOELECTRON ADV MAT	Optoelectron. Adv. Mater.-Rapid Commun.	NOV-DEC	2015	9	11-12					1487	1490				4	Materials Science, Multidisciplinary; Optics	Materials Science; Optics	DA8HX	WOS:000368046800029		
J	Zhang, R; Zhang, Y; Li, H				Zhang, Rui; Zhang, Yong; Li, He			miR-1244/Myocyte Enhancer Factor 2D Regulatory Loop Contributes to the Growth of Lung Carcinoma	DNA AND CELL BIOLOGY			English	Article							CANCER; EXPRESSION	Lung carcinoma greatly threatens human health, due to its increasing incidence in recent years and poor prognosis. However, this malignancy displays resistance against current therapeutic strategies. One of major causes leading to bad outcomes for lung cancer therapy is the lack of understanding on its tumorigenesis and progression. To explore the molecular mechanism by which lung cancer progresses, we employed multidisciplinary approaches and used lung cancer cell lines as research models. miR-1244 was underexpressed in lung carcinoma by 40.6-73.8%, which is highly associated with patients' survival. miR-1244 restoration was shown to affect the proliferation, survival, and invasion of lung cancer cells. miR-1244 suppression rendered normal lung fibroblasts with malignant phenotypes. miR-1244 overexpression can reduce the growth of lung cancer xenografts. miR-1244 was then verified to negatively regulate the expression of myocyte enhancer factor 2D (MEF2D) in lung cancer cells. MEF2D can also affect the expression of miR-1244 by directly binding to its promoter. Further study showed that MEF2D is required for the effect of miR-1244 on lung cancer and normal cells. These results suggested that there is an autoregulatory circuit consisting of miR-1244 and MEF2D, which contributes to the progression of lung cancer. Targeting this molecular loop may be a promising strategy for lung carcinoma treatment.	[Zhang, Rui] Chongqing Med Univ, Dept Resp Med, Affiliated Hosp 1, Chongqing 400016, Peoples R China; [Zhang, Yong] Panzhihua Univ, Dept Resp Med, Affiliated Hosp, Panzhihua, Peoples R China; [Li, He] Chongqing Med Univ, Dept Resp Med, Affiliated Hosp 2, Chongqing 400016, Peoples R China	Zhang, R (reprint author), Chongqing Med Univ, Dept Resp Med, Affiliated Hosp 1, 1 Youyi Rd, Chongqing 400016, Peoples R China.	zhrui2040@163.com						9	1	1	0	0	MARY ANN LIEBERT, INC	NEW ROCHELLE	140 HUGUENOT STREET, 3RD FL, NEW ROCHELLE, NY 10801 USA	1044-5498	1557-7430		DNA CELL BIOL	DNA Cell Biol.	NOV 1	2015	34	11					692	700		10.1089/dna.2015.2915		9	Biochemistry & Molecular Biology; Cell Biology; Genetics & Heredity	Biochemistry & Molecular Biology; Cell Biology; Genetics & Heredity	CV5MD	WOS:000364313900007	26355845	
J	Li, XW; Zhao, JH; Ma, GW; Chen, W				Li, Xiaowei; Zhao, Junhai; Ma, Guowei; Chen, Wei			Experimental study on the seismic performance of a double-span traditional timber frame	ENGINEERING STRUCTURES			English	Article						Traditional building; Timber structure; Mortise-tenon joint; Hysteretic model; Semi-rigid joint	MECHANICAL-BEHAVIOR; OAK PEGS; CONNECTIONS; JOINTS; STIFFNESS; STRENGTH; WALLS	Based on the prototype of a timber palace built during the Chinese Song Dynasty with inverted-trapezoid sectioned dovetail (ITSD) mortise-tenon joints, three 1:4 scaled specimens were fabricated and tested subjected to cyclic lateral loadings. Efforts have been made to study the characteristics of the timber frame, such as the failure mode, the hysteretic and envelope curves, the strength and the stiffness degradation, and the energy dissipation. Besides, the influence of P-Delta effect on the analytical results of timber frames was discussed in detail. Furthermore, the moment-rotation relationship for the ITSD mortise-tenon joints was presented and validated. (C) 2015 Elsevier Ltd. All rights reserved.	[Li, Xiaowei; Chen, Wei] Panzhihua Univ, Sichuan Prov Key Lab Comprehens Dev & Utilizat In, Panzhihua 617000, Sichuan, Peoples R China; [Li, Xiaowei] Southwest Jiaotong Univ, Dept Tunnel & Underground Engn, Chengdu 610031, Peoples R China; [Zhao, Junhai] Changan Univ, Sch Civil Engn, Xian 710064, Peoples R China; [Ma, Guowei] Univ Western Australia, Sch Civil Environm & Min Engn, Crawley, WA 6009, Australia	Li, XW (reprint author), Panzhihua Univ, Sch Civil & Architectural Engn, Panzhihua 617000, Sichuan, Peoples R China.	lilxxxwww@126.com	Ma, Guowei/A-2211-2010		Panzhihua University [2012PY056]	The work reported herein has been undertaken with the financial support of the Cultivating Program from Panzhihua University under Grant of 2012PY056, this financial support is gratefully acknowledged.		23	3	4	3	18	ELSEVIER SCI LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, OXON, ENGLAND	0141-0296	1873-7323		ENG STRUCT	Eng. Struct.	SEP 1	2015	98						141	150		10.1016/j.engstruct.2015.04.031		10	Engineering, Civil	Engineering	CM0EK	WOS:000357351000013		
J	Zhao, M; Liao, N; Zhuo, Y; Chai, YQ; Wang, JP; Yuan, R				Zhao, Min; Liao, Ni; Zhuo, Ying; Chai, Ya-Qin; Wang, Ji-Peng; Yuan, Ruo			Triple Quenching of a Novel Self-Enhanced Ru(II) Complex by Hemin/G-Quadruplex DNAzymes and Its Potential Application to Quantitative Protein Detection	ANALYTICAL CHEMISTRY			English	Article							RESONANCE ENERGY-TRANSFER; ELECTROGENERATED CHEMILUMINESCENCE; ELECTROCHEMILUMINESCENT DETECTION; ELECTROCHEMICAL DETECTION; CONTROLLED AGGREGATION; MIMICKING DNAZYME; AU NANOPARTICLES; DNA DETECTION; QUANTUM DOTS; NADH OXIDASE	Herein, a novel "on-off" electrochemiluminescence (ECL) aptasensor for highly sensitive determination of thrombin has been constructed based on the triple quenching of the effect of hemin/G-quadruplex DNAzymes upon the Ru(II) complex-based ECL system. First, a strong initial ECL signal was achieved by the dual amplification strategies of (i) intramolecular coreaction of a self-enhanced Ru(II)-based molecule (PTCA-PEI-Ru(II)) and (ii) intermolecular coreaction between PTCA-PEI-Ru(II) and nicotinamide adenine dinucleotide (NADH), which was named the signal-on state. Then, a novel triple quenching of the effect of multifunctional hemin/G-quadruplex DNAzymes upon the Ru(II) complex-based ECL system was designed to realize the desirable signal-off state, which was outlined as follows: (i) the hemin/G-quadruplex DNAzymes mimicked NADH oxidase to oxidize NADH and in situ generate the H2O2, consuming the coreactant of NADH; (ii) its active center of hemin could oxidize the excited state PTCA-PEI-Ru(II)* to PTCA-PEI-Ru(III), making the energy and electron transfer quench; (iii) it also acted as horseradish peroxidase (HRP) to catalyze the H2O2 for in situ producing the quencher of O-2. Based on triple quenching of the effect of hemin/G-quadruplex DNAzymes, the highly sensitive "on-off" thrombin aptasensor was developed with a wide linear detection range of 1.0 x 10(-14) M to 1.0 x 10(-10) M and a detection limit down to the femtomolar level.	[Zhao, Min; Liao, Ni; Zhuo, Ying; Chai, Ya-Qin; Wang, Ji-Peng; Yuan, Ruo] Southwest Univ, Key Lab Luminescent & Real Time Analyt Chem, Minist Educ, Coll Chem & Chem Engn, Chongqing 400715, Peoples R China; [Liao, Ni] Panzhihua Univ, Coll Biol & Chem Engn, Panzhihua 617000, Peoples R China	Zhuo, Y (reprint author), Southwest Univ, Key Lab Luminescent & Real Time Analyt Chem, Minist Educ, Coll Chem & Chem Engn, Chongqing 400715, Peoples R China.	yingzhuo@swu.edu.cn; yuanruo@swu.edu.cn			NNSF of China [21275119, 51473136]; Fundamental Research Funds for the Central Universities, China [XDJK2015A002, XDJK2014A012]	This research was supported by the NNSF of China (21275119, 51473136) and the Fundamental Research Funds for the Central Universities (XDJK2015A002, XDJK2014A012), China.		44	5	5	47	188	AMER CHEMICAL SOC	WASHINGTON	1155 16TH ST, NW, WASHINGTON, DC 20036 USA	0003-2700	1520-6882		ANAL CHEM	Anal. Chem.	AUG 4	2015	87	15					7602	7609		10.1021/acs.analchem.5b01671		8	Chemistry, Analytical	Chemistry	CO6PF	WOS:000359277900019	26135920	
J	Yang, Y; Tian, CX				Yang, Ying; Tian, Congxue			Synthesis and characterization of Fe-doped sulfated titania with high photocatalytic activity in visible light	RESEARCH ON CHEMICAL INTERMEDIATES			English	Article						Fe-doped sulfated titania photocatalyst; Industrial titanyl sulfate; Synthesis; Characterization	METHYL-ORANGE; CO OXIDATION; THIN-FILMS; TIO2; WATER; PHOTODEGRADATION; DEGRADATION; INCREASES	Fe-doped sulfated titania (FST) photocatalysts with high photocatalytic activity under visible light irradiation were prepared by one-step thermal hydrolysis of industrial titanyl sulfate and characterized by use of XRD, FT-IR, UV-visible DRS, XPS, and N-2 adsorption-desorption. The effect of total titanium concentration on the structure of the titania photocatalysts was investigated. The photocatalytic activity of FST samples was evaluated by studying the photooxidation of methylene blue in aqueous solution under irradiation with UV light or visible light. The results indicate that Fe-doping can effectively reduce the apparent band gap energy of titania and consequently extend the spectral response range to visible light. In addition, Fe-doping is beneficial to dissociation of adsorbed H2O, and subsequent formation of surface hydroxyl groups, and promoting the separation of photogenerated electrons and holes. Sulfation has effects of orienting, stabilizing, and supporting the mesoporous structure, and also effectively increases surface acidity. All these effects enhance the photocatalytic activity of FST samples.	[Yang, Ying; Tian, Congxue] Panzhihua Univ, Coll Biol & Chem Engn, Panzhihua 617000, Peoples R China	Yang, Y (reprint author), Panzhihua Univ, Coll Biol & Chem Engn, Panzhihua 617000, Peoples R China.	yydggpzh@163.com			National Natural Science Foundation of China [50804025]; Applied and Basic Research Program of Sichuan Province, China [2008JY0140]; Youths Foundation of Sichuan Province, China [09ZQ026-067]; Talents Innovation Project of Panzhihua City, China [2009TX-5(1)]; Promoting Industrialization Program of Panzhihua City, China [2011CY-G-23]	This work was supported by the National Natural Science Foundation of China (50804025), the Applied and Basic Research Program of Sichuan Province, China (2008JY0140), the Youths Foundation of Sichuan Province, China (09ZQ026-067), the Talents Innovation Project of Panzhihua City, China (2009TX-5(1)), and the Promoting Industrialization Program of Panzhihua City, China (2011CY-G-23).		23	1	1	4	24	SPRINGER	DORDRECHT	VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS	0922-6168	1568-5675		RES CHEM INTERMEDIAT	Res. Chem. Intermed.	AUG	2015	41	8					5271	5281		10.1007/s11164-014-1628-3		11	Chemistry, Multidisciplinary	Chemistry	CL7EC	WOS:000357133500023		
J	Bai, L; Gu, GX; Xiang, G; Zhang, X				Bai, Lang; Gu, Gangxu; Xiang, Gang; Zhang, Xi			Electric-field-induced Spontaneous Magnetization and Phase Transitions in Zigzag Boron Nitride Nanotubes	SCIENTIFIC REPORTS			English	Article							FERROMAGNETIC SEMICONDUCTORS; METAL ELEMENTS; MATERIALS DESIGN; SPIN TRANSPORT; 1ST-PRINCIPLES; DIAMOND; CAO; CR	We demonstrate an alternative scheme for realizing spin polarizations in semiconductor nanostructures by an all-electric way. The electronic and magnetic properties of the model system, zigzag pristine boron nitride nanotubes (BNNTs), are investigated under a transverse electric field (E) through spin-polarized density functional theory calculations. As E increases, the band gap of BNNTs is reduced due to charge redistribution induced by the asymmetry of electrostatic potential energy, and BNNTs experience rich phase transitions, such as semiconductor-metal transition and nonmagnetic (NM) metal-ferromagnetic (FM) metal transitions. Electric-field-induced magnetization occurs when a sufficiently high density of states at the Fermi level in the vicinity of metal-insulator transition is reached due to the redistribution of electronic bands and charge transferring across the BNNTs. Further analysis show that the spontaneous magnetization is derived from the localized nature of the 2p states of B and N, and the ferromagnetic coupling is stabilized by Zener's double-exchange mechanism. Our results may provide a viable way to realize spintronic devices for applications.	[Bai, Lang; Gu, Gangxu; Xiang, Gang; Zhang, Xi] Sichuan Univ, Coll Phys Sci & Technol, Chengdu 610064, Peoples R China; [Bai, Lang] Panzhihua Univ, Coll Mat Engn, Panzhihua 617000, Peoples R China; [Bai, Lang; Gu, Gangxu; Xiang, Gang; Zhang, Xi] Sichuan Univ, Minist Educ, Key Lab High Energy Dens Phys & Technol, Chengdu 610064, Peoples R China	Xiang, G (reprint author), Sichuan Univ, Coll Phys Sci & Technol, Chengdu 610064, Peoples R China.	gxiang@scu.edu.cn; xizhang@scu.edu.cn	Xiang, Gang/J-3433-2015	Xiang, Gang/0000-0002-5060-975X	Natural Science Foundation of China (NSFC) [11174212]; Program for New Century Excellent Talents in University (NCET) [110351]; SRF for ROCS of State Education Ministry of China	This work was supported by the Natural Science Foundation of China (NSFC) through Grant No. 11174212, by Program for New Century Excellent Talents in University (NCET) through Grant No. 110351 and by Project sponsored by SRF for ROCS of State Education Ministry of China.		40	1	1	4	30	NATURE PUBLISHING GROUP	LONDON	MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND	2045-2322			SCI REP-UK	Sci Rep	JUL 24	2015	5								12416	10.1038/srep12416		7	Multidisciplinary Sciences	Science & Technology - Other Topics	CN5CZ	WOS:000358448600001	26206393	
J	Zhang, J; Lei, H				Zhang, Jing; Lei, Hang			A pre-distribution algorithm of component reliability in Internetware system	COMPUTING			English	Article						Internetware; Reliability; Cost; Initial value; Pre-distribution; Method; Algorithm	ALLOCATION; SOFTWARE; OPTIMIZATION; COST; PSO	To pre-distribute Internetware reliability in planning Internetware system can save cost efficiently and ensure its reliability. Internetware reliability calculation model based on Markov chain is studied; the characteristics of the improvement of Internetware reliability is analyzed; cost function based on reliability constraint is designed; a dynamic mixed distribution algorithm based on cascade penalty is designed with the combination of the advantages of genetic algorithm and particle swarm optimization, which has improved the uncertainty of the initial points and iteration in the traditional dynamic allocation method within a certain range, increased distribution accuracy, and realized Internetware reliability effective pre-distribution. The experiments prove that the proposed method can effectively distribute Internetware reliability with high system reliability, low cost and less distribution calculation time.	[Zhang, Jing; Lei, Hang] Univ Elect Sci & Technol China, Sch Comp Sci & Engn, Chengdu 610054, Sichuan, Peoples R China; [Zhang, Jing] Panzhihua Univ, Sch Sci & Engn, Panzhihua 617000, Sichuan, Peoples R China	Zhang, J (reprint author), Univ Elect Sci & Technol China, Sch Comp Sci & Engn, 4,Sect 2,North Jianshe Rd, Chengdu 610054, Sichuan, Peoples R China.	zjpzh@tom.com			national science and technology support plan of Ministry of science and technology [2012BAH87F03]; Foundation Project of Sichuan Education Department [14ZA0341]	This work is sponsored by the national science and technology support plan (2012BAH87F03) of Ministry of science and technology, and the Foundation Project (14ZA0341) of Sichuan Education Department. Authors gratefully thank the anonymous reviewers for their valuable comments on this manuscript.		25	0	0	2	7	SPRINGER WIEN	WIEN	SACHSENPLATZ 4-6, PO BOX 89, A-1201 WIEN, AUSTRIA	0010-485X	1436-5057		COMPUTING	Computing	JUL	2015	97	7			SI		755	768		10.1007/s00607-015-0459-4		14	Computer Science, Theory & Methods	Computer Science	CL4SG	WOS:000356943700006		
J	Liao, YF; Wang, Y; Huang, Y; Zha, SF; Liu, JJ; Wang, ZK; Yin, YP; Liao, YF; Wang, Y				Liao, Y. F.; Wang, Y.; Huang, Y.; Zha, S. F.; Liu, J. J.; Wang, Z. K.; Yin, Y. P.; Liao, Y. F.; Wang, Y.			ISOLATION AND FUNCTIONAL ANALYSIS OF McMenA, A GENE ENCODING A 1,4-DIHYDROXY-2-NAPHTHOATE OCTAPRENYLTRANSFERASE IN Mylabris cichorii	ARCHIVES OF INSECT BIOCHEMISTRY AND PHYSIOLOGY			English	Article						McMenA; gene function; RNAi; cantharidin; biosynthesis	ESCHERICHIA-COLI; BLISTER BEETLES; CANTHARIDIN; BIOSYNTHESIS; MENAQUINONE; COLEOPTERA; MELOIDAE; VITAMIN-K-2; CLONING	Cantharidin is a biomolecule with a role in host defense that can also be used as an anticancer drug. The in vivo biosynthetic pathway for cantharidin has been the subject of debate for several decades and the mechanism is not yet completely understood. To study the biosynthetic pathway of cantharidin in blister beetles, Mylabris cichori, a full-length MenA (McMenA) cDNA was cloned based on the partial sequence of the MenA gene from a suppression subtractive hybridization (SSH) library of male and female adult M. cichorii. The cDNA was 1264 base pairs (bp) with an open reading frame of 1026 bp nucleotides encoding a 341 amino acid protein. Analysis of the McMenA amino acid sequence showed that the aspartate rich motif N/DDxxD represented binding sites for prenyl diphosphate via a Mg2+ ion. Phylogenetic analysis showed that McMenA was most closely related to MenA of Tribolium castaneum, and the amino acid sequence similarity was 86%. The expression pattern of McMenA in adults was analyzed using RT-qPCR, and we found that the highest expression of McMenA occurred during 22-25 days in the sex-separate breeding males, while the lowest expression occurred in females at the same time. Injection with a specific double-strand RNA (dsRNA) of McMenA led to a significant reduction of McMenA mRNA levels after 24 h. Cantharidin and ATP concentrations dropped around the same time. Together, our data showed that the McMenA gene might be involved in cantharidin biosynthesis. (C) 2015 Wiley Periodicals, Inc.	[Liao, Y. F.; Wang, Y.; Huang, Y.; Zha, S. F.; Liu, J. J.; Wang, Z. K.; Yin, Y. P.] Chongqing Univ, Chongqing Engn Res Ctr Fungal Insecticides, Sch Life Sci, Chongqing, Peoples R China; [Liao, Y. F.] Tianjin Med Univ, Clin Med Coll, Tianjin, Peoples R China; [Wang, Y.] Panzhihua Univ, Panzhihua, Peoples R China	Yin, YP (reprint author), Chongqing Univ, Chongqing Engn Res Ctr Fungal Insecticides, Sch Life Sci, Chongqing, Peoples R China.	ypy128@sina.com			National Science Foundation of China [30873377]	This research supported by National Science Foundation of China (fund no. 30873377).		27	0	0	4	9	WILEY-BLACKWELL	HOBOKEN	111 RIVER ST, HOBOKEN 07030-5774, NJ USA	0739-4462	1520-6327		ARCH INSECT BIOCHEM	Arch. Insect Biochem. Physiol.	JUL	2015	89	3					127	137		10.1002/arch.21229		11	Biochemistry & Molecular Biology; Entomology; Physiology	Biochemistry & Molecular Biology; Entomology; Physiology	CL0IS	WOS:000356626200002	25772016	
J	Cheng, JF; Liu, YJ				Cheng, Jianfeng; Liu, Yujun			Global regularity of the 2D magnetic micropolar fluid flows with mixed partial viscosity	COMPUTERS & MATHEMATICS WITH APPLICATIONS			English	Article						Anisotropic magneto-micropolar fluid; Global regularity; Cauchy problem	BLOW-UP CRITERION; WELL-POSEDNESS; PARTIAL DISSIPATION; MHD EQUATIONS; DIFFUSION; EXISTENCE	In this paper, we study the Cauchy problem for the 2D anisotropic magneto-micropolar fluid flows with mixed partial viscosity. We established the global regularity of the 2D anisotropic magneto-micropolar fluid flows with vertical kinematic viscosity, horizontal magnetic diffusion and horizontal vortex viscosity. (C) 2015 Elsevier Ltd. All rights reserved.	[Cheng, Jianfeng; Liu, Yujun] Sichuan Univ, Dept Math, Chengdu 610064, Peoples R China; [Liu, Yujun] Panzhihua Univ, Dept Math & Comp, Panzhihua 617000, Peoples R China	Liu, YJ (reprint author), Sichuan Univ, Dept Math, Chengdu 610064, Peoples R China.	jianfengcheng@126.com; liuyujun6@sohu.com			Sichuan Youth Science Technology Foundation [2014JQ0003]	This work is supported by Sichuan Youth Science Technology Foundation (2014JQ0003).		20	4	4	0	1	PERGAMON-ELSEVIER SCIENCE LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND	0898-1221	1873-7668		COMPUT MATH APPL	Comput. Math. Appl.	JUL	2015	70	1					66	72		10.1016/j.camwa.2015.04.026		7	Mathematics, Applied	Mathematics	CK3LV	WOS:000356118500004		
J	Zhang, LP; Zhao, Q; Luo, ZC; Lei, YX; Wang, Y; Wang, PX				Zhang, Li-Ping; Zhao, Qian; Luo, Zhong-Cheng; Lei, Yi-Xiong; Wang, Yu; Wang, Pei-Xi			Prevalence and risk factors of posttraumatic stress disorder among survivors five years after the "Wenchuan" earthquake in China	HEALTH AND QUALITY OF LIFE OUTCOMES			English	Article						Posttraumatic stress disorder; Survivors; Risk factors; Wenchuan earthquake	PTSD CHECKLIST; SYMPTOMS; DISASTER	Objective: The aim of this study was to investigate the prevalence of posttraumatic stress disorder (PTSD) and its risk factors among survivors in a heavily-hit area five years after the Wenchuan earthquake in 2008, China. Methods: 684 survivors from Beichuan county, the center of the Wenchuan Earthquake in 2008, were evaluated using the PTSD Checklist-Civilian Version (PCL-C) questionnaire in 2013. Results: The prevalence of PTSD among survivors was 9.2% in 2013. Significant risk factors of PTSD included gender (females 12.1%, males 5.2%), age (18-35 y 0.8%, 36-59 y 9.7%, >= 60 y 12.9%), occupation (farmers 12.2%, non-farmers 1.6%), education (less than high school 11.0%; > = high school 0.8%) and family member loss (yes: 12.4%, no: 7.3%). Multivariate logistic regression showed that females, older people, farmers and those with family member loss were significantly more likely to develop PTSD. Conclusions: Posttraumatic stress symptoms remained relatively common among survivors five years after the "5.12" Earthquake in Beichuan county, China. It is important to provide psychological aid and social support for survivors to decease health burden from PTSD, especially for females, farmers, old age survivors and those with family member loss.	[Zhang, Li-Ping; Wang, Yu] Panzhihua Univ, Sch Med, Panzhihua, Peoples R China; [Zhang, Li-Ping; Wang, Pei-Xi] Henan Univ, Inst Publ Hlth, Sch Nursing, Kaifeng 475004, HN, Peoples R China; [Zhao, Qian; Lei, Yi-Xiong; Wang, Pei-Xi] Guangzhou Med Univ, Sch Publ Hlth, Guangzhou, Guangdong, Peoples R China; [Luo, Zhong-Cheng] Shanghai Jiao Tong Univ, Xin Hua Hosp, Shanghai Key Lab Childrens Environm Hlth, Minist Educ,Sch Med, Shanghai 200030, Peoples R China	Wang, PX (reprint author), Henan Univ, Inst Publ Hlth, Sch Nursing, Jinming Campus, Kaifeng 475004, HN, Peoples R China.	peixi001@163.com			Panzhihua University; Department of Science and Technology, Henan Province [102102310151]	This study was supported by a research grant from the innovation experiment of students, Panzhihua University, and the Department of Science and Technology, Henan Province (grant number 102102310151). We would like to acknowledge all research staff (Xiao-Feng He, Cui-Ping He, Chao Tang, et al.) who contributed to data collection, and the government of Leigu community in Beichuan county for the support in facilitating the study.		26	2	3	0	7	BIOMED CENTRAL LTD	LONDON	236 GRAYS INN RD, FLOOR 6, LONDON WC1X 8HL, ENGLAND	1477-7525			HEALTH QUAL LIFE OUT	Health Qual. Life Outcomes	JUN 4	2015	13								UNSP 75	10.1186/s12955-015-0247-z		7	Health Care Sciences & Services; Health Policy & Services	Health Care Sciences & Services	CK0SI	WOS:000355914800002	26040516	
J	Tong, YW; Gao, JC; Deng, G; Zhang, XF; Wang, NW				Tong Yanwei; Gao Jiacheng; Deng Gang; Zhang Xuefeng; Wang Nengwei			Influence of Oxygen Content on Microstructure and Electrochemical Properties of V2-xTi0.5Cr0.5NiOx (x=0 similar to 0.35) Hydrogen Storage Alloys	RARE METAL MATERIALS AND ENGINEERING			English	Article						V based hydrogen storage alloy; oxygen content; microstructure; electrochemical property	STRUCTURAL CHARACTERISTICS; ELECTRODE PROPERTIES; ZR8NI19X2 X; NI; MG; TI; PERFORMANCE; BATTERY; PHASE; SN	To improve the charge-discharge cycle stability of V-based hydrogen storage alloys, the different contents of oxygen (0) element were introduced into the V2Ti0.5Cr0.5Ni alloy, and the structures and electrochemical properties of the V2Ti0.5Cr0.5NiOx (x=0 similar to 0.35) alloys were investigated. The structural investigations show that the alloys with lower 0 content mainly consist of a V-based solid solution phase with a bcc structure and a TiNi-based secondary phase, while a new phase Ti4Ni2O is observed for the alloys with higher 0 content. With increasing of 0 content, the maximum discharge capacity for the V2-xTi0.5Cr0.5NiOx (x=0 similar to 0.35) alloy electrodes decreases from 366.8 mAh/g (x=0) to 225.3 mAh/g (x=0.35), while the cycle stability of the alloy electrodes first increases from 69.9% (x=0) to 83.7% (x=0.2) and then decreases to 76.9% (x=0.35). Moreover, the high rate discharge ability, the exchange current density and the hydrogen diffusion coefficient of the alloys first increase and then decrease with increasing of O content.	[Tong Yanwei; Gao Jiacheng] Chongqing Univ, Chongqing 400044, Peoples R China; [Deng Gang; Zhang Xuefeng; Wang Nengwei] Panzhihua Univ, Panzhihua 617000, Peoples R China	Gao, JC (reprint author), Chongqing Univ, Coll Mat Sci & Engn, Chongqing 400044, Peoples R China.	tongyanwei1984@163.com; gaojch@cqu.edu.cn			Science and Technology Planned Project of Sichuan Province, China [2012GZX0089, 201201502]	Science and Technology Planned Project of Sichuan Province, China (2012GZX0089, 201201502)		22	1	1	2	5	NORTHWEST INST NONFERROUS METAL RESEARCH	SHAANXI	C/O RARE METAL MATERIAL ENGINEERING PRESS, PO BOX 51, XIAN, SHAANXI 710016, PEOPLES R CHINA	1002-185X			RARE METAL MAT ENG	Rare Metal Mat. Eng.	MAY	2015	44	5					1052	1056				5	Materials Science, Multidisciplinary; Metallurgy & Metallurgical Engineering	Materials Science; Metallurgy & Metallurgical Engineering	CJ8YK	WOS:000355789200003		
