PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	PG	WC	SC	GA	UT	PM
J	Gao, J; Zhang, YZ; Lu, CL; Peng, H; Luo, M; Li, GK; Shen, YO; Ding, HP; Zhang, ZM; Pan, GT; Lin, HJ				Gao, Jian; Zhang, Yongzhong; Lu, Chaolong; Peng, Hua; Luo, Mao; Li, Gaoke; Shen, Yaou; Ding, Haiping; Zhang, Zhiming; Pan, Guangtang; Lin, Haijian			The development dynamics of the maize root transcriptome responsive to heavy metal Pb pollution	BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS			English	Article						RNAseq; qRT-PCR; Pb pollution; Differential expression genes (DEGs)	ZEA-MAYS L.; RNA-SEQ; LEAD; GENOME; PLANTS; ACCUMULATION; CADMIUM; STRESS; GROWTH	Lead (Pb), as a heavy metal element, has become the most important metal pollutant of the environment. With allocating a relatively higher proportion of its biomass in roots, maize could be a potential important model to study the phytoremediation of Pb-contaminated soil. Here we analyzed the maize root transcriptome of inbred lines 9782 under heavy metal lead (Pb) pollution, which was identified as a non-hyperaccumulator for Pb in roots. In the present study, more than 98 millions reads were mapped to define gene structure and detect polymorphism, thereby to qualify transcript abundance along roots development under Pb treatment. A total of 17,707, 17,440, 16,998 and 16,586 genes were identified in maize roots at four developmental stages (0,12 h, 24 h and 48 h) respectively and 2,825, 2,626, 2161 and 2260 stage-specifically expressed genes were also identified respectively. In addition, based on our RNA-Seq data, transcriptomic changes during maize root development responsive to Pb were investigated. A total of 384 differentially expressed genes (DEGs) (log2Ratio >= 1, FDR <= 0.001) were identified, of which, 36 genes with significant alteration in expression were detected in four developmental stages; 12 DEGs were randomly selected and successful validated by qRT-PCR. Additionally, many transcription factor families might act as the important regulators at different developmental stages, such as bZIP, ERF and GARP et al. These results will expand our understanding of the complex molecular and cellular events in maize root development and provide a foundation for future study on root development in maize under heavy metal pollution and other cereal crops. (C) 2015 Elsevier Inc. All rights reserved.	[Gao, Jian; Zhang, Yongzhong; Lu, Chaolong; Peng, Hua; Shen, Yaou; Ding, Haiping; Zhang, Zhiming; Pan, Guangtang; Lin, Haijian] Sichuan Agr Univ, Key Lab Biol & Genet Improvement Maize Southwest, Minist Agr, Maize Res Inst, Wenjiang 611130, Sichuan, Peoples R China; [Peng, Hua] Sichuan Tourism Univ, Chengdu 610000, Sichuan, Peoples R China; [Luo, Mao] Luzhou Med Coll, Drug Discovery Res Ctr, Luzhou 646000, Sichuan, Peoples R China; [Li, Gaoke] Guangdong Acad Agr Sci, Gongzhou 510640, Peoples R China	Pan, GT (reprint author), Sichuan Agr Univ, Maize Res Inst, 211 Huimin Rd, Wenjiang 611130, Sichuan, Peoples R China.	pangt1956@aliyun.com; linhj521@gmail.com			National Science Foundation of China [31171567]; Research Project on Rice Functional Genes related to the Maize Large-scale Gene Discovery and Functional Genomics Resource, Technology, Information Platform Construction Program (863) of China [SS2012AA100107, 2012AA10A300]; Foundation of Luzhou Municipal Science and Technology Bureau of Sichuan Province [2013-S-47]	This work was supported by the grants from the National Science Foundation of China (31171567), the Research Project on Rice Functional Genes related to the Maize Large-scale Gene Discovery and Functional Genomics Resource, Technology, Information Platform Construction Program (863) of China (SS2012AA100107, 2012AA10A300), Foundation of Luzhou Municipal Science and Technology Bureau of Sichuan Province (2013-S-47).		28	4	4	7	50	ACADEMIC PRESS INC ELSEVIER SCIENCE	SAN DIEGO	525 B ST, STE 1900, SAN DIEGO, CA 92101-4495 USA	0006-291X	1090-2104		BIOCHEM BIOPH RES CO	Biochem. Biophys. Res. Commun.	MAR 6	2015	458	2					287	293		10.1016/j.bbrc.2015.01.101		7	Biochemistry & Molecular Biology; Biophysics	Biochemistry & Molecular Biology; Biophysics	CE0GJ	WOS:000351482200012	25645016	
J	Liu, SL; Yang, RJ; Ma, MD; Dan, F; Zhao, Y; Jiang, P; Wang, MH				Liu, Shi-Liang; Yang, Rong-Jie; Ma, Ming-Dong; Dan, Fang; Zhao, Yan; Jiang, Pan; Wang, Mao-Hua			Effects of exogenous NO on the growth, mineral nutrient content, antioxidant system, and ATPase activities of Trifolium repens L. plants under cadmium stress	ACTA PHYSIOLOGIAE PLANTARUM			English	Article						ATPase activities; Cadmium; Nitric oxide; Mineral absorption; Oxidative stress; Trifolium repens L	CUCUMIS-SATIVUS ROOTS; MEMBRANE H+-ATPASE; NITRIC-OXIDE; PLASMA-MEMBRANE; HYDROGEN-PEROXIDE; MATRICARIA-CHAMOMILLA; SUPEROXIDE-DISMUTASE; PROTON PUMPS; METAL STRESS; PEA-PLANTS	This work investigated the effects of SNP (sodium nitroprusside; an NO donor) on 100 mu M cadmium (Cd) toxicity in 2-week-old Trifolium repens L. plants. Cd accumulated to a greater degree in roots than in shoots and resulted in oxidative stress, as evidenced by increased concentrations of hydrogen peroxide and malondialdehyde. In addition, Cd exposure markedly hindered root and shoot elongation and biomass production, reduced the activities of H+-ATPase in the plasma membranes (PMs) and tonoplasts (V), and inhibited the absorption of mineral nutrition. However, the addition of various SNP doses alleviated the inhibitory effects on plant growth caused by Cd, elevated the activity of the PM H+-ATPase in both shoots and roots, enhanced the activity of V-H+-ATPase in roots, and partially enhanced the uptake of minerals (shoots: Mg and Cu; roots: Ca, Mg, and Fe) in Cd-treated plants. Shoot and root Cd accumulation significantly diminished when plants were subjected to Cd plus SNP treatments, though the level of root Cd accumulation was not dependent on the SNP dosage level. Moreover, the addition of SNP considerably upregulated ascorbate peroxidases (APX), catalases and superoxide dismutase (SOD) activity in shoots under Cd stress, but downregulated APX and SOD activity in roots. The addition of SNP did not influence glutathione reductase (GR) activity in roots, but markedly increased its activity in shoots. Similar to root GR levels, shoot ascorbate content experienced no significant change between Cd plus SNP treatment and Cd treatment alone; however, root ascorbate and glutathione levels decreased in plant tissues in the treatments with Cd and SNP. The results obtained in this work indicate that SNP applied exogenously, particularly at lower doses, can effectively deplete the detrimental effects on white clover growth, likely by reducing oxidative damage, modulating mineral absorption, and re-establishing the levels of ATPases.	[Liu, Shi-Liang; Yang, Rong-Jie; Ma, Ming-Dong; Dan, Fang; Zhao, Yan; Jiang, Pan; Wang, Mao-Hua] Sichuan Agr Univ, Coll Landscape Architecture, Chengdu 611130, Peoples R China; [Yang, Rong-Jie] Sichuan Tourism Univ, Coll Rural Construct & Planning, Chengdu 610100, Peoples R China; [Wang, Mao-Hua] Chungnam Natl Univ, Coll Agr & Life Sci, Taejon 302828, South Korea	Ma, MD (reprint author), Sichuan Agr Univ, Coll Landscape Architecture, Chengdu 611130, Peoples R China.	liushiliang9@163.com; 610245498@qq.com			Emerging Talents scheme of Sichuan Province; Research Learning and Innovation Experiment Foundation of Sichuan Agricultural University (RLIE-SICAU)	This work was partially sponsored by Emerging Talents scheme of Sichuan Province and Research Learning and Innovation Experiment Foundation of Sichuan Agricultural University (RLIE-SICAU). Special thanks are given to Prof. X. W. Chen, Y.Z. Pan, and Q. B. Chen for their constructive suggestions on this manuscript and to Dr. J. Ma and vice-prof. G. L. Liu for assistance in field measurements. We thank Mr. T. Esther and R. Cupilli for their assistance in reviewing the English manuscript. The authors are also grateful to the Associate Editor and anonymous reviewers for their comments and suggestions on an earlier manuscript.		52	9	14	1	51	SPRINGER HEIDELBERG	HEIDELBERG	TIERGARTENSTRASSE 17, D-69121 HEIDELBERG, GERMANY	0137-5881	1861-1664		ACTA PHYSIOL PLANT	Acta Physiol. Plant.	JAN	2015	37	1							1721	10.1007/s11738-014-1721-7		16	Plant Sciences	Plant Sciences	AU1RH	WOS:000345397400019		
J	Zhou, ML; Wang, CL; Wang, DZ; Zheng, YD; Li, FL; Zhu, XM; Tang, YX; Shao, JR; Tang, Y; Wu, YM				Zhou, Mei-Liang; Wang, Cheng-Long; Wang, De-Zhou; Zheng, Ya-Di; Li, Fa-Liang; Zhu, Xue-Mei; Tang, Yi-Xiong; Shao, Ji-Rong; Tang, Yu; Wu, Yan-Min			Phylogenetic relationship of four new species related to southwestern Sichuan Fagopyrum based on morphological and molecular characterization	BIOCHEMICAL SYSTEMATICS AND ECOLOGY			English	Article						Fagopyrum; ITS; Morphology; matK; New species; Phylogeny	CULTIVATED COMMON BUCKWHEAT; NUCLEOTIDE-SEQUENCES; CHLOROPLAST DNA; NATURAL-POPULATIONS; TATARY BUCKWHEAT; WILD ANCESTOR; RAPD ANALYSES; POLYGONACEAE; NUCLEAR; REGION	Background and aims: Recently, four wild Fagopyrum species, Fagopyrum crispatifolium J. L Liu, Fagopyrum pugense T. Yu, Fagopyrum qiangcai D. Q. Bai and Fagopyrum wenchuanense J. R. Shao, have been identified and described based on their morphological characters. This study investigates the phylogenetic relationship, nucleotide sequence polymorphisms of internal transcribed spacers (ITSs) and the maturase K (matK) gene within four wild species related to western Sichuan buckwheat. F. wenchuanense is closely related to Fagopyrum gracilipes while E qiangcai is closely related to Fagopyrum esculentum based on their morphological differences. However, E wenchuanense is more closely related to Fagopyrum cymosum and E qiangcai is closer to Fagopyrum lineare and Fagopyrum leptopodum from the viewpoint of the ITS, and matK analysis. In addition, E gracilipes is closer to E pugense and Fagopyrum crispatofolium than to E qiangcai. E wenchuanense belongs to the cymosum group, while E qiangcai, F. pugense and E crispatifolium are classified into the urophyllum group based on their morphological and molecular analysis. Conducting morphological and molecular studies provide a better understanding of evolutionary mechanisms and genetic relationships of cultivated and wild buckwheat in western Sichuan, China. (C) 2014 Elsevier Ltd. All rights reserved.	[Zhou, Mei-Liang; Wang, Cheng-Long; Wang, De-Zhou; Zheng, Ya-Di; Shao, Ji-Rong] Sichuan Agr Univ, Sch Life Sci, Yaan 625014, Sichuan, Peoples R China; [Zhou, Mei-Liang; Wang, Cheng-Long; Wang, De-Zhou; Tang, Yi-Xiong; Wu, Yan-Min] Chinese Acad Agr Sci, Biotechnol Res Inst, Beijing 100081, Peoples R China; [Li, Fa-Liang] Xichang Inst Agr Sci, Alpine Crop Res Stn, Xichang 616150, Sichuan, Peoples R China; [Zhu, Xue-Mei] Sichuan Agr Univ, Sch Resources & Environm, Chengdu 611130, Sichuan, Peoples R China; [Tang, Yu] Sichuan Tourism Univ, Dept Food Sci, Chengdu 610100, Sichuan, Peoples R China	Shao, JR (reprint author), Sichuan Agr Univ, Sch Life Sci, Yaan 625014, Sichuan, Peoples R China.	zhm139@hotmail.com			Key Project of Science and Technology of Sichuan, China [04NG001-015]	This research was supported by the Key Project of Science and Technology of Sichuan, China (grant no. 04NG001-015, "Protection and exploitation of wild-type buckwheat germplasm resource").		26	2	4	0	10	PERGAMON-ELSEVIER SCIENCE LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND	0305-1978	1873-2925		BIOCHEM SYST ECOL	Biochem. Syst. Ecol.	DEC	2014	57						403	409		10.1016/j.bse.2014.09.024		7	Biochemistry & Molecular Biology; Ecology; Evolutionary Biology	Biochemistry & Molecular Biology; Environmental Sciences & Ecology; Evolutionary Biology	AW3WJ	WOS:000346213700067		
J	He, Y; Xu, B				He, Yong; Xu, Bo			Infinitely many periodic solutions of ordinary differential equations	APPLIED MATHEMATICS LETTERS			English	Article						Periodic solution; Sublinear; Oscillating; Local minimum; Critical points	RESONANCE	In this paper we assume the nonlinearity to be sublinear and get infinitely many periodic solutions by minimax methods. (C) 2014 Elsevier Ltd. All rights reserved.	[He, Yong] Chongqing Univ Sci & Techonol, Dept Math & Phys, Chongqing 401331, Peoples R China; [Xu, Bo] Sichuan Tourism Univ, Dept Tourism & Math, Chengdu 610100, Sichuan, Peoples R China	Xu, B (reprint author), Sichuan Tourism Univ, Dept Tourism & Math, Chengdu 610100, Sichuan, Peoples R China.	mmxubo@sina.com			education commission of Sichuan province, China [0519802]	Supported by education commission of Sichuan province, China (No. 0519802).		6	1	1	0	5	PERGAMON-ELSEVIER SCIENCE LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND	0893-9659			APPL MATH LETT	Appl. Math. Lett.	DEC	2014	38						149	154		10.1016/j.aml.2014.07.018		6	Mathematics, Applied	Mathematics	AR1YB	WOS:000343379400028		
J	Jiang, CZ; Bian, ZY; Yuan, JX; Xu, F; Cheng, YH				Jiang, Chaozhe; Bian, Zhaoyang; Yuan, Jixue; Xu, Fang; Cheng, Yahui			MINERAL RESERVES OPTIMIZATION BASED ON IMPROVED GROUP AHP	INTELLIGENT AUTOMATION AND SOFT COMPUTING			English	Article						Mineral resources; Group AHP; Cluster analysis; Reserves optimization		Mineral choice optimization is a basic key issue that related to whether the entire reserve system is able to adapt to the sustainable use of national mineral resources. In this paper, we may determine indicators' weight using improved group AHP (analytic hierarchy process) combined with objective weight of each decision-maker, and according to this, the most important index is "technical difficulty of reserve", to which the government should pay more attention to. Then we added these weights into indicator variables of hierarchical clustering analysis in order to classify mineral reserve more reasonably taking the typical resources as an example, and the obtained result was consistent to the government's macroeconomic qualitative analysis. We divided typical mineral resources into four batches for reserving; among these batches, coal was taken granted as the intensive reserve object. Those scarce resources that China has advantage of should also be immediately included in the reserve object such as Tungsten, Tin, and Rare earth. To a certain extent, the results can lay foundation for the establishment of strategic reserve mechanism of mineral resources in China.	[Jiang, Chaozhe; Bian, Zhaoyang; Cheng, Yahui] Southwest Jiaotong Univ, Sch Transportat & Logist, Chengdu 610031, Peoples R China; [Jiang, Chaozhe; Xu, Fang] Univ Waterloo, Waterloo, ON N2L 3G1, Canada; [Yuan, Jixue] Yunnan Normal Univ, Sch Phys Educ, Kunming 650500, Peoples R China; [Xu, Fang] Sichuan Tourism Univ, Chengdu 610100, Peoples R China	Yuan, JX (reprint author), Yunnan Normal Univ, Sch Phys Educ, Kunming 650500, Peoples R China.	chaoxuejiang@163.com			Mineral Resources Research Center of Sichuan Province key projects, the People's Republic of China [SCKCZY2012-ZD004]	This research was supported by Mineral Resources Research Center of Sichuan Province key projects (Project No: SCKCZY2012-ZD004), the People's Republic of China.		16	1	1	0	10	AUTOSOFT PRESS	SAN ANTONIO	18015 BOLLIS HILL, SAN ANTONIO, TX 78258 USA	1079-8587	2326-005X		INTELL AUTOM SOFT CO	Intell. Autom. Soft Comput.	DEC	2014	20	4					587	597		10.1080/10798587.2014.934588		11	Automation & Control Systems; Computer Science, Artificial Intelligence	Automation & Control Systems; Computer Science	AP3PZ	WOS:000341990500011		
J	Wang, Y; Duan, WX; Tu, C; Washburn, S; Cheng, L; Hu, S				Wang Yi; Duan Wen-Xia; Tu, C.; Washburn, S.; Cheng Lei; Hu, S.			Soil Carbon, Nitrogen and Microbial Dynamics of Pasturelands: Impacts of Grazing Intensity and Planting Systems	PEDOSPHERE			English	Article						C allocation; grass species; microbial respiration; microbial biomass; pastureland sustainability; plant productivity	ORGANIC-CARBON; DAIRY-COWS; MILK-PRODUCTION; BIOMASS CARBON; EXTRACTION METHOD; LARGE HERBIVORES; NUTRIENT-UPTAKE; INNER-MONGOLIA; GRASSLAND; SEQUESTRATION	Management intensity critically influences the productivity and sustainability of pasture systems through modifying soil microbes, and soil carbon (C) and nutrient dynamics; however, such effects are not well understood yet in the southeastern USA. We examined the effects of grazing intensity and grass planting system on soil C and nitrogen (N) dynamics, and microbial biomass and respiration in a long-term field experiment in Goldsboro, North Carolina, USA. A split-plot experiment was initiated in 2003 on a highly sandy soil under treatments of two grass planting systems (ryegrass rotation with sorghum-sudangrass hybrid and ryegrass seeding into a perennial bermudagrass stand) at low and high grazing densities. After 4 years of continuous treatments, soil total C and N contents across the 0-30 cm soil profile were 24.7% and 17.5% higher at the high than at the low grazing intensity, likely through promoting plant productivity and C allocation belowground as well as fecal and urinary inputs. Grass planting system effects were significant only at the low grazing intensity, with soil C, N, and microbial biomass and respiration in the top 10 cm being higher under the ryegrass/bermudagrass than under the ryegrass/sorghum-sudangrass hybrid planting systems. These results suggest that effective management could mitigate potential adverse effects of high grazing intensities on soil properties and facilitate sustainability of pastureland.	[Wang Yi] Chinese Acad Sci, Inst Earth Environm, State Key Lab Loess & Quaternary Geol, Xian 710075, Peoples R China; [Wang Yi; Duan Wen-Xia; Tu, C.; Cheng Lei; Hu, S.] N Carolina State Univ, Dept Plant Pathol, Raleigh, NC 27695 USA; [Duan Wen-Xia] Sichuan Tourism Univ, Chengdu 610100, Peoples R China; [Washburn, S.] N Carolina State Univ, Dept Anim Sci, Raleigh, NC 27695 USA	Tu, C (reprint author), N Carolina State Univ, Dept Plant Pathol, Raleigh, NC 27695 USA.	cong_tu@ncsu.edu; shuijin_hu@ncsu.edu			USDA-NRI, USA [NRI-2007-03307]; USDA Southern Region SARE Program, USA [2012-02978]; China Scholarship Council [[2006]3085]; National Natural Science Foundation of China [41201259]; Natural Science Foundation of Shaanxi Province, China [2013JQ5001]	Supported by the USDA-NRI, USA (No. NRI-2007-03307), the USDA Southern Region SARE Program, USA (No. 2012-02978), the China Scholarship Council (No. [2006]3085), the National Natural Science Foundation of China (No. 41201259), and the Natural Science Foundation of Shaanxi Province, China (No. 2013JQ5001).		61	3	5	9	64	SCIENCE PRESS	BEIJING	16 DONGHUANGCHENGGEN NORTH ST, BEIJING 100717, PEOPLES R CHINA	1002-0160	2210-5107		PEDOSPHERE	Pedosphere	JUN	2014	24	3					408	416				9	Soil Science	Agriculture	AI5FG	WOS:000336890200012		
J	Luo, M; Gao, J; Peng, H; Pan, GT; Zhang, ZM				Luo, Mao; Gao, Jian; Peng, Hua; Pan, Guangtang; Zhang, Zhiming			MiR393-targeted TIR1-like (F-box) gene in response to inoculation to R-Solani in Zea mays	ACTA PHYSIOLOGIAE PLANTARUM			English	Article						Zma-miR393; TIR1-like (F-box) gene; R. Solani; Q-PCR; LNA-ISH	ARABIDOPSIS-THALIANA; SMALL RNAS; PLANT DEVELOPMENT; UBIQUITIN-LIGASE; STRESS RESPONSES; AUXIN RECEPTOR; MICRORNAS; MIRNA; IDENTIFICATION; TARGETS	MicroRNAs (miRNAs) are a class of small non-coding RNAs that negatively regulate special target mRNAs at the post-transcriptional level by directing target mRNA cleavage or translational inhibition. Plant miRNAs regulate gene expression mainly by guiding cleavage of target mRNAs and subsequently play important roles in diverse developmental processes, nutrient homeostasis and responses to biotic and abiotic stresses. MiRNA393 plays important and diverse roles in defense against bacterial pathogens by negatively targeting transport inhibitor response 1 (TIR1) in plant development. It will be essential for understanding complex feedback regulations in the development pathway by unraveling the miR393 network in a temporal and spatial manner. Here, we report that Zma-miR393b down-regulates its putative target TIR1-like (F-box) gene by guiding the cleavage of their mRNAs in development of leaf sheaths in response to R. Solani infection, Zma-miR393b and its putative target gene TIR1 were confirmed through Q-PCR and the spatial expression of Zma-miR393b was further analyzed by in situ hybridization. These findings suggested that, as a negative feedback regulation of TIR1-like (F-box) gene, Zma-miR393b plays an important role in defense against R. Solani infection.	[Luo, Mao] Luzhou Med Coll, Res Ctr Drug Discovery, Luzhou, Sichuan, Peoples R China; [Gao, Jian; Pan, Guangtang; Zhang, Zhiming] Sichuan Agr Univ, Maize Res Inst, Minist Agr, Key Lab Biol & Genet Improvement Maize Southwest, Wenjiang, Sichuan, Peoples R China; [Peng, Hua] Sichuan Tourism Univ, Chengdu 610000, Sichuan, Peoples R China	Pan, GT (reprint author), Sichuan Agr Univ, Maize Res Inst, Minist Agr, Key Lab Biol & Genet Improvement Maize Southwest, 211 Huimin Rd, Wenjiang, Sichuan, Peoples R China.	pangt1956@aliyun.com; zzmmaize@gmail.com			National Natural Science Foundation of China [30900901]; Research Project on Rice Functional Genes related to the Maize Large-scale Gene Discovery and Functional Genomics Resource, Technology, Information Platform Construction Program (863) of China [SS2012AA100107, 2012AA10A300]; Ph.D. Programs Foundation of Ministry of Education of China [20095103120002]; Major Project of China on New varieties of GMO Cultivation [2011ZX08003-003]; Youth Natural Science Foundation of Department of Education of Sichuan Province of China [11ZB123]	This work was supported by the grants from the National Natural Science Foundation of China (30900901), the Research Project on Rice Functional Genes related to the Maize Large-scale Gene Discovery and Functional Genomics Resource, Technology, Information Platform Construction Program (863) of China (SS2012AA100107, 2012AA10A300), the Ph.D. Programs Foundation of Ministry of Education of China (20095103120002) and the Major Project of China on New varieties of GMO Cultivation (2011ZX08003-003) and the Youth Natural Science Foundation of Department of Education of Sichuan Province of China (11ZB123).		30	6	8	2	22	SPRINGER HEIDELBERG	HEIDELBERG	TIERGARTENSTRASSE 17, D-69121 HEIDELBERG, GERMANY	0137-5881	1861-1664		ACTA PHYSIOL PLANT	Acta Physiol. Plant.	MAY	2014	36	5					1283	1291		10.1007/s11738-014-1509-9		9	Plant Sciences	Plant Sciences	AF0YU	WOS:000334442000022		
J	Feng, YJ; Wang, Z; Chen, DD				Feng Youjun; Wang Zhong; Chen Dandan			Study on Design of Interplex Method for GNSS Signal	CHINA COMMUNICATIONS			English	Article						satellite navigation; constant envelope; Interplex; multiplexing efficiency		In order to satisfy sending multi-channel navigation signals in one frequency for modern GNSS(Global Navigation Satellite System), the principle of Interplex multiplexing were introduced. And the three-way multiplexing structure and the four-way multiplexing method were also optimized. The Galileo E1 signal, as the example of Interplex reuse, was analyzed in detail. The power configuration of the multiplexing efficiency and the minimum of the multiplexing efficiency were obtained.	[Feng Youjun] Sichuan Tourism Univ, Dept Informat Technol, Chengdu 610100, Sichuan, Peoples R China; [Wang Zhong; Chen Dandan] Sichuan Univ, Sch Elect & Informat Engn, Chengdu 610065, Sichuan, Peoples R China	Feng, YJ (reprint author), Sichuan Tourism Univ, Dept Informat Technol, Chengdu 610100, Sichuan, Peoples R China.				key projects of education department in Sichuan Province [14ZA0292]; aviation science foundation project [20100119004]	The authors would like to thank the reviewers for their detailed reviews and constructive comments, which have helped improve the quality of this paper. This work is supported by the key projects of education department in Sichuan Province under Grant No. 14ZA0292 and the aviation science foundation project under Grand No. 20100119004.		7	0	1	0	2	CHINA INST COMMUNICATIONS	BEIJING	NO 13 WEST CHANG AN AVENUE, BEIJING, 00000, PEOPLES R CHINA	1673-5447			CHINA COMMUN	China Commun.		2014	11	2		S			23	29				7	Telecommunications	Telecommunications	CG3CO	WOS:000353155000003		
J	Gao, J; Peng, H; He, XJ; Luo, M; Chen, Z; Lin, HJ; Ding, HP; Pan, GT; Zhang, ZM				Gao, Jian; Peng, Hue; He, Xiujing; Luo, Mao; Chen, Zhe; Lin, Haijian; Ding, Haiping; Pan, Guangtang; Zhang, Zhiming			Molecular phylogenetic characterization and analysis of the WRKY transcription factor family responsive to Rhizoctonia solani in maize	MAYDICA			English	Article						WRKY transcription factor; maize; phylogenetic analysis; expression profile; R solani	DNA-BINDING; PLANT DEFENSE; FACTOR DATABASE; PROTEIN; ARABIDOPSIS; GENES; RICE; EXPRESSION; TOBACCO; SUPERFAMILY	In this study we have identified, based on the maize genome, 85 WRKY genes that were phylogenetically clustered into three families formed by 8 distinct subfamilies. The exon/intron structures and motif compositions of these WRKY genes were highly conserved in each subfamily suggesting their functional conservation. Moreover, based on qTellier analyses, the majority of these WRKY genes showed a specific temporal and spatial expression pattern. These WRKY genes, within the same group, manifested a distinct expression, indicating a similar function in their expression during the evolutionary process; this is reflected by their sub-functionalizations in their expression pattern concerning leaf developmental gradient, while mature bundle sheath, and mesophyll cells had a similar cellular localization and modality of expression. This study has also provided evidence of the presence of a subset of WRKY genes exhibiting a putative functional role in leaf sheath when infected with Rhizoctonia solani. This finding appears helpful for future functional investigations to unravel the roles of WRKY genes in plant pathogen resistance. Interestingly, in this study we have identified three WRKY genes that are predicted to be potential targets of miR160 and miR171b families. Therefore, this finding appears relevant in elucidating the biological functions of these transcription factors to clarify the molecular mechanisms affecting leaf sheath growth and development during fungal infection and plant resistance.	[Gao, Jian; Peng, Hue; He, Xiujing; Chen, Zhe; Lin, Haijian; Ding, Haiping; Pan, Guangtang; Zhang, Zhiming] Sichuan Agr Univ, Inst Maize Res, Key Lab Biol & Genet Improvement Maize Southwest, Minist Agr, Wenjiang 631000, Sichuan, Peoples R China; [Luo, Mao] Luzhou Med Coll, Drug Discovery Res Ctr, Luzhou 656000, Sichuan, Peoples R China; [Peng, Hue] Sichuan Tourism Univ, Chengdu 610000, Sichuan, Peoples R China	Pan, GT (reprint author), Sichuan Agr Univ, Inst Maize Res, Key Lab Biol & Genet Improvement Maize Southwest, Minist Agr, Wenjiang 631000, Sichuan, Peoples R China.	pangt1956@163.com; zzmmaize@gmail.com						48	1	1	2	7	MAYDICA-IST SPER CEREALICOLTUR	BERGAMO	SEZ DI BERGAMO VIA STEZZANO, 24, 24100 BERGAMO, ITALY	0025-6153	2279-8013		MAYDICA	Maydica		2014	59	1-4					32	41				10	Agronomy; Plant Sciences	Agriculture; Plant Sciences	AY1NJ	WOS:000347359400004		
J	Fan, WJ; Chen, YC; Sun, JX; Zhang, YK				Fan Wenjiao; Chen Yunchuan; Sun Junxiu; Zhang Yongkui			Effects of tea polyphenol on quality and shelf life of pork sausages	JOURNAL OF FOOD SCIENCE AND TECHNOLOGY-MYSORE			English	Article						Pork sausages; Tea polyphenol; Quality and shelf life	DRY-FERMENTED SAUSAGE; STARTER CULTURES; LIPID OXIDATION; MEAT; NITRITE; STORAGE; FRESH; STABILITY; PRODUCTS	The effects of tea polyphenol on quality and shelf life of pork sausages stored at 20 degrees C for 42 days were examined. The control and the treated sausage samples added with 0.03 % tea polyphenol were analyzed periodically for microbiological (total viable counts and lactic acid bacteria counts), physical (Hunter color of L*, a*, b*), chemical (pH, TBA value) and sensory characteristics. It was found that samples added with tea polyphenol showed lower changes in total viable count, pH, TBA value and sensory characteristics than control samples, respectively. The results indicated that the sausage samples with tea polyphenol added was to enable the good quality and sensory characteristics than the control sausage samples and prolonged the shelf life of the sausages.	[Fan Wenjiao; Zhang Yongkui] Sichuan Univ, Sch Chem Engn, Chengdu 610065, Peoples R China; [Fan Wenjiao; Chen Yunchuan; Sun Junxiu] Sichuan Tourism Univ, Chengdu 610100, Peoples R China	Zhang, YK (reprint author), Sichuan Univ, Sch Chem Engn, Chengdu 610065, Peoples R China.	wenjiaolc@163.com; zhangyongkui@scu.edu.cn			Meat Processing Key Laboratory of Sichuan Province; Scientific Research Fund of Sichuan Provincial Education Department of China	This work was supported by Meat Processing Key Laboratory of Sichuan Province and Scientific Research Fund of Sichuan Provincial Education Department of China.		32	3	4	2	25	SPRINGER INDIA	NEW DELHI	7TH FLOOR, VIJAYA BUILDING, 17, BARAKHAMBA ROAD, NEW DELHI, 110 001, INDIA	0022-1155	0975-8402		J FOOD SCI TECH MYS	J. Food Sci. Technol.-Mysore	JAN	2014	51	1					191	195		10.1007/s13197-013-1076-x		5	Food Science & Technology	Food Science & Technology	268VK	WOS:000328198500028		
