PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	PG	WC	SC	GA	UT	PM
J	Liu, B; Luo, J; Li, W; Long, XF; Zhang, YQ; Zeng, ZG; Tian, YQ				Liu, Bo; Luo, Jin; Li, Wei; Long, Xiu-Feng; Zhang, Yu-Qin; Zeng, Zhi-Gang; Tian, Yong-Qiang			Erwinia teleogrylli sp nov., a Bacterial Isolate Associated with a Chinese Cricket	PLOS ONE			English	Article							MAXIMUM-LIKELIHOOD; SPECIES DEFINITION; DNA HYBRIDIZATION; SEQUENCE-ANALYSIS; TREES; ENVIRONMENT; PLANTS; RATES	A bacterial isolate (SCU-B244(T)) was obtained in China from crickets (Teleogryllus occipitalis) living in cropland deserted for approximately 10 years. The isolated bacteria were Gram-negative, facultatively anaerobic, oxidase-negative rods. A preliminary analysis of the 16S rRNA gene sequence indicated that the strain belongs to either the genus Erwinia or Pantoea. Analysis of multilocus sequence typing based on concatenated partial atpD, gyrB and infB gene sequences and physiological and biochemical characteristics indicated that the strain belonged to the genus Erwinia, as member of a new species as it was distinct from other known Erwinia species. Further analysis of the 16S rRNA gene showed SCU-B244(T) to have 94.71% identity to the closest species of that genus, Erwinia oleae (DSM 23398(T)), which is below the threshold of 97% used to discriminate bacterial species. DNA-DNA hybridization results (5.78 +/- 2.52%) between SCU-B244(T) and Erwinia oleae (DSM 23398(T)) confirmed that SCU-B244(T) and Erwinia oleae (DSM 23398(T)) represent different species combined with average nucleotide identity values which range from 72.42% to 74.41. The DNA G+C content of SCU-B244(T) was 55.32 mol%, which also differs from that of Erwinia oleae (54.7 to 54.9 mol%). The polyphasic taxonomic approach used here confirmed that the strain belongs to the Erwinia group and represents a novel species. The name Erwinia teleogrylli sp. nov. is proposed for this novel taxon, for which the type strain is SCU-B244(T) (= CGMCC 1.12772(T) = DSM 28222(T) = KCTC 42022(T)).	[Liu, Bo; Long, Xiu-Feng; Tian, Yong-Qiang] Sichuan Univ, Coll Light Ind Text & Food Engn, Key Lab Leather Chem & Engn, Chengdu 610064, Sichuan, Peoples R China; [Liu, Bo; Luo, Jin; Li, Wei] Sichuan Univ, Coll Chem Engn, Dept Pharmaceut & Biol Engn, Chengdu 610064, Sichuan, Peoples R China; [Zhang, Yu-Qin] Chinese Acad Med Sci, Inst Med Biotechnol, Beijing 100730, Peoples R China; [Zhang, Yu-Qin] Peking Union Med Coll, Beijing 100021, Peoples R China; [Zeng, Zhi-Gang] Chengdu Univ, Sichuan Ind Inst Antibiot, Chengdu, Sichuan, Peoples R China	Tian, YQ (reprint author), Sichuan Univ, Coll Light Ind Text & Food Engn, Key Lab Leather Chem & Engn, Chengdu 610064, Sichuan, Peoples R China.	yqtian@scu.edu.cn						27	0	0	2	7	PUBLIC LIBRARY SCIENCE	SAN FRANCISCO	1160 BATTERY STREET, STE 100, SAN FRANCISCO, CA 94111 USA	1932-6203			PLOS ONE	PLoS One	JAN 22	2016	11	1							e0146596	10.1371/journal.pone.0146596		12	Multidisciplinary Sciences	Science & Technology - Other Topics	DB6WB	WOS:000368655300026	26800121	
J	Dong, ZH; Nie, ZP; Zhou, CC				Dong Zhi-Hong; Nie Zhi-Ping; Zhou Chang-Chun			Bionic Remineralization of Acidic Etched Enamel Induced by Using Mesoporous Bioactive Glass in Natural Oral Saliva	JOURNAL OF INORGANIC MATERIALS			Chinese	Article						enamel; mesoporous bioactive glass; remineralization	IN-VITRO BIOACTIVITY; NANOINDENTATION; SCAFFOLDS; PROPERTY; TISSUE; MBGS; SEM; AFM	Acidic etched enamel was treated with mesoporous bioactive glass (M58S) to induce enamel remineralization in natural oral saliva. By simulated brushing teeth, the M58S was adhered on the enamel surface. Then the samples were rinsed by water and immersed in natural oral saliva for different periods. Characterized by XRD, SEM, FIB-TEM, EDX, SAED, and nanoindentation, the samples showed that a new mineralized phase appeared on the surface of the treated samples after soaking for 6 h. After soaking for 24 h, a compact and homogeneous mineralized layer at the thickness of about 100 nm formed with similar structure to apatite, and ratio of calcium to phosphate which was close to the enamel's. Under pressure of 300 mu N, mineralized layer showed a scratch limited value with microhardness at (3.37 +/- 0.62) GPa and elastic modulus at (60.48 +/- 4.56) GPa, both close to 75% value of original enamel. These results indicate that mesoporous bioactive glass can rapidly repair etched enamel and prevent teeth from caries. Therefore, the mesoporous bioactive glass may be used as bionic remineralization materials.	[Dong Zhi-Hong; Nie Zhi-Ping] Chengdu Univ, Sch Ind Mfg, Chengdu 610106, Peoples R China; [Zhou Chang-Chun] Sichuan Univ, Natl Engn Res Ctr Biomat, Chengdu 610064, Peoples R China	Dong, ZH (reprint author), Chengdu Univ, Sch Ind Mfg, Chengdu 610106, Peoples R China.	zhdong@cdu.edu.cn			National Natural Science Foundation of China [81201475]	National Natural Science Foundation of China (81201475)		33	0	0	5	13	SCIENCE PRESS	BEIJING	16 DONGHUANGCHENGGEN NORTH ST, BEIJING 100717, PEOPLES R CHINA	1000-324X			J INORG MATER	J. Inorg. Mater.	JAN 20	2016	31	1					88	94		10.15541/jim20150300		7	Materials Science, Ceramics	Materials Science	DB0YG	WOS:000368233800015		
J	Feng, HB; Fan, J; Song, ZH; Du, XG; Chen, Y; Wang, JS; Song, GD				Feng, Haibo; Fan, Jing; Song, Zhenhui; Du, Xiaogang; Chen, Ying; Wang, Jishuang; Song, Guodong			Characterization and immunoenhancement activities of Eucommia ulmoides polysaccharides	CARBOHYDRATE POLYMERS			English	Article						Eucommia ulmoides Oliv. polysaccharide; Adjuvant; Lymphocyte proliferation; Cytokines; Dendritic cell	MURINE DENDRITIC CELLS; REHMANNIA GLUTINOSA POLYSACCHARIDE; CYATHULAE-OFFICINALIS-KUAN; FUNCTIONAL MATURATION; IMMUNE-RESPONSES; DISEASE VACCINE; IMPROVE; MICE; PROLIFERATION; MODULATION	The aim of this study is to investigate the physicochemical properties, monosaccharide composition and immunomodulatory effects of Eucommia ulmoides Oliv. polysaccharide. The average molecular weight (Mw) of EUPS was 11.4632 x 10(5) Da. The monosaccharide components of EUPS were glucose, fructose, manno se, fuco se, galactose and arabino se with a relative mass of 36.6%, 16.6%, 14.2%, 15.7%, 9.5% and 7.4%, respectively. In in vitro experiments, EUPS (1.2-75 mu g/mL) treatment of dendritic cells (DC) increased their surface expression of MHC I/II, CD80, CD40, and CD86 and indicated that EUPS induced DC maturation. Furthermore, EUPS also significantly enhanced lymphocyte proliferation and significantly enhanced cytokine (IL-4 and IFN-gamma) production. In in vivo experiments, our data showed that EUPS could significantly enhance the FMDV-specific IgG, IgG1, IgG2a, and IgG2b antibody titers and T cell proliferation. Together, these results suggest that EUPS is a strong immunostimulant. (C) 2015 Elsevier Ltd. All rights reserved.	[Feng, Haibo; Song, Zhenhui; Chen, Ying; Wang, Jishuang; Song, Guodong] Southwest Univ, Dept Vet Med, Chongqing 402460, Peoples R China; [Fan, Jing] Chengdu Univ, Sichuan Ind Inst Antibiot, Chengdu 610051, Sichuan, Peoples R China; [Du, Xiaogang] Sichuan Agr Univ, Coll Life & Sci, Appl Biophys & Immune Engn Lab, Yaan 625014, Sichuan, Peoples R China	Feng, HB (reprint author), Southwest Univ, Dept Vet Med, Chongqing 402460, Peoples R China.	fenghaiborc@126.com			National Natural Science Foundation of China [31402238]; Advanced and Applied Basic research Program [cstc2015jcyjA80023]; Fundamental Research Funds for the Central Universities [SWU113091]; Foundation of Chengdu University [2015XJZ07]	The project was supported by the National Natural Science Foundation of China (Project No. 31402238) and in part by the Advanced and Applied Basic research Program (Project No. cstc2015jcyjA80023) and in part by the Fundamental Research Funds for the Central Universities (Project No. SWU113091) and in part by Foundation of Chengdu University (Project No. 2015XJZ07).		40	3	3	8	33	ELSEVIER SCI LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, OXON, ENGLAND	0144-8617	1879-1344		CARBOHYD POLYM	Carbohydr. Polym.	JAN 20	2016	136						803	811		10.1016/j.carbpol.2015.09.079		9	Chemistry, Applied; Chemistry, Organic; Polymer Science	Chemistry; Polymer Science	CX8RP	WOS:000365972000094	26572415	
J	An, J; Wang, YF; Wang, QY; Cao, WQ; Huang, CX				An, J.; Wang, Y. F.; Wang, Q. Y.; Cao, W. Q.; Huang, C. X.			The effects of reducing specimen thickness on mechanical behavior of cryo-rolled ultrafine-grained copper	MATERIALS SCIENCE AND ENGINEERING A-STRUCTURAL MATERIALS PROPERTIES MICROSTRUCTURE AND PROCESSING			English	Article						Size effect; Ultrafine-grained copper; Tensile behavior; Surface layer model; Flow stress	STRAIN-RATE SENSITIVITY; ACTIVATION VOLUME; ROOM-TEMPERATURE; SIZE; NANOCRYSTALLINE; PLASTICITY; STRENGTH; SURFACE; METALS; FILMS	Tensile tests on ultrafine-grained (UFG) Cu prepared by equal channel angular pressing (ECAP) and cryorolling at liquid nitrogen temperature were performed at various strain rates in order to investigate size effect on their tensile plastic deformation behaviors. It was found that the tensile strength decreases with reducing specimen thickness, which is called as the first-order size effect due to the increased surface softening. A surface layer model is developed to evaluate the relationship between the degree of surface softening and the number of grains across thickness direction. Compared to coarse-grained Cu subjected to rolling at room temperature, both tensile strength and ductility of the UFG Cu after cryo-rolling are enhanced, which is ascribed to the grain refinement and the increased fraction of high angle grain boundaries. The elevated strain rate sensitivity and decreased activation volume of UFG Cu suggest that its plastic deformation mechanism is dominated by dislocation-boundary interactions. (C) 2015 Elsevier B.V. All rights reserved.	[An, J.; Wang, Y. F.; Huang, C. X.] Sichuan Univ, Sch Aeronaut & Astronaut, Chengdu 610065, Peoples R China; [Wang, Q. Y.] Chengdu Univ, Inst Mech Adv Mat & Struct, Chengdu 610106, Peoples R China; [Cao, W. Q.] Cent Iron & Steel Res Inst, Beijing 100081, Peoples R China	Cao, WQ (reprint author), Cent Iron & Steel Res Inst, Beijing 100081, Peoples R China.	caowenquan@nercast.com; chxhuang@scu.edu.cn	WANG, Qing Yuan/G-5024-2010		National Natural Science Foundation of China [11172187, 11172188, 51371057]; Program for New Century Excellent Talents in University, China [NCET-12-0372]	This work was supported from National Natural Science Foundation of China (11172187, 11172188 and 51371057), C.X. Huang acknowledged the Program for New Century Excellent Talents in University, China (NCET-12-0372).		36	1	1	3	22	ELSEVIER SCIENCE SA	LAUSANNE	PO BOX 564, 1001 LAUSANNE, SWITZERLAND	0921-5093	1873-4936		MAT SCI ENG A-STRUCT	Mater. Sci. Eng. A-Struct. Mater. Prop. Microstruct. Process.	JAN 10	2016	651						1	7		10.1016/j.msea.2015.10.091		7	Nanoscience & Nanotechnology; Materials Science, Multidisciplinary; Metallurgy & Metallurgical Engineering	Science & Technology - Other Topics; Materials Science; Metallurgy & Metallurgical Engineering	DA0KU	WOS:000367486800001		
J	Li, ZP; Zhu, EQ; Shao, ZH; Xu, J				Li, Zepeng; Zhu, Enqiang; Shao, Zehui; Xu, Jin			On dominating sets of maximal outerplanar and planar graphs	DISCRETE APPLIED MATHEMATICS			English	Article						Dominating set; Domination number; Maximal planar graph; Maximal outerplanar graph	SMALL-DIAMETER	A set D subset of V(G) of a graph G is a dominating set if every vertex v is an element of V(G) is either in D or adjacent to a vertex in D. The domination number gamma (G) of a graph G is the minimum cardinality of a dominating set of G. Campos and Wakabayashi (2013) and Tokunaga (2013) proved independently that if G is an n-vertex maximal outerplanar graph having t vertices of degree 2, then gamma (G) <= n+t/4. We improve their upper bound by showing gamma (G) <= n+k/4 where k is the number of pairs of consecutive 2-degree vertices with distance at least 3 on the outer cycle. Moreover, we prove that gamma (G) <= 5n/12 for a Hamiltonian maximal planar graph G with n >= 7 vertices. (C) 2015 Elsevier B.V. All rights reserved.	[Li, Zepeng; Zhu, Enqiang; Xu, Jin] Peking Univ, Key Lab High Confidence Software Technol, Sch Elect Engn & Comp Sci, Beijing 100871, Peoples R China; [Shao, Zehui] Inst Higher Educ Sichuan Prov, Key Lab Pattern Recognit & Intelligent Informat P, Chengdu, Peoples R China; [Shao, Zehui] Chengdu Univ, Sch Informat Sci & Technol, Chengdu 610106, Peoples R China	Li, ZP (reprint author), Peking Univ, Key Lab High Confidence Software Technol, Sch Elect Engn & Comp Sci, Beijing 100871, Peoples R China.	lizepeng@pku.edu.cn; zhuenqiang@pku.edu.cn; zshao@cdu.edu.cn; jxu@pku.edu.cn		Shao, Zehui/0000-0003-0764-4135	973 Program of China [2013CB329600]; National Natural Science Foundation of China [61309015]; National Natural Science Foundation of China Special Equipment [61127005]	Supported by 973 Program of China 2013CB329600, National Natural Science Foundation of China Grant 61309015 and National Natural Science Foundation of China Special Equipment Grant 61127005.		16	1	1	1	3	ELSEVIER SCIENCE BV	AMSTERDAM	PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	0166-218X	1872-6771		DISCRETE APPL MATH	Discret Appl. Math.	JAN 10	2016	198						164	169		10.1016/j.dam.2015.06.024		6	Mathematics, Applied	Mathematics	CZ0HP	WOS:000366786000014		
J	Huang, RB; Liu, C; Li, GQ; Zhou, JL				Huang, Rongbing; Liu, Chang; Li, Guoqi; Zhou, Jiliu			Adaptive Deep Supervised Autoencoder Based Image Reconstruction for Face Recognition	MATHEMATICAL PROBLEMS IN ENGINEERING			English	Article							REPRESENTATION; SPACE	Based on a special type of denoising autoencoder (DAE) and image reconstruction, we present a novel supervised deep learning framework for face recognition (FR). Unlike existing deep autoencoder which is unsupervised face recognition method, the proposed method takes class label information from training samples into account in the deep learning procedure and can automatically discover the underlying nonlinear manifold structures. Specifically, we define an Adaptive Deep Supervised Network Template (ADSNT) with the supervised autoencoder which is trained to extract characteristic features from corrupted/clean facial images and reconstruct the corresponding similar facial images. The reconstruction is realized by a so-called "bottleneck" neural network that learns to map face images into a low-dimensional vector and reconstruct the respective corresponding face images from the mapping vectors. Having trained the ADSNT, a new face image can then be recognized by comparing its reconstruction image with individual gallery images, respectively. Extensive experiments on three databases including AR, PubFig, and Extended Yale B demonstrate that the proposed method can significantly improve the accuracy of face recognition under enormous illumination, pose change, and a fraction of occlusion.	[Huang, Rongbing; Liu, Chang] Chengdu Univ, Inst Higher Educ Sichuan Prov, Key Lab Pattern Recognit & Intelligent Informat P, Chengdu 610106, Sichuan, Peoples R China; [Huang, Rongbing; Zhou, Jiliu] Sichuan Univ, Sch Comp & Software, Chengdu 610065, Sichuan, Peoples R China; [Li, Guoqi] Beihang Univ, Sch Reliabil & Syst Engn, Beijing 100191, Peoples R China	Huang, RB (reprint author), Chengdu Univ, Inst Higher Educ Sichuan Prov, Key Lab Pattern Recognit & Intelligent Informat P, Chengdu 610106, Sichuan, Peoples R China.; Huang, RB (reprint author), Sichuan Univ, Sch Comp & Software, Chengdu 610065, Sichuan, Peoples R China.	huangrb2006@126.com			Sichuan Provincial Department of Education [13ZB0336]; National Natural Science Foundation of China [61502059]	This paper is partially supported by the research grant for the Natural Science Foundation from Sichuan Provincial Department of Education (Grant no. 13ZB0336) and the National Natural Science Foundation of China (Grant no. 61502059).		33	0	0	0	0	HINDAWI LTD	LONDON	ADAM HOUSE, 3RD FLR, 1 FITZROY SQ, LONDON, WIT 5HE, ENGLAND	1024-123X	1563-5147		MATH PROBL ENG	Math. Probl. Eng.		2016									6795352	10.1155/2016/6795352		14	Engineering, Multidisciplinary; Mathematics, Interdisciplinary Applications	Engineering; Mathematics	EQ2FF	WOS:000397883000001		
J	Liu, CL; Huang, D; Zhang, WX				Liu, Chaolan; Huang, Dan; Zhang, Wenxue			Combining culture-dependent and culture-independent molecular methods for the isolation and purification of a potentially novel anaerobic species from pit mud in a Chinese liquor distillery	JOURNAL OF THE INSTITUTE OF BREWING			English	Article						culture-independent molecular methods; isolation and purification; sequence homology; novel species; co-culture	LUZHOU-FLAVOR LIQUOR; GRADIENT GEL-ELECTROPHORESIS; SP NOV.; BACTERIAL COMMUNITY; PCR-DGGE; MICROBIAL COMMUNITIES; AROMA COMPOUNDS; RIBOSOMAL-RNA; GEN. NOV.; FERMENTATION	Strain S12-27-1-3-5 (a potentially novel anaerobic species) with a 16S rRNA sequence homology of <97% was isolated and purified from pit mud by combining culture-dependent and culture-independent molecular methods, such as cloning of 16S rRNA, amplified rRNA restriction analysis, and denaturing gradient gel electrophoresis (DGGE). Phylogenetic analysis of the 16S rRNA gene indicated that strain S12-27-1-3-5 was related to Aminobacterium mobile strain ILE-3 DSM 12262(T) and Aminobacterium colombiense strain DSM 12261(T) (95 and 96% similarity value, respectively). The results verified that cloning of the 16S rRNA was efficient to identify whether a potentially new bacterial taxon existed in impure isolates and that the DGGE method was a powerful tool for screening the target bacteria and for identifying duplicate strains. Therefore, the application of the culture-independent molecular methods for the isolation and purification of a potentially novel species was effective. Strain S12-27-1-3-5 (= DSM 27871 = JCM 19605 = CICC 10731(T)) was an anaerobic amino acid-degrading bacterium. The results of fermentation experiments demonstrated that strain S12-27-1-3-5 produced volatile fatty acids (VFAs) and the presence of Methanosarcina barkeri enhanced the generation of VFAs, which contribute to the aroma composition of Chinese liquor. This work could enrich the species resources and promote the development and utilization of an uncultured species. Copyright (C) 2016 The Institute of Brewing & Distilling	[Liu, Chaolan; Huang, Dan; Zhang, Wenxue] Sichuan Univ, Coll Light Ind Text & Food Engn, Chengdu 610065, Peoples R China; [Liu, Chaolan] Chengdu Univ, Sichuan Ind Inst Antibiot, Sichuan Educ Dept, Key Lab Med & Edible Plants Resources Dev, Chengdu 610052, Peoples R China	Zhang, WX (reprint author), Sichuan Univ, Coll Light Ind Text & Food Engn, Chengdu 610065, Peoples R China.	ecofoodeng@gmail.com			Natural Science Foundation of China [31071585]	This work was financially supported by the project (no. 31071585) of Natural Science Foundation of China.		41	0	0	3	3	INST BREWING	LONDON	33 CLARGES STREET, LONDON W1Y 8EE, ENGLAND	0046-9750	2050-0416		J I BREWING	J. Inst. Brew.		2016	122	4					754	762		10.1002/jib.380		9	Food Science & Technology	Food Science & Technology	EJ0ZI	WOS:000392939400022		
J	Peng, R; Li, SY; Zhang, HB; Zeng, HL; Jiang, BY; Liu, Y; Yi, XM; Xu, MJ; Zhu, L; Zhang, ZH				Peng, Rong; Li, Shiyun; Zhang, Hongbin; Zeng, Honglian; Jiang, Biyu; Liu, Yu; Yi, Xiangming; Xu, Mengjing; Zhu, Li; Zhang, Zhaohui			Weight Status Is Associated with Blood Pressure, Vital Capacity, Dental Decay, and Visual Acuity among School-Age Children in Chengdu, China	ANNALS OF NUTRITION AND METABOLISM			English	Article						Body mass index; Blood pressure; Vital capacity; Dental decay; Visual acuity; School-age children	BODY-MASS INDEX; METABOLIC SYNDROME; CHILDHOOD OBESITY; DEVELOPING-COUNTRIES; ABDOMINAL OBESITY; ADOLESCENTS; PREVALENCE; DISEASE; CONSEQUENCES; NUTRITION	Aims: To examine the association of weight status with the prevalence of blood pressure (BP), vital capacity, dental decay, and visual acuity among school-age children in Chengdu, China and to find the potential role of weight status to predict the common and frequently occurring diseases among school-age children. Methods: A cross-sectional study was conducted among 12,297 children aged 6-18 years from 10 schools in the Jinniu District of Chengdu, China. Body height, weight, waist circumference (WC), and BP were measured. Vital capacity, dental decay, and visual acuity were detected. Results: The overall prevalence of underweight, overweight, obesity, abdominal obesity, high BP, bad vital capacity weight index, dental decay, and low vision were 7.18, 13.47, 7.57, 18.90, 2.78, 21.93, 38.81, and 45.79%, respectively. After controlling for age, gender, and WC, it was found that overweight and obese children had a higher risk of developing high BP than normal weight children ([OR 4.20, p < 0.001] and [OR 8.76, p < 0.001], respectively), And adjusting for age, gender, and chest circumference, the risk of having bad vital capacity weight index among children with overweight and obesity was higher ([OR 2.15, p < 0.001] and [OR 5.40, p < 0.001], respectively), and the risk with underweight was lower (OR 0.35, p < 0.001). After eliminating the influential factors of gender and age, children who were underweight were 1.16 times (OR 1.16, p = 0.048) more likely to have caries than children with normal weight, but obese children were found to have a lower prevalence for dental cavities than children with normal weight (OR 0.79, p = 0.002). Underweight and obese children had a higher prevalence of low vision; the OR of the appearance of low vision was 1.21 (p = 0.016) for underweight children and 1.23 (p = 0.009) for obese children after adjusting the age and gender. Conclusions: Abnormal weight status among Chengdu urban school-age children was found to be a severe health problem, and it was strongly associated with BP, vital capacity, dental decay, and visual acuity. (C) 2017 S. Karger AG, Basel	[Peng, Rong; Li, Shiyun; Zhang, Hongbin; Zeng, Honglian; Jiang, Biyu; Liu, Yu; Yi, Xiangming; Xu, Mengjing; Zhu, Li; Zhang, Zhaohui] Chengdu Univ, Affiliated Hosp, Clin Med Coll, Chengdu, Peoples R China	Peng, R (reprint author), Chengdu Univ, Affiliated Hosp, Clin Med Coll, Dept Clin Nutr, Second Ring Rd,Northern Second Sect 82, Chengdu 610081, Sichuan, Peoples R China.	pengrongcq@gmail.com			Affiliated Hospital/Clinical Medical College of Chengdu University; Chengdu University	This work was supported by Affiliated Hospital/Clinical Medical College of Chengdu University and Chengdu University.		35	0	0	2	2	KARGER	BASEL	ALLSCHWILERSTRASSE 10, CH-4009 BASEL, SWITZERLAND	0250-6807	1421-9697		ANN NUTR METAB	Ann. Nutr. Metab.		2016	69	3-4					237	245		10.1159/000454888		9	Endocrinology & Metabolism; Nutrition & Dietetics	Endocrinology & Metabolism; Nutrition & Dietetics	EI9JI	WOS:000392823700010	28013297	
J	Yi, W				Yi, Wang			Spiritual Revival and Secularization: An Evaluation of House Churches in China	CONTEMPORARY CHINESE THOUGHT			English	Article								Wang Yi's article deals with the role of house churches, that is, unregistered churches. In his evaluation of the different branches of house churches Wang Yi touches upon issues of identity and the future of China, and he also harshly criticizes the Chinese party-state, claiming that "China is becoming a tumor in the world."	[Yi, Wang] Chengdu Univ, Chengdu, Peoples R China								9	0	0	0	0	ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND	1097-1467	1558-0997		CONTEMP CHIN THOUGHT	Contemp. Chin. Thought		2016	47	4					239	254		10.1080/10971467.2015.1262626		16	Asian Studies; Philosophy	Asian Studies; Philosophy	EI8JG	WOS:000392751700003		
J	Wen, JJ; Wu, SH; Han, TY				Wen, Jiajin; Wu, Shanhe; Han, Tianyong			A Brunn-Minkowski-type inequality involving gamma-mean variance and its applications	JOURNAL OF NONLINEAR SCIENCES AND APPLICATIONS			English	Article						Brunn-Minkowski-type inequality; gamma-mean variance; performance appraisal; profit function; allowance function	SYSTEM	By means of the algebra, functional analysis, and inequality theories, we establish a Brunn-Minkowskitype inequality involving gamma-mean variance: (Var) over bar ([gamma]) (f + g) <= (Var) over bar ([gamma]) f + (Var) over bar ([gamma]) g, for all gamma is an element of[1,2]. where (Var) over bar ([gamma])phi is the gamma-mean variance of the function phi : Omega -> (0, infinity). We also demonstrate the applications of this inequality to the performance appraisal of education and business. (C) 2016 All rights reserved.	[Wen, Jiajin; Han, Tianyong] Chengdu Univ, Coll Math & Comp Sci, Chengdu 610106, Sichuan, Peoples R China; [Wu, Shanhe] Longyan Univ, Dept Math, Longyan 364012, Fujian, Peoples R China	Wu, SH (reprint author), Longyan Univ, Dept Math, Longyan 364012, Fujian, Peoples R China.	wenjiajin623@163.com; shanhewu@163.com; hantian123_123@163.com			National Natural Science Foundation of China [61309015]; Natural Science Foundation of Fujian Province of China [2016J01023]; Natural Science Foundation of Sichuan Province Technology Department [2014SZ0107]	This research was supported by the National Natural Science Foundation of China (No. 61309015), the Natural Science Foundation of Fujian Province of China (No. 2016J01023) and the Natural Science Foundation of Sichuan Province Technology Department (No. 2014SZ0107). The authors are deeply indebted to Professor Sui Sun Cheng for his many helpful comments on the first draft of this paper. All authors contributed equally to this work.		18	0	0	0	0	INT SCIENTIFIC RESEARCH PUBLICATIONS	AMOL	14, 4TH FAJR, NOOR ST, AMOL, 4617654553, IRAN	2008-1898	2008-1901		J NONLINEAR SCI APPL	J. Nonlinear Sci. Appl.		2016	9	11					5836	5849				14	Mathematics, Applied; Mathematics	Mathematics	EH9NB	WOS:000392096900012		
J	Zhao, JQ; Yue, DF; Zhang, XM; Xu, XY; Yuan, WC				Zhao, Jian-Qiang; Yue, Deng-Feng; Zhang, Xiao-Mei; Xu, Xiao-Ying; Yuan, Wei-Cheng			The organocatalytic asymmetric Neber reaction for the enantioselective synthesis of spirooxindole 2H-azirines	ORGANIC & BIOMOLECULAR CHEMISTRY			English	Article							MICHAEL/CYCLIZATION CASCADE REACTION; SPONGE DYSIDEA-FRAGILIS; SPIROCYCLIC OXINDOLES; 3-ISOTHIOCYANATO OXINDOLES; POLYCYCLIC SPIROOXINDOLES; ORGANOCASCADE STRATEGIES; NATURAL-PRODUCTS; FACILE ACCESS; CONSTRUCTION; CYCLOADDITION	The asymmetric Neber reaction of 3-O-sulfonyl ketoxime, in situ generated from isatin ketoxime and sulfonyl chloride, for the synthesis of chiral spirocyclic oxindole compounds is reported. With the developed protocol, a range of chiral spirooxindole 2H-azirines could be obtained in good to excellent yields and up to a 92 : 8 enantiomeric ratio by using (DHQD)(2)PHAL as the catalyst. This methodology is the only example of the catalytic asymmetric construction of spirooxindole 2H-azirine compounds.	[Zhao, Jian-Qiang; Yue, Deng-Feng; Zhang, Xiao-Mei; Xu, Xiao-Ying; Yuan, Wei-Cheng] Chinese Acad Sci, Chengdu Inst Organ Chem, Natl Engn Res Ctr Chiral Drugs, Chengdu 610041, Peoples R China; [Zhao, Jian-Qiang] Chengdu Univ, Inst Adv Study, Chengdu 610106, Peoples R China; [Zhao, Jian-Qiang; Yue, Deng-Feng] Univ Chinese Acad Sci, Beijing 100049, Peoples R China	Xu, XY; Yuan, WC (reprint author), Chinese Acad Sci, Chengdu Inst Organ Chem, Natl Engn Res Ctr Chiral Drugs, Chengdu 610041, Peoples R China.	xuxy@cioc.ac.cn; yuanwc@cioc.ac.cn			National Natural Science Foundation of China [21372217, 21572223, 21572224]; Sichuan Youth Science and Technology Foundation [2013JQ0021, 2015JQ0041, 2016JQ0021]	We are grateful for financial support from the National Natural Science Foundation of China (No. 21372217, 21572223 and 21572224), and the Sichuan Youth Science and Technology Foundation (2013JQ0021, 2015JQ0041 and 2016JQ0021).		57	0	0	11	11	ROYAL SOC CHEMISTRY	CAMBRIDGE	THOMAS GRAHAM HOUSE, SCIENCE PARK, MILTON RD, CAMBRIDGE CB4 0WF, CAMBS, ENGLAND	1477-0520	1477-0539		ORG BIOMOL CHEM	Org. Biomol. Chem.		2016	14	46					10946	10952		10.1039/c6ob02220k		7	Chemistry, Organic	Chemistry	EE1IS	WOS:000389335200023		
