PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	PG	WC	SC	GA	UT	PM
J	Zhou, Y; Doronkin, DE; Chen, ML; Wei, SQ; Grunwaldt, JD				Zhou, Ying; Doronkin, Dmitry E.; Chen, Menglu; Wei, Shiqian; Grunwaldt, Jan-Dierk			Interplay of Pt and Crystal Facets of TiO2: CO Oxidation Activity and Operando XAS/DRIFTS Studies	ACS CATALYSIS			English	Article						Pt/Tio(2) catalyst; crystal facets; metal-support interaction; CO oxidation activity; operand XAS/DRIFTS	RAY-ABSORPTION SPECTROSCOPY; IN-SITU CHARACTERIZATION; CARBON-MONOXIDE OXIDATION; ANATASE TIO2; HETEROGENEOUS CATALYSTS; PT/AL2O3 CATALYSTS; PLATINUM CATALYST; SUPPORT; NANOPARTICLES; EMISSION	In this work, the influence of the terminating or exposed crystal planes of anatase TiO2 support on the catalytic activity of Pt/TiO2 catalysts is reported. Strong effects were observed when using CO oxidation as a probe reaction. The CO oxidation activity over these catalysts ranks in the following order: Pt/TiO2-{101} > Pt/TiO2-{100} > Pt/TiO2-{001}. The combination of in situ X-ray absorption spectroscopy, X-ray emission spectroscopy, diffuse reflectance infrared Fourier transform spectroscopy, and density functional theory calculations unravelled a strong interaction between platinum particles and different dominating facets of anatase. The catalytic 0.2 activity of the Pt/TiO2 catalysts can be correlated with the spectroscopic/structural results. Compared to {001} facets, the {100} and 1100 facets of TiO2 can stabilize active highly dispersed Pt species and avoid sintering Pt particles. This finding provides some important insights into understanding the metal support interfacial interactions of Pt/TiO2 catalysts for tuning their catalytic performance.	[Zhou, Ying; Doronkin, Dmitry E.; Grunwaldt, Jan-Dierk] Karlsruhe Inst Technol, Inst Chem Technol & Polymer Chem, D-76131 Karlsruhe, Germany; [Zhou, Ying; Chen, Menglu; Wei, Shiqian] Southwest Petr Univ, Sch Mat Sci & Engn, Ctr New Energy Mat & Technol, Chengdu 610500, Peoples R China; [Doronkin, Dmitry E.; Grunwaldt, Jan-Dierk] Karlsruhe Inst Technol, Inst Catalysis Res & Technol, D-76334 Eggenstein Leopoldshafen, Germany	Zhou, Y; Grunwaldt, JD (reprint author), Karlsruhe Inst Technol, Inst Chem Technol & Polymer Chem, D-76131 Karlsruhe, Germany.; Zhou, Y (reprint author), Southwest Petr Univ, Sch Mat Sci & Engn, Ctr New Energy Mat & Technol, Chengdu 610500, Peoples R China.; Grunwaldt, JD (reprint author), Karlsruhe Inst Technol, Inst Catalysis Res & Technol, D-76334 Eggenstein Leopoldshafen, Germany.	yzhou@swpu.edu.cn; grunwaldt@kit.edu	Zhou, Ying/A-1122-2014	Zhou, Ying/0000-0001-9995-0652	National Natural Science Foundation of China [U1232119, 51102245]; Innovative Research Team of Sichuan Province [2016TD0011]; BMBF (ZeitKatMat) [05K13VK13]; Alexander von Humboldt Foundation	We acknowledge the European Synchrotron Radiation Facility (ESRF, Grenoble) for provision of synchrotron radiation facilities and we would like to thank Dr. Alessandro Longo and Dr. Blanka Detlefs for assistance in using beamlines BM26A and ID20. Paul Sprenger, Ghazal Tofighi, Max Schumann and Andreas Gauzier (KIT) are acknowledged for their kind assistance during in situ XAS/XES measurements. This work is partially supported by the National Natural Science Foundation of China (Nos. U1232119, 51102245), the Innovative Research Team of Sichuan Province (No. 2016TD0011) and by BMBF (ZeitKatMat, No. 05K13VK13). Y.Z. acknowledges financial support by the Alexander von Humboldt Foundation.		68	0	0	51	51	AMER CHEMICAL SOC	WASHINGTON	1155 16TH ST, NW, WASHINGTON, DC 20036 USA	2155-5435			ACS CATAL	ACS Catal.	NOV	2016	6	11					7799	7809		10.1021/acscatal.6b01509		11	Chemistry, Physical	Chemistry	EB3YT	WOS:000387306100060		
J	Li, CJ; Chen, C; Liao, KX; Jia, WL; Huang, Q				Li, Changjun; Chen, Chao; Liao, Kexi; Jia, Wenlong; Huang, Qian			Theoretical research on the characteristics of the self-magnetic leakage field induced by ferromagnetic pipelines	INSIGHT			English	Article						ferromagnetic pipeline; SMLF; pipeline detection; mathematical model; magnetic dipoles	RESIDUAL-STRESS; MEMORY METHOD; METAL; STEEL	Ferromagnetic pipelines provide a major means for the conveyance of oil and natural gas. The self-magnetic leakage field (SMLF) generated by ferromagnetic pipelines has therefore attracted considerable attention in the field of pipeline examination and defect detection. This paper has the objective of analysing the magnetomechanical effect, which can be observed in the geomagnetic field, by establishing a mathematical model of the SMLF based on the theory of magnetic dipoles and the magnetomechanical effect, and to discuss the influence of factors such as the outer diameter, the geomagnetic field intensity, the operating pressure, etc. The results show that the length of oil and gas pipelines can be considered as infinite for the calculation of the SMLF. In addition, both the total flux density and the gradient modulus of the SMLF are shown to reach their maximum values above the pipeline. The parameter analysis indicates that the pipeline diameter and the height of the covering soil are two crucial factors in determining the SMLF. Finally, in an experiment to test the model, the error between the theoretical calculation and the actual measurement was 4.6%. Therefore, the model proposed in this paper can provide technical support for the calculation of the SMLF induced by pipelines, which has significance for the inspection of pipeline locations and pipeline defects.	[Li, Changjun; Chen, Chao; Liao, Kexi; Jia, Wenlong; Huang, Qian] Southwest Petr Univ, Sch Petr & Nat Gas Engn, Chengdu 610500, Peoples R China; [Li, Changjun] Southwest Petr Univ, CNPC Key Lab Oil & Gas Storage & Transportat, Chengdu 610500, Peoples R China	Chen, C (reprint author), Southwest Petr Univ, Sch Petr & Nat Gas Engn, Chengdu 610500, Peoples R China.	chenchaoswpu@gmail.com						34	0	0	13	13	BRITISH INST NON-DESTRUCTIVE TESTING	NORTHAMPTON	1 SPENCER PARADE, NORTHAMPTON NN1 5AA, NORTHANTS, ENGLAND	1354-2575	1754-4904		INSIGHT	Insight	NOV	2016	58	11					601	608		10.1784/insi.2016.58.11.601		8	Instruments & Instrumentation; Materials Science, Characterization & Testing	Instruments & Instrumentation; Materials Science	EC0OT	WOS:000387801200006		
J	Wang, PQ; Yang, P; Bai, Y; Chen, T; Shi, X; Ye, LQ; Zhang, X				Wang, Pingquan; Yang, Ping; Bai, Yang; Chen, Ting; Shi, Xian; Ye, Liqun; Zhang, Xu			Synthesis of 3D BiOBr microspheres for enhanced photocatalytic CO2 reduction	JOURNAL OF THE TAIWAN INSTITUTE OF CHEMICAL ENGINEERS			English	Article						Ionic liquid; BiOBr; Solvothermal; Photocatalysis; CO2 reduction	VISIBLE-LIGHT; IONIC LIQUID; HYDROTHERMAL SYNTHESIS; FABRICATION; HETEROSTRUCTURES; PHOTOREDUCTION; PERFORMANCES; TIO2; BR; CL	In this work, 3D BiOBr microspheres were successfully synthesized via a solvothermal method with different bromine source. The as-fabricated samples were characterized by scanning electron microscopy (SEM), transmission electron microscopy (TEM), X-ray diffraction (XRD), UV-vis diffuse reflectance spectroscopy (DRS), and X-ray photoelectron spectroscopy (XPS). Compared their photocatalytic performance for CO2 reduction, BiOBr-IL showed the highest activity and selectivity. It suggested that the [Bmim]Br ionic liquids assisted synthesis method was an successful way to improve the photocatalytic performance for CO2 reduction of BiOBr. (C) 2016 Taiwan Institute of Chemical Engineers. Published by Elsevier B.V. All rights reserved.	[Wang, Pingquan; Yang, Ping; Bai, Yang; Shi, Xian; Ye, Liqun] Southwest Petr Univ, Sch Oil & Nat Gas Engn, Chengdu 610500, Peoples R China; [Ye, Liqun] Nanyang Normal Univ, Key Lab Ecol Secur Water Source Reg Midline Proje, Coll Chem & Pharmaceut Engn, Nanyang 473061, Peoples R China; [Yang, Ping; Chen, Ting] Southwest Petr Univ, Coll Chem & Chem Engn, Chengdu 610500, Peoples R China; [Zhang, Xu] Chongqing Univ Sci & Technol, Coll Oil Engn, Chongqing 401331, Peoples R China	Bai, Y; Ye, LQ (reprint author), Southwest Petr Univ, Sch Oil & Nat Gas Engn, Chengdu 610500, Peoples R China.; Ye, LQ (reprint author), Southwest Petr Univ, Chengdu, Peoples R China.; Ye, LQ (reprint author), Nanyang Normal Univ, Nanyang, Peoples R China.	yeliquny@163.com			Scientific Research Starting Project of SWPU [2015QHZ001]; Young Scholars Development Fund of SWPU [201499010100]; National Natural Science Foundation of China [51502146, U1404506]; Natural Science Foundation of Henan Department of Science Technology [142102210477]; Natural Science Foundation of Henan Department of Education [14A150021]; Natural Science Foundation of Nanyang Normal University [ZX2014039]	This work was supported by Scientific Research Starting Project of SWPU (no. 2015QHZ001), Young Scholars Development Fund of SWPU (no. 201499010100), National Natural Science Foundation of China (nos. 51502146 and U1404506), Natural Science Foundation of Henan Department of Science & Technology (no. 142102210477), Natural Science Foundation of Henan Department of Education (no. 14A150021) and Natural Science Foundation of Nanyang Normal University (no. ZX2014039).		34	0	0	42	42	ELSEVIER SCIENCE BV	AMSTERDAM	PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	1876-1070	1876-1089		J TAIWAN INST CHEM E	J. Taiwan Inst. Chem. Eng.	NOV	2016	68						295	300		10.1016/j.jtice.2016.09.013		6	Engineering, Chemical	Engineering	EC3SO	WOS:000388046800037		
J	Wang, YL				Wang, Yilong			Global bounded weak solutions to a degenerate quasilinear attraction-repulsion chemotaxis system with rotation	COMPUTERS & MATHEMATICS WITH APPLICATIONS			English	Article						Chemotaxis; Attraction-repulsion; Boundedness; Rotation	KELLER-SEGEL SYSTEM; LARGE-TIME BEHAVIOR; BLOW-UP; LOGISTIC SOURCE; STOKES SYSTEM; SENSITIVITY; AGGREGATION; EXISTENCE; MODELS	We consider the following quasilinear attraction-repulsion chemotaxis system with rotation {u(t) = Delta u(m) - del . (us(1)(u, v, w, x)del v) + del . (us(2)(u, v, w, x)del w), x is an element of Omega, t > 0 , v(t) = Delta v + alpha u - beta v, x is an element of Omega, t > 0, w(t) = Delta w + gamma u - delta w, x is an element of Omega, t > 0, (del u(m) - us(1) del v + us(2) del w) . v = del v . v = del w . v =0, x is an element of partial derivative Omega, t > 0, where Omega subset of R-2 is a bounded domain with smooth boundary and alpha, beta, gamma, delta are positive constants. Here S-1 = ((S) over tilde (ij))(2x2) and S-2 = ((S) over cap (ij))2x2 are chemosensitivity tensors with (S) over tilde (ij) , (S) over cap (ij) is an element of C-2 ([0, infinity)(3) x (Omega) over bar), which are assumed to satisfy vertical bar S-1 vertical bar <= C-s1 and vertical bar S-2 vertical bar <= C-s2 with some positive constants C-s1 C-s2 for all (u, v, w, x) is an element of [0, proportional to)(3) x (Omega) over bar. It is shown that whenever m > 1, for any sufficiently smooth non-negative initial data, the system possesses at least one global bounded weak solution. (C) 2016 Elsevier Ltd. All rights reserved.	[Wang, Yilong] Southwest Petr Univ, Sch Sci, Chengdu 610500, Peoples R China	Wang, YL (reprint author), Southwest Petr Univ, Sch Sci, Chengdu 610500, Peoples R China.	wangelongelone@163.com			Natural Science Project of Sichuan Province Department of Education [16ZB0075]; Regional Science Foundation of China [61362029]; Key Project of Higher Education of Ningxia [NGY2013004]	The author is very grateful to the anonymous reviewers for their detailed comments and useful suggestions, which greatly improved the manuscript. This work is partially supported by the Natural Science Project of Sichuan Province Department of Education (No. 16ZB0075), the Regional Science Foundation of China (No. 61362029) and the Key Project of Higher Education of Ningxia (No. NGY2013004).		39	0	0	2	2	PERGAMON-ELSEVIER SCIENCE LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND	0898-1221	1873-7668		COMPUT MATH APPL	Comput. Math. Appl.	NOV	2016	72	9					2226	2240		10.1016/j.camwa.2016.08.024		15	Mathematics, Applied	Mathematics	EB6WD	WOS:000387525400012		
J	Sun, ZX; Yao, J; Huang, XX; Xu, Y; Zhang, JG; Liu, JW; Yu, CS; Bongole, K				Sun, Zhixue; Yao, Jun; Huang, Xiaoxue; Xu, Yang; Zhang, Jianguang; Liu, Jianwei; Yu, Chunsheng; Bongole, Kelvin			CO2 injection for heat extraction and carbon sequestration in a geothermal site: Huizhou Sag, the Pearl River Mouth Basin	GEOTHERMICS			English	Article						CO2-EWR; CO2 geological storage; Thermodynamic simulations; Simulator coupling of wellbore and geothermal reservoir; Numerical simulation	GAS RECOVERY	Recently more attention has been paid to CO2 geological storage combined with geothermal water recovery (CO2-EWR). In this regard, the production performance of a geothermal site in Huizhou Sag was evaluated. In the process of evaluation, a new technology in which cold water is injected through the tubing and CO2 through the annulus is used and simulated. In this study, a conceptual model was established by coupling the wellbore and the geothermal reservoir according to the field exploration data. The power production performance was evaluated by using the output from the wellbore-reservoir coupled simulation. The numerical simulation outputs showed a temperature difference of approximately 5.5 degrees C from well bottom to wellhead at the beginning. The 3D-visualization of CO2 distribution demonstrates two steps of migration, vertical migration and horizontal spreading. It was also found that injecting water above CO2 plays a significant role in preventing rising of CO2 "bubble" in the early stages of injection process. The results of thermodynamic simulations suggests the desired thermal production efficiency and gross power output could be obtained. In addition, the impact of various parameters on simulation results were investigated and analyzed, the analysis results provided a better understanding of CO2-EWR (CO2 geological storage enhanced with geothermal resources recovery) technology as well as practical perforation depth of the wells. (C) 2016 Elsevier Ltd. All rights reserved.	[Sun, Zhixue; Yao, Jun; Xu, Yang; Zhang, Jianguang; Bongole, Kelvin] China Univ Petr East China, Sch Petr Engn, Qingdao, Peoples R China; [Huang, Xiaoxue] Tianjin Univ, Key Lab Efficient Utilizat Low & Medium Grade Ene, Minist Educ, Tianjin, Peoples R China; [Liu, Jianwei] Huabei Oilfield Co, Res Insititute Oil Prod Technol, Renqiu, Peoples R China; [Yu, Chunsheng] Southwest Petr Univ, State Key Oil & Gas Reservoir Geol & Exploitat, 8 Xindu Rd, Chengdu 610500, Sichuan, Peoples R China	Yao, J (reprint author), China Univ Petr East China, Sch Petr Engn, Qingdao, Peoples R China.	yaojunhdpu@126.com			National Science Foundation for Young Scientists of China [51404291, 41502131]; Program for Changjiang Scholars and Innovative Research Team in University [IRT1294]; Fundamental Research Funds for the Central Universities [14CX05024A]; Shandong Natural Science Foundation [2013ZRE28068, ZR2013DL011]; State key laboratory of oil and gas reservoir geology and exploitation (Southwest Petroleum University) opening subject fund	This study was jointly funded by the National Science Foundation for Young Scientists of China (Grant Nos. 51404291 & 41502131), Program for Changjiang Scholars and Innovative Research Team in University (IRT1294), Fundamental Research Funds for the Central Universities (No. 14CX05024A), Shandong Natural Science Foundation (Nos. 2013ZRE28068 & ZR2013DL011) and State key laboratory of oil and gas reservoir geology and exploitation (Southwest Petroleum University) opening subject fund. We are grateful to all staff involved in this project, and also wish to thank the journal editors and the reviewers whose constructive comments improved the quality of this paper		7	0	0	10	10	PERGAMON-ELSEVIER SCIENCE LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND	0375-6505	1879-3576		GEOTHERMICS	Geothermics	NOV	2016	64						331	343		10.1016/j.geothermics.2016.06.002		13	Energy & Fuels; Geosciences, Multidisciplinary	Energy & Fuels; Geology	EB6TI	WOS:000387518100026		
J	Zhu, L; Chen, H; Fan, JM; Jiang, P				Zhu, Lin; Chen, Hu; Fan, Junming; Jiang, Peng			Thermo-economic investigation: an insight tool to analyze NGCC with calcium-looping process and with chemical-looping combustion for CO2 capture	INTERNATIONAL JOURNAL OF ENERGY RESEARCH			English	Article						natural gas-combined cycle; calcium-looping process; chemical-looping combustion; energy and exergy efficiencies; exergy destruction; economic feasibility	GAS COMBINED-CYCLE; FUEL POWER-PLANTS; NATURAL-GAS; CARBON CAPTURE; TECHNOECONOMIC ANALYSIS; OXYGEN CARRIERS; FLUIDIZED-BED; STORAGE; IGCC; PART	In this work, three kinds of natural gas-based power generation processes for CO2 capture and storage, that is, natural gas-combined cycle with pre-combustion decarburization (NGCC-PRE), NGCC-PRE with calcium-looping process, and NGCC-PRE with chemical-looping combustion (NGCC-CLC), are analyzed by Aspen Plus. The effects of two decisive variables (i.e., steam-to-natural gas (S/NG) ratio and oxygen-to-natural gas (O/NG) ratio) on the thermodynamic performances of individual process, such as energy and exergy efficiencies, are investigated systematically. Based on simulation outcomes, all the three processes are favored by operating at S/NG = 2.0 and O/NG = 0.65. Furthermore, comparisons of individual system efficiencies and exergy destruction contributor are herein involved. The results show that the highest system efficiencies and lowest exergy destruction are achieved in the NGCC-CLC process. In addition, capital investment, dynamic payback period, net present value, and internal rate of return are used for deciding the economic feasibility and surely are involved in this work for comparison purpose. Copyright (C) 2016 John Wiley & Sons, Ltd.	[Zhu, Lin; Chen, Hu; Fan, Junming; Jiang, Peng] Southwest Petr Univ, Sch Chem & Chem Engn, Key Lab Gas Proc Engn, Xinndu Ave 8, Chengdu 610500, Sichuan, Peoples R China	Zhu, L (reprint author), Southwest Petr Univ, Sch Chem & Chem Engn, Key Lab Gas Proc Engn, Xinndu Ave 8, Chengdu 610500, Sichuan, Peoples R China.	zhulinswpi65@gmail.com			Graduate Innovation Foundation of Southwest Petroleum University [CXJJ2015011]	This work was financially supported by the Graduate Innovation Foundation of Southwest Petroleum University (No. CXJJ2015011). The authors would like to thank the Center of Oil and Gas Processing at the Southwest Petroleum University for providing the support of Aspen Plus.		51	0	0	10	10	WILEY-BLACKWELL	HOBOKEN	111 RIVER ST, HOBOKEN 07030-5774, NJ USA	0363-907X	1099-114X		INT J ENERG RES	Int. J. Energy Res.	NOV	2016	40	14					1908	1924		10.1002/er.3556		17	Energy & Fuels; Nuclear Science & Technology	Energy & Fuels; Nuclear Science & Technology	EB1SO	WOS:000387135300004		
J	Liu, B; Pu, J; Hou, HP				Liu, Bo; Pu, Jun; Hou, Hanpo			Effect of perceived stress on depression of Chinese "Ant Tribe" and the moderating role of dispositional optimism	JOURNAL OF HEALTH PSYCHOLOGY			English	Article						depression; dispositional optimism; moderating effect; perceived stress	LIFE ORIENTATION TEST; DECISION-MAKING; SOCIAL SUPPORT; SELF-EFFICACY; TRAIT ANXIETY; MEDIATOR; REPRESENTATIONS; ADOLESCENTS; PESSIMISM; SYMPTOMS	This study examines the moderating role of dispositional optimism on the relationship between perceived stress and depression of the Chinese Ant Tribe. A total of 427 participants from an Ant Tribe community completed the measures of perceived stress, optimism, and depression. The structural equation modeling (SEM) analysis showed that dispositional optimism moderated the association between perceived stress and depression. The Ant Tribe with high perceived stress reported higher scores in depression than those with low perceived stress at low dispositional optimism level. However, the impact of perceived stress on depression was insignificant in the high dispositional optimism group.	[Liu, Bo] Southwest Petr Univ, Chengdu, Peoples R China; [Pu, Jun] Univ Int Business & Econ, Beijing, Peoples R China; [Hou, Hanpo] Beijing Technol & Business Univ, Beijing, Peoples R China	Pu, J (reprint author), Univ Int Business & Econ, Ctr Finance & Accounting Res, 10 Huixindong St, Beijing 100029, Peoples R China.	pujunbeijing@yeah.net						42	0	0	9	9	SAGE PUBLICATIONS LTD	LONDON	1 OLIVERS YARD, 55 CITY ROAD, LONDON EC1Y 1SP, ENGLAND	1359-1053	1461-7277		J HEALTH PSYCHOL	J. Health Psychol.	NOV	2016	21	11					2725	2731		10.1177/1359105315583373		7	Psychology, Clinical	Psychology	EB1HW	WOS:000387101500026		
J	Deng, KH; Lin, YH; Zeng, DZ; Sun, YX; Liu, WY				Deng Kuanhai; Lin Yuanhua; Zeng Dezhi; Sun Yongxing; Liu Wanying			Theoretical Study on Working Mechanics of Smith Expansion Cone	ARABIAN JOURNAL FOR SCIENCE AND ENGINEERING			English	Article						Smith expansion cone (SEC); Reshaping force; Mechanical model; Twin shear unified strength theory; Repairing; Deformed casing		The deformation failures of many casings are in urgent need of one reliable repair technology recently. Smith expansion cone (SEC) repair technology is high efficient to repair deformed casing. However, the reshaping force is a very important parameter for designing and optimizing the SEC and construction parameters. Hence, the mechanical mechanism of SEC repair technology is studied, and one mechanical model of SEC used to repair deformed casing is proposed based on twin shear unified strength theory in this paper. In this model, the effects of material hardening and the ratio of yield strength to tensile strength on casing repair were taken into full account. The mechanical model can calculate reshaping force that is used to repair the deformed casing under any confining pressure, and there is a good agreement between calculated results and experimental data. Based on this model, the effects of expansion amount every time, friction efficient, cone angle and length of equal diameter section on the reshaping force were analyzed in detail, by which the correlations between the reshaping force and the expansion amount every time, friction efficient, cone angle and length of equal diameter section were obtained. Research results can provide theoretical guidance for design and optimization of the structure and construction parameters of SEC.	[Deng Kuanhai; Lin Yuanhua; Zeng Dezhi] Southwest Petr Univ, State Key Lab Oil & Gas Reservoir Geol & Exploita, Chengdu 610500, Sichuan, Peoples R China; [Sun Yongxing; Liu Wanying] Southwest Petr Univ, CNPC Key Lab Tubular Goods Engn, Chengdu 610500, Sichuan, Peoples R China	Lin, YH (reprint author), Southwest Petr Univ, State Key Lab Oil & Gas Reservoir Geol & Exploita, Chengdu 610500, Sichuan, Peoples R China.	yhlin28@163.com			National Natural Science Foundation of China [51274170]	Authors are thankful to the financial assistance provided by the National Natural Science Foundation of China (No. 51274170).		31	0	0	9	9	SPRINGER HEIDELBERG	HEIDELBERG	TIERGARTENSTRASSE 17, D-69121 HEIDELBERG, GERMANY	2193-567X	2191-4281		ARAB J SCI ENG	Arab. J. Sci. Eng.	NOV	2016	41	11					4283	4289		10.1007/s13369-016-2097-3		7	Multidisciplinary Sciences	Science & Technology - Other Topics	EA4LB	WOS:000386582900004		
J	Luo, RZ; Yang, J; He, GL; Cao, WC				Luo, Renze; Yang, Jiao; He, Guolin; Cao, Wenchang			Synchronization Algorithm for STBC MIMO-OFDM System at Low SNR	WIRELESS PERSONAL COMMUNICATIONS			English	Article						STBC MIMO-OFDM system; Low signal-to-noise ratio (SNR); Superimposed training sequences; Timing synchronization; Frequency synchronization	SCHEME	The accurate timing and frequency synchronization is hard to obtain for space-time block codes (STBC) multiple input multiple output (MIMO) orthogonal frequency-division multiplexing (OFDM) systems at low signal-to-noise ratio (SNR). In this paper, a new synchronization algorithm for STBC MIMO-OFDM system at low SNR is proposed. Firstly, a set of imaginary orthogonal complementary sequences with a set of imaginary complementary sequence sets and orthogonal matrix is constructed, and the proper length of the imaginary orthogonal complementary sequences is obtained by extending the sequences through transforming orthogonal matrix. Secondly, in order to improve the sequences' auto-correlation and cross-correlation, the training sequences are constructed with their minus conjugates, and then superimposed on data signals. Finally, good synchronization is obtained by cross-correlation operation between the training sequences and data signals at the receiver. The integer frequency offset is estimated to be . Theoretical analysis and simulation prove that this synchronization algorithm achieves precise timing synchronization, wider frequency offset range and lower computational complexity at low SNR than conventional algorithm.	[Luo, Renze] Southwest Petr Univ, State Key Lab Oil & Gas Reservoir Geol & Exploita, Chengdu, Peoples R China; [Luo, Renze; Yang, Jiao] Southwest Petr Univ, Sch Mechatron Engn, Chengdu, Peoples R China; [He, Guolin] Southwest Petr Univ, Sch Geosci & Technol, Chengdu, Peoples R China; [Cao, Wenchang] Southwest Petr Univ, Sch Elect Engn & Informat, Chengdu, Peoples R China	Luo, RZ (reprint author), Southwest Petr Univ, State Key Lab Oil & Gas Reservoir Geol & Exploita, Chengdu, Peoples R China.; Luo, RZ (reprint author), Southwest Petr Univ, Sch Mechatron Engn, Chengdu, Peoples R China.	lrzsmith@126.com			National Natural Science Foundation of China [61310306022]; Thousand Talents Program of Sichuan Province; Foundation for Leading Academic and Technological Experts of Sichuan Province; College Innovation Team of Oil and Gas Exploration and Information Technology of Sichuan Province [15TD008]; Training Program Foundation for the Talents by Southwest Petroleum University; Signal Detector and Signal Processing Scientific Research and Innovation Team in Southwest Petroleum University [2013XJZT007]	This research is aided by the National Natural Science Foundation of China (No. 61310306022), and the Thousand Talents Program of Sichuan Province, Foundation for Leading Academic and Technological Experts of Sichuan Province, the College Innovation Team of Oil and Gas Exploration and Information Technology of Sichuan Province (No. 15TD008), the Training Program Foundation for the Talents by Southwest Petroleum University, and Signal Detector and Signal Processing Scientific Research and Innovation Team in Southwest Petroleum University (No. 2013XJZT007).		12	0	0	3	3	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0929-6212	1572-834X		WIRELESS PERS COMMUN	Wirel. Pers. Commun.	NOV	2016	91	1					237	253		10.1007/s11277-016-3457-8		17	Telecommunications	Telecommunications	EA5LY	WOS:000386663400013		
J	He, XR; Li, TX; Shi, ZR; Wang, X; Xue, F; Wu, ZH; Chen, Q				He, Xianru; Li, Tianxiang; Shi, Zhengren; Wang, Xin; Xue, Fei; Wu, Zihong; Chen, Qian			Thermal-oxidative aging behavior of nitrile-butadiene rubber/functional LDHs composites	POLYMER DEGRADATION AND STABILITY			English	Article						Acrylonitrile butadiene rubber (NBR); Layered double hydroxides; Sodium p-styrenesulfonate hydrate (SSS); Thermal-oxidative aging properties	LAYERED DOUBLE HYDROXIDE; MECHANICAL-PROPERTIES; NATURAL-RUBBER; NANOCOMPOSITES; INTERCALATION; DISPERSION; STABILITY; VULCANIZATION; DECOMPOSITION; FLAMMABILITY	NBR-based layered double hydroxide (LDH) composites were prepared using a sodium p-styrenesulfonate hydrate (SSS) modified LDH (LDH-SSS) filler through ion exchange. The modified filler, LDH-SSS, was investigated by XRD, FTIR and TGA-DTGA, showing its layered structure was successfully obtained, as compared with the unmodified LDH-NO3. Mechanical tests of the NBR composites showed that their thermal-oxidative aging was improved, specifically by LDH-SSS. ATR-FTIR was used to study for the aging mechanism of composites. The morphology of the composites revealed by SEM and XRD shows a stronger interaction between NBR and the LDH particles with the presence of SSS. The chemical structure and the thermal properties of the composites revealed by various techniques showed an exfoliation phenomenon of the LDH-SSS, and NBR can be branched with LDH-SSS in the aging process of the composites. (C) 2016 Elsevier Ltd. All rights reserved.	[He, Xianru; Li, Tianxiang; Shi, Zhengren; Wang, Xin; Xue, Fei; Wu, Zihong] Southwest Petr Univ, Sch Mat Sci & Engn, 8 Xindu Ave, Chengdu 610500, Sichuan, Peoples R China; [Chen, Qian] Nanchong Unicizers Ind Co Ltd, 150 Hexi Ave,Sec 1, Nanchong City 637000, Sichuan, Peoples R China	He, XR; Wang, X (reprint author), Southwest Petr Univ, Sch Mat Sci & Engn, 8 Xindu Ave, Chengdu 610500, Sichuan, Peoples R China.	xrhe@swpu.edu.cn; xin.wang@swpu.edu.cn			gs1:Science and Technology Department of Sichuan Province [2015JY0052]; State Key Laboratory of Oil and Gas Reservoir Geology and Exploitation of China [X151515KCL36]; Southwest Petroleum University	The research was funded by the gs1:Science and Technology Department of Sichuan Province (No.2015JY0052) and State Key Laboratory of Oil and Gas Reservoir Geology and Exploitation (No. X151515KCL36) of China. XW acknowledges start-up funding from Southwest Petroleum University.		44	0	0	13	13	ELSEVIER SCI LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, OXON, ENGLAND	0141-3910	1873-2321		POLYM DEGRAD STABIL	Polym. Degrad. Stabil.	NOV	2016	133						219	226		10.1016/j.polymdegradstab.2016.08.018		8	Polymer Science	Polymer Science	EA2DN	WOS:000386403100024		
