AF	SO	DE	C1	RP	FU	TC	SN	PY	UT
Peng, Yi; Li, Ailing; Yu, Ling; Qin, Gang	AMERICAN JOURNAL OF RHINOLOGY & ALLERGY		[Peng, Yi; Qin, Gang] Luzhou Med Coll, Affiliated Hosp, St Dept Otolaryngol Head & Neck Surg, Luzhou 646000, Sichuan, Peoples R China; [Li, Ailing] Luzhou Med Coll, Sch Publ Hlth, Ctr Evidence Based Med, Luzhou 646000, Sichuan, Peoples R China; [Yu, Ling] Luzhou Med Coll, Affiliated Hosp, Dept Ophthalmol, Luzhou 646000, Sichuan, Peoples R China	Qin, G (reprint author), Luzhou Med Coll, Affiliated Hosp, Dept Otolaryngol Head & Neck Surg, Luzhou 646000, Sichuan, Peoples R China.		5	1945-8924	2015	WOS:000359022100017
Zhao, Qian; Zhang, Yu; Guo, Jun; Li, Juan	MOLECULAR MEDICINE REPORTS	I-131; K237; molecular imaging; biodistribution; single photon emission computed tomography	[Zhao, Qian; Li, Juan] Ningxia Med Univ, Dept Nucl Med, Gen Hosp, Ningxia 750004, Peoples R China; [Zhang, Yu] Luzhou Med Coll, Dept Nucl Med, Affiliated Hosp, Luzhou 646000, Sichuan, Peoples R China; [Guo, Jun] Ningxia Med Univ, Dept Nucl Med, Postgrad Coll, Ningxia 750004, Peoples R China	Li, J (reprint author), Ningxia Med Univ, Dept Nucl Med, Gen Hosp, 804 Shengli St, Ningxia 750004, Peoples R China.	Natural Science Foundation of Ningxia [NZ10140]; Ningxia Medical University [XT201320]	0	1791-2997	2015	WOS:000358134400187
Li, Pengyun; Wang, Xingmin; Zhao, Ming; Song, Rui; Zhao, Ke-seng	EXPERT OPINION ON THERAPEUTIC TARGETS	hemorrhagic shock; liver; mitochondria protection; polydatin; sirtuin1	[Li, Pengyun; Zhao, Ming; Song, Rui; Zhao, Ke-seng] Southern Med Univ, Dept Pathophysiol, Guangdong Key Lab Shock & Microcirculat Res, Guangzhou 510515, Guangdong, Peoples R China; [Wang, Xingmin] Maternal & Child Hlth Hosp Liuzhou, Liuzhou 545000, Guangxi, Peoples R China; [Li, Pengyun] Minist Educ China, Luzhou 646000, Sichuan, Peoples R China; [Li, Pengyun] Luzhou Med Coll, Key Lab Med Electrophysiol, Inst Cardiovasc Res, Luzhou 646000, Sichuan, Peoples R China	Zhao, KS (reprint author), Southern Med Univ, Dept Pathophysiol, Guangdong Key Lab Shock & Microcirculat Res, Guangzhou 510515, Guangdong, Peoples R China.	National Natural Science Foundation of China [30672179, 30971202, 81200234]; National Science and Technology Major Project [2011ZX09101-002-08]	4	1472-8222	2015	WOS:000357553900011
Wang, Weihuan; Yu, Shuiliang; Zimmerman, Grant; Wang, Yiwei; Myers, Jay; Yu, Vionnie W. C.; Huang, Dan; Huang, Xiaoran; Shim, Jeongsup; Huang, Yuanshuai; Xin, William; Qiao, Peter; Yan, Minhong; Xin, Wei; Scadden, David T.; Stanley, Pamela; Lowe, John B.; Huang, Alex Y.; Siebel, Christian W.; Zhou, Lan	STEM CELLS	HSC quiescence and niche retention; HSC egress and mobilization; Notch receptor-ligand interactions; O-fucosylglycans on Notch	[Wang, Weihuan; Yu, Shuiliang; Zimmerman, Grant; Wang, Yiwei; Huang, Dan; Huang, Xiaoran; Qiao, Peter; Xin, Wei; Zhou, Lan] Case Western Reserve Univ, Dept Pathol, Cleveland, OH 44106 USA; [Myers, Jay; Huang, Alex Y.] Case Western Reserve Univ, Dept Pediat, Cleveland, OH 44106 USA; [Yu, Vionnie W. C.; Scadden, David T.] Massachusetts Gen Hosp, Ctr Regenerat Med, Boston, MA 02114 USA; [Yu, Vionnie W. C.; Scadden, David T.] Harvard Stem Cell Inst, Cambridge, MA USA; [Yu, Vionnie W. C.; Scadden, David T.] Harvard Univ, Dept Stem Cell & Regenerat Biol, Cambridge, MA 02138 USA; [Shim, Jeongsup; Lowe, John B.] Luzhou Med Coll, Affiliated Hosp, Dept Pathol, Luzhou, Sichuan, Peoples R China; [Huang, Yuanshuai] Luzhou Med Coll, Affiliated Hosp, Dept Blood Transfus, Luzhou, Sichuan, Peoples R China; [Xin, William] Univ Sch, Hunting Valley, OH USA; [Yan, Minhong; Siebel, Christian W.] Genentech Inc, Dept Mol Biol Oncol, San Francisco, CA USA; [Stanley, Pamela] Albert Einstein Coll Med, Dept Cell Biol, New York, NY USA	Zhou, L (reprint author), Case Western Reserve Univ, Dept Pathol, Cleveland, OH 44106 USA.	American Cancer Society [LIB-125064, HL103827, RO195022, RO1GM106417]; MGH Federal Share of the Program Income [C06 CA059267]; Proton Therapy Research and Treatment Center; BD Biosciences Stem Cell Grant; Bullock-Wellman Fellowship Award; Tosteson; Fund for Medical Discovery Fellowship;  [HL097794];  [HL044851];  [HL100402];  [HL96372];  [EB14703]	7	1066-5099	2015	WOS:000356668200018
Ding, Yin-huan; Guo, Jian-hong; Hu, Qiong-ying; Jiang, Wei; Wang, Kai-zheng	CELL BIOCHEMISTRY AND BIOPHYSICS	Schizophrenia; SELDI-TOF-MS; Proteomics; Diagnosis; Biomarker	[Ding, Yin-huan; Hu, Qiong-ying; Jiang, Wei; Wang, Kai-zheng] Luzhou Med Coll, Dept Lab Med, Affiliated Hosp, Luzhou 646000, Peoples R China; [Guo, Jian-hong] Peoples Hosp Luzhou, Luzhou 646000, Peoples R China	Wang, KZ (reprint author), Luzhou Med Coll, Dept Lab Med, Affiliated Hosp, 25 Taiping St, Luzhou 646000, Peoples R China.	National High Technology Research and Development Program (Program 863) [2006AA02090407]	4	1085-9195	2015	WOS:000357036900024
Sun, J. C.; Xu, M.; Lu, J. L.; Bi, Y. F.; Mu, Y. M.; Zhao, J. J.; Liu, C.; Chen, L. L.; Shi, L. X.; Li, Q.; Yang, T.; Yan, L.; Wan, Q.; Wu, S. L.; Liu, Y.; Wang, G. X.; Luo, Z. J.; Tang, X. L.; Chen, G.; Huo, Y. N.; Gao, Z. N.; Su, Q.; Ye, Z.; Wang, Y. M.; Qin, G. J.; Deng, H. C.; Yu, X. F.; Shen, F. X.; Chen, L.; Zhao, L. B.; Wang, T. G.; Lai, S. H.; Li, D. H.; Wang, W. Q.; Ning, G.	DIABETIC MEDICINE		[Sun, J. C.; Ning, G.] Chinese Acad Sci, Shanghai Inst Biol Sci, Lab Endocrine & Metab Dis, Inst Hlth Sci, Shanghai, Peoples R China; [Sun, J. C.; Ning, G.] Shanghai Jiao Tong Univ, Sch Med, Shanghai 200030, Peoples R China; [Sun, J. C.; Xu, M.; Lu, J. L.; Bi, Y. F.; Zhao, L. B.; Wang, T. G.; Wang, W. Q.; Ning, G.] Shanghai Jiao Tong Univ, Shanghai Clin Ctr Endocrine & Metab Dis, Dept Endocrine & Metab Dis,Sch Med, Shanghai Inst Endocrine & Metab Dis,Rui Jin Hosp, Shanghai 200030, Peoples R China; [Bi, Y. F.] Peoples Liberat Army Gen Hosp, Beijing, Peoples R China; [Zhao, J. J.] Shandong Prov Hosp, Jinan, Peoples R China; [Liu, C.] Jiangsu Prov Hosp Integrat Chinese & Western Med, Nanjing, Jiangsu, Peoples R China; [Chen, L. L.] Huazhong Univ Sci & Technol, Sch Med, Wuhan Xiehe Hosp, Wuhan 430074, Peoples R China; [Shi, L. X.] Guiyang Med Coll, Affiliated Hosp, Guiyang, Peoples R China; [Li, Q.] Haerbin Med Univ, Affilliated Hosp 2, Haerbin, Peoples R China; [Yang, T.] Nanjing Med Univ, Jiangsu Prov Hosp, Affiliated Hosp 1, Nanjing, Jiangsu, Peoples R China; [Yan, L.] Sun Yat Sen Univ, Sun Yat Sen Mem Hosp, Guangzhou 510275, Guangdong, Peoples R China; [Wan, Q.] Luzhou Med Coll, Affiliated Hosp, Luzhou, Peoples R China; [Wu, S. L.] Xinjiang Kelamayi Peoples Hosp, Kelamayi, Peoples R China; [Liu, Y.; Wang, G. X.] Jilin Univ, Hosp 1, Changchun 130023, Peoples R China; [Luo, Z. J.] Guangxi Med Univ, Affiliated Hosp 1, Nanning, Peoples R China; [Tang, X. L.] Lanzhou Univ, Hosp 1, Lanzhou 730000, Peoples R China; [Chen, G.] Fujian Med Univ, Fujian Prov Hosp, Fuzhou, Peoples R China; [Huo, Y. N.] Jiangxi Peoples Hosp, Nanchang, Peoples R China; [Gao, Z. N.] Dalian Municipal Cent Hosp, Dalian, Peoples R China; [Su, Q.] Shanghai Jiao Tong Univ, Sch Med, Xinhua Hosp, Shanghai 200030, Peoples R China; [Ye, Z.] Zhejiang Ctr Dis Control & Prevent, Hangzhou, Zhejiang, Peoples R China; [Wang, Y. M.] Anhui Med Univ, Affiliated Hosp 1, Hefei, Peoples R China; [Qin, G. J.] Zhengzhou Univ, Affiliated Hosp 1, Zhengzhou 450052, Peoples R China; [Deng, H. C.] Chongqing Med Univ, Affiliated Hosp 1, Chongqing, Peoples R China; [Yu, X. F.] Huazhong Univ Sci & Technol, Sch Med, Wuhan Tongji Hosp, Wuhan 430074, Peoples R China; [Shen, F. X.] Wenzhou Med Univ, Prov Wenzhou Hosp Zhejiang 1, Affiliated Hosp 1, Wenzhou, Peoples R China; [Chen, L.] Shandong Univ, Sch Med, Qilu Hosp, Jinan 250100, Peoples R China; [Lai, S. H.] Johns Hopkins Univ, Sch Med, Baltimore, MD USA; [Li, D. H.] Univ Texas MD Anderson Canc Ctr, Dept Gastrointestinal Med Oncol, Houston, TX 77030 USA	Ning, G (reprint author), Chinese Acad Sci, Shanghai Inst Biol Sci, Lab Endocrine & Metab Dis, Inst Hlth Sci, Shanghai, Peoples R China.	Key Laboratory for Endocrine and Metabolic Diseases of Ministry of Health [1994DP131044]; National Clinical Research Center for Metabolic Diseases of Ministry of Health [2013BAI09B13]; National Key New Drug Creation and Manufacturing Program of Ministry of Science and Technology [2012ZX09303006-001]; National High Technology Research and Development Program of China [2012AA020A509]; National Natural Science Foundation of China [81321001, 81222008, 81390350, 81370960, 81130016, 81270877]	5	0742-3071	2015	WOS:000356452900013
Xia, Jiyi; Yu, Xiaolan; Tang, Li; Li, Gang; He, Tao	ONCOLOGY REPORTS	P2X7 receptor; ATP; invasion; migration; breast cancer; AKT pathway	[Xia, Jiyi] Luzhou Med Coll, Res Ctr Drug & Funct Food, Luzhou 646000, Sichuan, Peoples R China; [Yu, Xiaolan] Luzhou Med Coll, Affiliated TCM Hosp, Dept Obstet & Gynecol, Luzhou 646000, Sichuan, Peoples R China; [Tang, Li] Luzhou Med Coll, Expt Med Ctr, Affiliated Hosp, Luzhou 646000, Sichuan, Peoples R China; [Li, Gang] Luzhou Med Coll, Dept Pediat, Affiliated Hosp, Luzhou 646000, Sichuan, Peoples R China; [He, Tao] Luzhou Med Coll, Dept Biochem, Luzhou 646000, Sichuan, Peoples R China	He, T (reprint author), Luzhou Med Coll, Inst Canc Res, 319 Zhong Shan Rd, Luzhou 646000, Sichuan, Peoples R China.	Luzhou Administration of Science and Technology [2014-S-44(5/8)]	11	1021-335X	2015	WOS:000356645100012
Chen, Ligang; Sun, Xiaochuan; Jiang, Yong; Kuai, Li	EXPERIMENTAL CELL RESEARCH	Apolipoprotein E; Traumatic brain injury; Genetics; Early apoptosis; Delayed rectifier K+ current	[Chen, Ligang; Jiang, Yong; Kuai, Li] Luzhou Med Coll, Affiliated Hosp, Dept Neurosurg, Luzhou 646000, Peoples R China; [Sun, Xiaochuan; Jiang, Yong] Chongqing Med Univ, Affiliated Hosp 1, Dept Neurosurg, Chongqing 400016, Peoples R China; [Jiang, Yong] Luzhou Med Coll, Luzhou 646000, Peoples R China	Sun, XC (reprint author), Luzhou Med Coll, Affiliated Hosp, Dept Neurosurg, Luzhou 646000, Peoples R China.	National Natural Science Foundation of China [81371319, 81000528]; Program for New Century Excellent Talents in University [NCET-12-1057]; Foundation for outstanding youth academic technology leaders of Sichuan province [2014JQ0022]	2	0014-4827	2015	WOS:000355638000011
Su, Song; He, Kai; Li, Jing; Wu, Jiali; Zhang, Mengyu; Feng, Chunhong; Xia, Xianming; Li, Bo	TUMOR BIOLOGY	Hepatocellular carcinoma; Antioxidant enzymes; Polymorphism; Susceptibility	[Su, Song; He, Kai; Li, Jing; Zhang, Mengyu; Feng, Chunhong; Xia, Xianming; Li, Bo] Luzhou Med Coll, Affiliated Hosp, Dept Hepatobiliary Surg, Luzhou, Sichuan, Peoples R China; [Wu, Jiali] Luzhou Med Coll, Affiliated Hosp, Dept Anesthesiol, Luzhou, Sichuan, Peoples R China	Li, B (reprint author), Luzhou Med Coll, Affiliated Hosp, Dept Hepatobiliary Surg, Luzhou, Sichuan, Peoples R China.		3	1010-4283	2015	WOS:000359383700072
Chen, Bo; Lu, Yanrong; Chen, Younan; Cheng, Jingqiu	JOURNAL OF ENDOCRINOLOGY	Nrf2; oxidative stress; endothelial cells; dysfunction	[Chen, Bo; Lu, Yanrong; Chen, Younan; Cheng, Jingqiu] Sichuan Univ, West China Hosp, Regenerat Med Res Ctr, Key Lab Transplant Engn & Immunol,Minist Hlth, Chengdu 610041, Sichuan, Peoples R China; [Chen, Bo] Luzhou Med Coll, Sch Basic Med Sci, Dept Human Anat, Luzhou, Peoples R China	Cheng, JQ (reprint author), Sichuan Univ, West China Hosp, Regenerat Med Res Ctr, Key Lab Transplant Engn & Immunol,Minist Hlth, Keyuan Rd 4th, Chengdu 610041, Sichuan, Peoples R China.	National Basic Research Program of China (973 program) [2013CB530700]; National Natural Science Foundation of China [81370824]	27	0022-0795	2015	WOS:000357259400002
Zhao, Lin; Liu, Zhongbo; Jia, Haiqun; Feng, Zhihui; Liu, Jiankang; Li, Xuesen	PLOS ONE		[Zhao, Lin; Liu, Zhongbo; Jia, Haiqun; Feng, Zhihui; Liu, Jiankang; Li, Xuesen] Xi An Jiao Tong Univ, Ctr Mitochondrial Biol & Med, Key Lab Biomed Informat Engn, Minist Educ,Sch Life Sci & Technol, Xian 710049, Peoples R China; [Zhao, Lin; Liu, Zhongbo; Jia, Haiqun; Feng, Zhihui; Liu, Jiankang; Li, Xuesen] Xi An Jiao Tong Univ, Frontier Inst Sci & Technol, Xian 710049, Peoples R China; [Liu, Zhongbo] NYU, Coll Dent, Dept Basic Sci & Craniofacial Biol, New York, NY USA; [Jia, Haiqun] Calif Inst Biomed Res, La Jolla, CA USA; [Liu, Jiankang] Tianjin Univ Sport, Tianjin Key Lab Exercise Physiol & Sports Med, Tianjin, Peoples R China; [Li, Xuesen] Luzhou Med Coll, Inst Canc Med, Luzhou, Sichuan, Peoples R China	Liu, JK (reprint author), Xi An Jiao Tong Univ, Ctr Mitochondrial Biol & Med, Key Lab Biomed Informat Engn, Minist Educ,Sch Life Sci & Technol, Xian 710049, Peoples R China.	Tianjin Science and Technology Planning Major Project [12JCZDJC34400]; Tianjin Education Committee Sci-Tech Development Major Project [20112D05]; Tianjin Key Labs and Tech-Platform Project [10SYSYJC28400]; 973 Plan Project of the Ministry of Science and Technology of China [2015CB553602]	2	1932-6203	2015	WOS:000356630900159
Liu, Xiaoyan; Khan, Md. Asaduzzaman; Cheng, Jingliang; Wei, Chunli; Zhang, Lianmei; Fu, Junjiang	ACTA BIOLOGICA HUNGARICA	KRAB-associated protein-1; protein expression; recombinant plasmid transfection; inducible cell line	[Liu, Xiaoyan; Khan, Md. Asaduzzaman; Cheng, Jingliang; Wei, Chunli; Zhang, Lianmei; Fu, Junjiang] Luzhou Med Coll, Res Ctr Preclin Med, Key Lab Epigenet & Oncol, Luzhou 646000, Sichuan, Peoples R China	Fu, JJ (reprint author), Luzhou Med Coll, Res Ctr Preclin Med, Key Lab Epigenet & Oncol, 3-319 Zhongshan Rd, Luzhou 646000, Sichuan, Peoples R China.		1	0236-5383	2015	WOS:000356486100003
Zhao, Hong-Xian; Fu, Xiang-Sheng; Zhou, Xiang-Yu; Chen, Xia	DIGESTIVE DISEASES AND SCIENCES	Acute pancreatitis; Intestinal epithelium; Apoptosis; Endoplasmic reticulum stress	[Zhao, Hong-Xian] Luzhou Med Coll, Dept Histol & Embryol, Luzhou City 646000, Peoples R China; [Fu, Xiang-Sheng; Chen, Xia] Luzhou Med Coll, Affiliated Hosp, Dept Gastroenterol, Luzhou City 646000, Sichuan Provinc, Peoples R China; [Zhou, Xiang-Yu] Luzhou Med Coll, Affiliated Hosp, Dept Vasc & Thyroid Surg, Luzhou City 646000, Peoples R China	Chen, X (reprint author), Luzhou Med Coll, Affiliated Hosp, Dept Gastroenterol, Luzhou City 646000, Sichuan Provinc, Peoples R China.	Healthy Department of Sichuan Province [130369]	2	0163-2116	2015	WOS:000355580800024
Dang, Xitong; Eliceiri, Brian P.; Baird, Andrew; Costantini, Todd W.	FASEB JOURNAL	CHRNA7; alpha 7nAChR; dup-alpha 7nAChR; human-specific genes	[Dang, Xitong; Eliceiri, Brian P.; Baird, Andrew; Costantini, Todd W.] Univ Calif San Diego, San Diego Hlth Sci, Dept Surg, Div Trauma Surg Crit Care Burns & Acute Care Surg, San Diego, CA 92103 USA; [Dang, Xitong] Luzhou Med Coll, Cardiovasc Res Ctr, Luzhou, Sichuan, Peoples R China	Baird, A (reprint author), Univ Calif San Diego, San Diego Hlth Sci, Dept Surg, Div Trauma Surg Crit Care Burns & Acute Care Surg, 212 Dickinson St,MC 8236, San Diego, CA 92103 USA.	NIGMS NIH HHS [P20 GM078421]	6	0892-6638	2015	WOS:000355209500008
Tan, Dao-Yu; Shi, Hai-Yan; Li, Chang-Ping; Zhong, Xiao-Ling; Kang, Ming	WORLD JOURNAL OF GASTROENTEROLOGY	Non-alcoholic fatty liver disease; Nuclear factor-kappa B; Angiotensin II receptor type 1; Rats, Liver fibrosis	[Tan, Dao-Yu] Luzhou Med Coll, Coll Nursing, Dept Basic Nursing, Luzhou 646000, Sichuan Provinc, Peoples R China; [Shi, Hai-Yan] Peoples Hosp Bazhong City, Dept Gastroenterol, Bazhong 636600, Sichuan, Peoples R China; [Li, Chang-Ping; Zhong, Xiao-Ling; Kang, Ming] Affiliated Hosp, Dept Gastroenterol, Luzhou Med Coll, Luzhou 646000, Sichuan Provinc, Peoples R China	Li, CP (reprint author), Affiliated Hosp, Dept Gastroenterol, Luzhou Med Coll, 25 Taiping St, Luzhou 646000, Sichuan Provinc, Peoples R China.	Science and Technology Department of Sichuan Province [2011SZ0094]	0	1007-9327	2015	WOS:000355115600013
He, Yao; Lin, Fuwei; Chen, Yaqun; Tan, Zhen; Bai, Ding; Zhao, Qing	STEM CELLS AND DEVELOPMENT		[He, Yao; Chen, Yaqun; Bai, Ding; Zhao, Qing] Sichuan Univ, Orthodont Ctr, West China Coll Stomatol, Chengdu 610041, Sichuan, Peoples R China; [He, Yao; Chen, Yaqun; Tan, Zhen; Bai, Ding; Zhao, Qing] Sichuan Univ, State Key Lab Oral Dis, Chengdu 610041, Sichuan, Peoples R China; [Lin, Fuwei] Luzhou Med Coll, Stomatol Hosp, Dept Orthodont, Luzhou, Peoples R China; [Lin, Fuwei] Luzhou Med Coll, Orofacial Reconstruct & Regenerat Lab, Luzhou, Peoples R China; [Tan, Zhen] Sichuan Univ, West China Hosp Stomatol, Oral Implant Ctr, Chengdu 610064, Peoples R China	Zhao, Q (reprint author), Sichuan Univ, Orthodont Ctr, West China Coll Stomatol, 14,Sect 3,Renmin Nan Rd, Chengdu 610041, Sichuan, Peoples R China.	National Natural Science Foundation of China [81371113]	3	1547-3287	2015	WOS:000353776700006
Dai, Shou-Ping; Xie, Chao; Ding, Ning; Zhang, Yi-Jun; Han, Lei; Han, Yun-Wei	MEDICAL ONCOLOGY	DNA methylation; Metastasis; Androgens; Non-small cell lung cancer cell; Genome-wide; Epigenesis	[Dai, Shou-Ping] Linyi Peoples Hosp, Dept Med Imaging, Linyi, Shandong, Peoples R China; [Xie, Chao] Shandong Canc Hosp, Dept Internal Med 3, Jinan, Shandong, Peoples R China; [Ding, Ning] Maternal & Child Hlth Hosp Zaozhuang, Dept Radiol, Zaozhuang, Shandong, Peoples R China; [Zhang, Yi-Jun] Second Peoples Hosp, Yanzhou Min Bur, Dept Geriatr, Zoucheng, Peoples R China; [Han, Lei] Jining Med Univ, Affiliated Hosp, Dept Oncol, Jining, Shandong, Peoples R China; [Han, Yun-Wei] Luzhou Med Coll, Affiliated Hosp, Dept Oncol, Luzhou 646000, Sichuan, Peoples R China	Han, YW (reprint author), Luzhou Med Coll, Affiliated Hosp, Dept Oncol, 25 Taiping St, Luzhou 646000, Sichuan, Peoples R China.		0	1357-0560	2015	WOS:000355236400009
Dai, Qiong; Luo, Hua; Li, Xing Pu; Huang, Juan; Zhou, Tie Jun; Yang, Zhi-Hui	MUTAGENESIS		[Dai, Qiong] Luzhou Med Coll, Dept Human Anat, Luzhou 646000, Sichuan, Peoples R China; [Luo, Hua; Li, Xing Pu; Huang, Juan; Zhou, Tie Jun; Yang, Zhi-Hui] Luzhou Med Coll, Affiliated Hosp 1, Dept Pathol, Luzhou 646000, Sichuan, Peoples R China	Yang, ZH (reprint author), Luzhou Med Coll, Affiliated Hosp 1, Dept Pathol, Luzhou 646000, Sichuan, Peoples R China.	Applied Basic Research Programs of Science and Technology Bureau of Sichuan Province [07JY029-134]; State Natural Sciences Foundation Projects of China [81101679]; Sichuan Provincial Department of Education [13ZB0272]; Sichuan Provincial Health Department [120376]	4	0267-8357	2015	WOS:000355317800015
Meng, Xiaojun; Zou, Huachun; Fan, Song; Zheng, Benfeng; Zhang, Lin; Dai, Xin; Deng, Minli; Zhang, Xuan; Lu, Bing	AIDS AND BEHAVIOR	HIV; Men who have sex with men; Anal sex; Transmission; Relative risk	[Meng, Xiaojun; Zhang, Xuan; Lu, Bing] Wuxi Ctr Dis Control & Prevent, Wuxi, Jiangsu, Peoples R China; [Zou, Huachun] Univ New S Wales, Sch Publ Hlth & Community Med, Sydney, NSW 2052, Australia; [Zou, Huachun; Dai, Xin] Univ Melbourne, Sch Populat & Global Hlth, Parkville, Vic 3052, Australia; [Zou, Huachun] Alfred Hlth, Melbourne Sexual Hlth Ctr, Melbourne, Vic, Australia; [Zou, Huachun] Burnet Inst, Ctr Populat Hlth, Melbourne, Vic, Australia; [Fan, Song] Luzhou Med Coll, Sch Publ Hlth, Evidence Based Med Ctr, Luzhou, Sichuan, Peoples R China; [Zheng, Benfeng] Suzhou Ctr Dis Control & Prevent, Suzhou, Jiangsu, Peoples R China; [Zhang, Lin] Chinese Acad Med Sci, Peking Union Med Coll Hosp, Clin Lab, Beijing 100730, Peoples R China; [Deng, Minli] Maternal & Child Hlth Care Hosp Xiamen, Div Med Qual Control, Xiamen, Peoples R China	Zou, HC (reprint author), Univ New S Wales, Sch Publ Hlth & Community Med, Sydney, NSW 2052, Australia.		9	1090-7165	2015	WOS:000353886500014
Tian, Ye; Xie, Xu; Lin, Yao; Tan, Guang; Zhong, Wu	ONCOLOGY LETTERS	androgen receptor; hepatocellular carcinoma	[Tian, Ye; Zhong, Wu] Luzhou Med Coll, Affiliated Hosp, Dept Emergency Med, Luzhou 646000, Sichuan, Peoples R China; [Xie, Xu; Tan, Guang] Dalian Med Univ, Affiliated Hosp 1, Dept Gen Surg, Dalian 116011, Liaoning, Peoples R China; [Lin, Yao] Anhui Prov Hosp, Dept Urol, Hefei 230001, Anhui, Peoples R China	Zhong, W (reprint author), Luzhou Med Coll, Affiliated Hosp, Dept Emergency Med, 25 Tai Ping Jie, Luzhou 646000, Sichuan, Peoples R China.		5	1792-1074	2015	WOS:000353849900001
Gao, J.; Yin, F.; Liu, M.; Luo, M.; Qin, C.; Yang, A.; Yang, S.; Zhang, Z.; Shen, Y.; Lin, H.; Pan, G.	PLANT BIOLOGY	MicroRNA expression profile; stem-loop RT-PCR; tobacco	[Gao, J.; Qin, C.; Zhang, Z.; Shen, Y.; Lin, H.; Pan, G.] Sichuan Agr Univ, Maize Res Inst, Key Lab Biol & Genet Improvement Maize Southwest, Minist Agr, Chengdu, Peoples R China; [Yin, F.; Liu, M.] Xichang Coll, Sch Agr Sci, Xichang, Peoples R China; [Luo, M.] Luzhou Med Coll, Res Ctr Drug Discovery, Luzhou, Sichuan, Peoples R China; [Qin, C.] Zunyi Acad Agr Sci, Zunyi, Peoples R China; [Yang, A.] Chinese Acad Agr Sci, Tobacco Res Inst, Qingdao, Peoples R China; [Yang, S.] Bijie Inst Agr Sci, Bijie, Guizhou, Peoples R China	Pan, G (reprint author), Sichuan Agr Univ, Maize Res Inst, 211 Huimin Rd, Wenjiang 611130, Sichuan, Peoples R China.	National Natural Science Foundation of China [30900901]; Sichuan Province Special Sci-Tech Projects [2006J13-039]; Ministry of Agriculture of China [2011ZX08003-003]; Open Project Program of the Key Laboratory of Tobacco Genetics and Breeding, State Tobacco Monopoly Administration (Molecular Mechanism of Drought Resistant in Tobacco)	4	1435-8603	2015	WOS:000353057300001
Fu, Wenguang; Li, Jing; Wen, Jian; Gao, Lin; Zeng, Wei; Deng, Jiaqi; Li, Qiu; Lei, Zhengming	HEPATO-GASTROENTEROLOGY	Islet cell tumours; insulinoma; non-functional islet cell tumour; pancreas; treatment	[Fu, Wenguang; Li, Jing; Wen, Jian; Zeng, Wei; Deng, Jiaqi; Li, Qiu; Lei, Zhengming] Luzhou Med Coll, Dept Hepatobiliary Surg, Affiliated Hosp, Luzhou 646000, Sichuan, Peoples R China; [Gao, Lin] Luzhou Med Coll, Dept Otolaryngol Head & Neck Surg, Affiliated Hosp, Luzhou 646000, Sichuan, Peoples R China	Fu, WG (reprint author), Luzhou Med Coll, Dept Hepatobiliary Surg, Affiliated Hosp, Luzhou 646000, Sichuan, Peoples R China.		0	0172-6390	2015	WOS:000375348200035
Fu, Wenguang; Li, Jing; Wen, Jian; Gao, Lin; Zeng, Wei; Deng, Jiaqi; Li, Qiu; Lei, Zhengming	HEPATO-GASTROENTEROLOGY	Islet cell tumours; insulinoma; non-functional islet cell tumour; pancreas; treatment	[Fu, Wenguang; Li, Jing; Wen, Jian; Zeng, Wei; Deng, Jiaqi; Li, Qiu; Lei, Zhengming] Luzhou Med Coll, Affiliated Hosp, Dept Hepatobiliary Surg, Luzhou 646000, Sichuan Provinc, Peoples R China; [Gao, Lin] Luzhou Med Coll, Affiliated Hosp, Dept Otolaryngol Head & Neck Surg, Luzhou 646000, Sichuan Provinc, Peoples R China	Fu, WG (reprint author), Luzhou Med Coll, Affiliated Hosp, Dept Hepatobiliary Surg, Luzhou 646000, Sichuan Provinc, Peoples R China.		0	0172-6390	2015	WOS:000375348200045
Wu, Gang-Ming; Mou, Min; Mo, Li-Qun; Liu, Li; Ren, Chang-He; Chen, Ye; Zhou, Jun	JOURNAL OF SURGICAL RESEARCH	Acute lung injury; Lipopolysaccharide; Penehyclidine hydrochloride; Nuclear factor kappa B; Tumor necrosis factor-alpha; Interleukin-6	[Wu, Gang-Ming; Mo, Li-Qun; Liu, Li; Ren, Chang-He; Zhou, Jun] Luzhou Med Coll, Affiliated Hosp, Dept Anesthesiol, Luzhou 646000, Sichuan, Peoples R China; [Mou, Min] Second Peoples Hosp Yibin, Dept Anesthesiol, Yibin, Peoples R China; [Chen, Ye] Luzhou Med Coll, Affiliated Hosp, Dept Tradit Chinese Med, Luzhou 646000, Sichuan, Peoples R China	Zhou, J (reprint author), Luzhou Med Coll, Affiliated Hosp, Dept Anesthesiol, Luzhou 646000, Sichuan, Peoples R China.	Foundation of Luzhou Municipal Science and Technology Bureau [20111-42-2011-I-s39(1/6)]; National Natural Science Foundation of China [81301055]	4	0022-4804	2015	WOS:000352139900029
