AF	SO	DE	C1	RP	FU	TC	SN	PY	UT
Zou, Lan; Chen, Yuan Xue; Penttinen, Petri; Lan, Qin; Wang, Ke; Liu, Ming; Peng, Dan; Zhang, Xiaoping; Chen, Qiang; Zhao, Ke; Zeng, Xiangzhong; Xu, Kai Wei	PLOS ONE		[Zou, Lan; Chen, Yuan Xue; Lan, Qin; Wang, Ke; Liu, Ming; Peng, Dan; Zhang, Xiaoping; Chen, Qiang; Zhao, Ke; Xu, Kai Wei] Sichuan Agr Univ, Coll Resources, Dept Microbiol, Chengdu, Peoples R China; [Penttinen, Petri] Univ Helsinki, Dept Environm Sci, Helsinki, Finland; [Zeng, Xiangzhong] Sichuan Acad Agr Sci, Soil & Fertilizer Inst, Chengdu, Peoples R China	Chen, YX; Xu, KW (reprint author), Sichuan Agr Univ, Coll Resources, Dept Microbiol, Chengdu, Peoples R China.	National Key Research and Development Program of China [2016YFD0300300]; Special Fund for Agro-scientific Research in the Public Interest of China [201103005]	0	1932-6203	2016	WOS:000389587100199
Liu, Jiang; Deng, Juncai; Zhang, Ke; Wu, Haijun; Yang, Caiqiong; Zhang, Xiaowen; Du, Junbo; Shu, Kai; Yang, Wenyu	JOURNAL OF AGRICULTURAL AND FOOD CHEMISTRY	soybean pod; field mold; protein; fatty acid; isoflavone	[Liu, Jiang; Deng, Juncai; Zhang, Ke; Wu, Haijun; Yang, Caiqiong; Zhang, Xiaowen; Du, Junbo; Shu, Kai; Yang, Wenyu] Minist Agr, Key Lab Crop Ecophysiol & Farming Syst Southwest, Chengdu 611130, Sichuan, Peoples R China; [Liu, Jiang; Shu, Kai] Sichuan Agr Univ, Inst Ecol Agr, Chengdu 611130, Sichuan, Peoples R China; [Zhang, Ke] Cent S Univ, Coll Pharm, Changsha 410013, Hunan, Peoples R China	Liu, J; Yang, WY (reprint author), Minist Agr, Key Lab Crop Ecophysiol & Farming Syst Southwest, Chengdu 611130, Sichuan, Peoples R China.; Liu, J (reprint author), Sichuan Agr Univ, Inst Ecol Agr, Chengdu 611130, Sichuan, Peoples R China.	National Natural Science Foundation of China [31401329]; China Postdoctoral Science Foundation [2014M560724]	0	0021-8561	2016	WOS:000389623000001
Song, Xu; Cao, Mei; Yin, Zhongqiong; Jia, Renyong; Zou, Yuanfeng; Li, Lixia; Yue, Guizhou; Liang, Xiaoxia; Yin, Lizi; He, Changliang	PESQUISA VETERINARIA BRASILEIRA	Ophiopogon japonicus polysaccharide; antibody titer; peripheral lymphocyte proliferation; erythrocyte immunity; ND vaccine	[Song, Xu; Yin, Zhongqiong; Jia, Renyong; Zou, Yuanfeng; Li, Lixia; Liang, Xiaoxia; Yin, Lizi; He, Changliang] Sichuan Agr Univ, Coll Vet Med, Nat Med Res Ctr, Chengdu 611130, Peoples R China; [Cao, Mei] Sichuan Prov Peoples Hosp, Core Lab, Chengdu 610072, Peoples R China; [Jia, Renyong] Sichuan Agr Univ, Key Lab Anim Dis & Human Hlth Sichuan Prov, Chengdu 611130, Peoples R China; [Yue, Guizhou] Sichuan Agr Univ, Coll Sci, Yaan 625014, Peoples R China	Yin, ZQ (reprint author), Sichuan Agr Univ, Coll Vet Med, Nat Med Res Ctr, Chengdu 611130, Peoples R China.	Foundation for the Author of Excellent Doctoral Dissertation of Sichuan Agricultural University [YB2014003]; International cooperation projects of Sichuan Province [2014HH0058, 2013HH0042]; Sichuan Youth Science and Technology Innovation Research Team for waterfowl disease prevention and control [2013TD0015]; National Natural Science Foundation of China [31372477]	0	0100-736X	2016	WOS:000395815900002
Guan, Tong-Wei; Wang, Peng-Hao; Tian, Lei; Tang, Shu-Kun; Xiang, Hui-Ping	INTERNATIONAL JOURNAL OF SYSTEMATIC AND EVOLUTIONARY MICROBIOLOGY		[Guan, Tong-Wei; Wang, Peng-Hao; Xiang, Hui-Ping] Xihua Univ, Inst Microbiol, Chengdu 610039, Peoples R China; [Tian, Lei] Sichuan Agr Univ, Yaan 625000, Peoples R China; [Tang, Shu-Kun] Yunnan Univ, Yunnan Inst Microbiol, Kunming 650091, Peoples R China	Guan, TW (reprint author), Xihua Univ, Inst Microbiol, Chengdu 610039, Peoples R China.	Chunhui Project for Ministry of Education of China [Z2012022]; Key Scientific Research Fund of Xihua University [Z1220530]; Project for Key Laboratory of Food Biotechnology of Colleges and University in Sichuan [Szjj2013-045]; Key Project of Office of Education of Sichuan Province, China [13205688, 13ZB0024]	0	1466-5026	2016	WOS:000393357900072
Deng, Huidan; Kuang, Ping; Cui, Hengmin; Chen, Lian; Luo, Qin; Fang, Jing; Zuo, Zhicai; Deng, Junliang; Wang, Xun; Zhao, Ling	AGING-US	sodium fluoride (NaF); apoptosis; endoplasmic reticulum(ER) stress; spleen; mouse	[Deng, Huidan; Kuang, Ping; Cui, Hengmin; Chen, Lian; Luo, Qin; Fang, Jing; Zuo, Zhicai; Deng, Junliang; Wang, Xun; Zhao, Ling] Sichuan Agr Univ, Coll Vet Med, Yaan 625014, Peoples R China; [Cui, Hengmin; Fang, Jing; Zuo, Zhicai; Deng, Junliang; Wang, Xun; Zhao, Ling] Key Lab Anim Dis & Environm Hazards Sichuan Prov, Yaan 625014, Peoples R China	Cui, HM (reprint author), Sichuan Agr Univ, Coll Vet Med, Yaan 625014, Peoples R China.; Cui, HM (reprint author), Key Lab Anim Dis & Environm Hazards Sichuan Prov, Yaan 625014, Peoples R China.	program for Changjiang scholars and innovative research team in university [IRT 0848]; Shuangzhi project of Sichuan Agricultural University [03570327, 03571198]	0	1945-4589	2016	WOS:000392527800031
Yan, F.; Liu, Y.; Sheng, H.; Wang, Y.; Kang, H.; Zeng, J.	BIOLOGIA PLANTARUM	antioxidants; chlorophyll fluorescence; lipid peroxidation; net photosynthetic rate; stomatal conductance; transpiration rate; Triticum polonicum	[Yan, F.; Liu, Y.; Zeng, J.] Sichuan Agr Univ, Coll Resources, Chengdu 611130, Sichuan, Peoples R China; [Zeng, J.] Sichuan Agr Univ, Inst Nat Resources & Geog Technol, Chengdu 611130, Sichuan, Peoples R China; [Sheng, H.; Wang, Y.; Kang, H.] Sichuan Agr Univ, Inst Triticeae Res, Chengdu 611130, Sichuan, Peoples R China	Zeng, J (reprint author), Sichuan Agr Univ, Coll Resources, Chengdu 611130, Sichuan, Peoples R China.; Zeng, J (reprint author), Sichuan Agr Univ, Inst Nat Resources & Geog Technol, Chengdu 611130, Sichuan, Peoples R China.	Natural Science Foundation of the Sichuan Agricultural University; Bureau of Education of Sichuan Province, China	0	0006-3134	2016	WOS:000392128700009
Tang, Shuyao; Qiu, Ling; Xiao, Zhiqiang; Fu, Shulan; Tang, Zongxiang	GENES	barley; wheat; ND-FISH; chromosomal polymorphism; tandem repeats	[Tang, Shuyao; Qiu, Ling; Xiao, Zhiqiang; Fu, Shulan; Tang, Zongxiang] Sichuan Agr Univ, Prov Key Lab Plant Breeding & Genet, Chengdu 611130, Peoples R China; [Tang, Shuyao; Tang, Zongxiang] Sichuan Agr Univ, Inst Ecol Agr, Chengdu 611130, Peoples R China	Fu, SL; Tang, ZX (reprint author), Sichuan Agr Univ, Prov Key Lab Plant Breeding & Genet, Chengdu 611130, Peoples R China.; Tang, ZX (reprint author), Sichuan Agr Univ, Inst Ecol Agr, Chengdu 611130, Peoples R China.	National Key Research and Development Program of China [2016YFD0102000]	0	2073-4425	2016	WOS:000392490000015
Chen, Shun; Wang, Anqi; Sun, Lipei; Liu, Fei; Wang, Mingshu; Jia, Renyong; Zhu, Dekang; Liu, Mafeng; Yang, Qiao; Wu, Ying; Sun, Kunfeng; Chen, Xiaoyue; Cheng, Anchun	INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES	identical expression profile; systemic transcriptome; GPV; H9N2	[Chen, Shun; Wang, Anqi; Sun, Lipei; Wang, Mingshu; Jia, Renyong; Liu, Mafeng; Yang, Qiao; Wu, Ying; Sun, Kunfeng; Cheng, Anchun] Sichuan Agr Univ, Inst Prevent Vet Med, Chengdu 611130, Peoples R China; [Chen, Shun; Wang, Mingshu; Jia, Renyong; Zhu, Dekang; Liu, Mafeng; Yang, Qiao; Wu, Ying; Sun, Kunfeng; Chen, Xiaoyue; Cheng, Anchun] Sichuan Agr Univ, Avian Dis Res Ctr, Coll Vet Med, Chengdu 611130, Peoples R China; [Chen, Shun; Liu, Fei; Wang, Mingshu; Jia, Renyong; Liu, Mafeng; Yang, Qiao; Wu, Ying; Sun, Kunfeng; Chen, Xiaoyue; Cheng, Anchun] Sichuan Agr Univ, Key Lab Anim Dis & Human Hlth Sichuan Prov, Chengdu 611130, Peoples R China	Chen, S; Cheng, AC (reprint author), Sichuan Agr Univ, Inst Prevent Vet Med, Chengdu 611130, Peoples R China.; Chen, S; Cheng, AC (reprint author), Sichuan Agr Univ, Avian Dis Res Ctr, Coll Vet Med, Chengdu 611130, Peoples R China.; Chen, S; Cheng, AC (reprint author), Sichuan Agr Univ, Key Lab Anim Dis & Human Hlth Sichuan Prov, Chengdu 611130, Peoples R China.	Innovative Research Team Program in Education Department of Sichuan Province [2013TD0015]; National Science and Technology Support Program [2015BAD12N05]; Integration and Demonstration of Key Technologies for Duck Industrial in Sichuan Province [2014NZ0030]; China Agricultural Research System [CARS-43-8]	1	1422-0067	2016	WOS:000392280500034
Chen, Xiaoling; Luo, Yanliu; Jia, Gang; Zhao, Hua; Liu, Guangmang; Huang, Zhiqing	BIOLOGIA	porcine FIT2; porcine intramuscular preadipocytes; differentiation; Wnt/beta-catenin signaling	[Chen, Xiaoling; Luo, Yanliu; Jia, Gang; Zhao, Hua; Liu, Guangmang; Huang, Zhiqing] Sichuan Agr Univ, Inst Anim Nutr, Key Lab Anim Dis Resistance Nutr, China Minist Educ, Chengdu 611130, Sichuan, Peoples R China	Huang, ZQ (reprint author), Sichuan Agr Univ, Inst Anim Nutr, Key Lab Anim Dis Resistance Nutr, China Minist Educ, Chengdu 611130, Sichuan, Peoples R China.	National Natural Science Foundation of China [31472108]; Specific Research Supporting Program for Discipline Construction in Sichuan Agricultural University	0	0006-3088	2016	WOS:000391884900012
Li, Han; Wu, Fuzhong; Yang, Wanqin; Xu, Liya; Ni, Xiangyin; He, Jie; Tan, Bo; Hu, Yi; Justin, Meta Francis	IFOREST-BIOGEOSCIENCES AND FORESTRY	Forest Gap; Condensed Tannins; Foliar Litter; Seasonal Snowpack; Alpine Forest	[Li, Han; Wu, Fuzhong; Yang, Wanqin; Xu, Liya; Ni, Xiangyin; He, Jie; Tan, Bo; Hu, Yi; Justin, Meta Francis] Sichuan Agr Univ, Inst Ecol & Forestry, Long Term Res Stn Alpine Forest Ecosyst, Chengdu 611130, Peoples R China; [Wu, Fuzhong; Yang, Wanqin; Tan, Bo] Collaborat Innovat Ctr Ecol Secur Upper Reaches Y, Chengdu 611130, Peoples R China	Yang, WQ (reprint author), Sichuan Agr Univ, Inst Ecol & Forestry, Long Term Res Stn Alpine Forest Ecosyst, Chengdu 611130, Peoples R China.; Yang, WQ (reprint author), Collaborat Innovat Ctr Ecol Secur Upper Reaches Y, Chengdu 611130, Peoples R China.	National Natural Science Foundation of China [31170423, 31270498]; National Key Technologies R and D Program [2011BAC09B05]; Sichuan Excellent Youth Science and Technology Foundation [2012JQ0008, 2012JQ0059]; China Postdoctoral Science Foundation [2012T50782]	0	1971-7458	2016	WOS:000391850300009
Zhang, Jian; Huang, Xiu; Huang, De-jun; Zhang, Yu; Huang, Lin-kai; Lu, Lu; Yan, Han-dong	BIOCHEMICAL SYSTEMATICS AND ECOLOGY	Chloroplast DNA; Hemarthria altissima (Poir.) Stapf et C. E.; Hubb.; Hemarthria compressa (L. f.) R. Br.; Genetic diversity; Genetic structure; trnL-F; trnC-ycf6; psbC-trnS	[Zhang, Jian; Huang, De-jun] Chongqing Acad Anim Sci, Herbivorous Livestock Res Inst, Chongqing 404100, Peoples R China; [Huang, Xiu; Huang, Lin-kai; Yan, Han-dong] Sichuan Agr Univ, Dept Grassland Sci, Anim Sci & Technol Coll, Chengdu 611130, Sichuan, Peoples R China; [Zhang, Yu] CSIC IRTA UAB UB, CRAG, IRTA, Barcelona 08193, Spain; [Lu, Lu] Univ Autonoma Barcelona, Biosci Fac, Dept Biochem & Mol Biol, E-08193 Barcelona, Spain	Zhang, J (reprint author), Chongqing Acad Anim Sci, Herbivorous Livestock Res Inst, Chongqing 404100, Peoples R China.; Huang, LK (reprint author), Sichuan Agr Univ, Dept Grassland Sci, Anim Sci & Technol Coll, Chengdu 611130, Sichuan, Peoples R China.	Strategic Planning and Management Innovation of Science and Technology Support Demonstration Project of Chongqing Modern Cattle and Sheep Industry [cstc2014zkticcxbx0021]; Modern Agro-industry Technology Research System [CARS-35-05]	0	0305-1978	2016	WOS:000390497300013
Cui, Yongxia; Song, Beng Kah; Li, Lin-Feng; Li, Ya-Ling; Huang, Zhongyun; Caicedo, Ana L.; Jia, Yulin; Olsen, Kenneth M.	G3-GENES GENOMES GENETICS	adaptive introgression; seed dormancy; targeted genome sequencing; Rc gene; weedy crop relatives	[Cui, Yongxia] Sichuan Agr Univ, Coll Sci, Yaan 625014, Peoples R China; [Cui, Yongxia; Li, Lin-Feng; Olsen, Kenneth M.] Washington Univ, Dept Biol, Campus Box 1137, St Louis, MO 63130 USA; [Song, Beng Kah] Monash Univ Malaysia, Sch Sci, Jalan Lagoon Selatan, Bandar Sunway 46150, Selangor, Malaysia; [Li, Lin-Feng; Li, Ya-Ling] Chinese Acad Sci, Key Lab Plant Resources Conservat & Sustainable U, South China Bot Garden, Guangzhou 510650, Guangdong, Peoples R China; [Huang, Zhongyun; Caicedo, Ana L.] Univ Massachusetts, Dept Biol, Amherst, MA 01003 USA; [Jia, Yulin] ARS, Dale Bumpers Natl Rice Res Ctr, USDA, Stuttgart, AR 72160 USA	Olsen, KM (reprint author), Washington Univ, Dept Biol, Campus Box 1137, St Louis, MO 63130 USA.; Song, BK (reprint author), Monash Univ Malaysia, Sch Sci, Jalan Lagoon Selatan, Bandar Sunway 46150, Selangor, Malaysia.	China Scholarship Council; United States National Science Foundation [IOS-1032023]; Malaysian Ministry of Education [FRGS/1/2015/ST03/MUSM/02/1]	1	2160-1836	2016	WOS:000390591400030
Liu, Qiong; Liu, Qing; Yi, Jie; Liang, Kang; Liu, Tian; Roland, Kenneth L.; Jiang, Yanlong; Kong, Qingke	INTERNATIONAL JOURNAL OF MEDICAL MICROBIOLOGY	Lipopolysaccharide (LPS); Outer membrane vesicles (OMVs); Truncated LPS; Cross-protection; Mouse model	[Liu, Qiong; Liu, Qing; Yi, Jie; Liang, Kang; Liu, Tian; Kong, Qingke] Sichuan Agr Univ, Inst Prevent Vet Med, Chengdu 611130, Peoples R China; [Liu, Qiong; Roland, Kenneth L.; Kong, Qingke] Arizona State Univ, Biodesign Inst, Ctr Infect Dis & Vaccinol, Tempe, AZ 85287 USA; [Liu, Qiong] Nanchang Univ, Sch Med, Dept Med Microbiol, Nanchang 330006, Peoples R China; [Jiang, Yanlong] Jilin Agr Univ, Jilin Prov Engn Res Ctr Anim Probiot, Coll Anim Sci & Technol, Changchun 130118, Peoples R China	Kong, QK (reprint author), Sichuan Agr Univ, Inst Prevent Vet Med, Chengdu 611130, Peoples R China.	National Natural Science Foundation of China [31570928, 31472179, 31270981]; National Institute of Allergy and Infectious Diseases of the National Institutes of Health [NIH R01 AI112680]	0	1438-4221	2016	WOS:000390824600012
Wang, Jun; Yang, Mei; Cao, Meng; Lin, Yan; Che, Lianqiang; Duraipandiyan, Veeramuthu; Al-Dhabi, Naif Abdullah; Fang, Zhengfeng; Xu, Shengyu; Feng, Bin; Liu, Gang; Wu, De	LIVESTOCK SCIENCE	Dietary energy allowance; Gestation; Reproductive performance; Milk composition; Primiparous sows	[Wang, Jun; Yang, Mei; Cao, Meng; Lin, Yan; Che, Lianqiang; Fang, Zhengfeng; Xu, Shengyu; Feng, Bin; Liu, Gang; Wu, De] Sichuan Agr Univ, Inst Anim Nutr, Minist Educ China, Key Lab Anim Dis Resistance Nutr, Yaan 625014, Peoples R China; [Duraipandiyan, Veeramuthu; Al-Dhabi, Naif Abdullah] King Saud Univ, Coll Sci, Dept Bot & Microbiol, Riyadh 11451, Saudi Arabia	Wu, D (reprint author), Sichuan Agr Univ, Inst Anim Nutr, Minist Educ China, Key Lab Anim Dis Resistance Nutr, Yaan 625014, Peoples R China.	National Special Research Fund for the Non-Profit Sector (Agriculture) [201203015]; Academy of Kechuang Feed Industry in Sichuan [2013NZ0056]; Program for Changjiang Scholars and Innovative Research Team in University of China [IRT13083]; King Saud University, through Vice Deanship of Research Chairs	1	1871-1413	2016	WOS:000390518700005
Chen, Ji; Deng, Feng; Deng, Mengsheng; Han, Jincheng; Chen, Jianbin; Wang, Li; Yan, Shen; Tong, Kai; Liu, Fan; Tian, Mengliang	DNA AND CELL BIOLOGY	Arabidopsis thaliana; cell susceptibility; chloroplast; Dendrobium officinale; Obg	[Chen, Ji; Deng, Feng; Deng, Mengsheng; Han, Jincheng; Chen, Jianbin; Wang, Li; Yan, Shen; Tong, Kai; Liu, Fan] Sichuan Agr Univ, Agron Coll, Chengdu, Peoples R China; [Tian, Mengliang] Sichuan Agr Univ, Inst New Rural Dev, Yaan 625000, Peoples R China	Tian, ML (reprint author), Sichuan Agr Univ, Inst New Rural Dev, Yaan 625000, Peoples R China.	Education Department of Sichuan Province [14ZB0013]; National Science Foundation [31501242]	0	1044-5498	2016	WOS:000390352800008
