AF	SO	DE	C1	RP	FU	TC	SN	PY	UT
Zhou, L.; Wang, L. -Y.; Zhang, X. -M.; Zeng, N. -L.; Chen, T. -W.; Li, R.; Huang, Y. -C.; Tang, Y. -L.	CLINICAL RADIOLOGY		[Zhou, L.; Zhang, X. -M.; Zeng, N. -L.; Chen, T. -W.; Li, R.; Huang, Y. -C.; Tang, Y. -L.] North Sichuan Med Coll, Affiliated Hosp, Sichuan Key Lab Med Imaging, 63 Wenhua Rd, Nanchong 637000, Sichuan Provinc, Peoples R China; [Zhou, L.; Zhang, X. -M.; Zeng, N. -L.; Chen, T. -W.; Li, R.; Huang, Y. -C.; Tang, Y. -L.] North Sichuan Med Coll, Affiliated Hosp, Dept Radiol, 63 Wenhua Rd, Nanchong 637000, Sichuan Provinc, Peoples R China; [Zhou, L.] Xi An Jiao Tong Univ, Affiliated Xian Gaoxin Hosp, Dept Radiol, Xian 710075, Shanxi Province, Peoples R China; [Wang, L. -Y.] Cent Hosp Changsha, Dept Imaging Ctr, Changsha 430100, Hunan, Peoples R China	Chen, TW (reprint author), North Sichuan Med Coll, Affiliated Hosp, Sichuan Key Lab Med Imaging, 63 Wenhua Rd, Nanchong 637000, Sichuan Provinc, Peoples R China.; Chen, TW (reprint author), North Sichuan Med Coll, Affiliated Hosp, Dept Radiol, 63 Wenhua Rd, Nanchong 637000, Sichuan Provinc, Peoples R China.		0	0009-9260	2016	WOS:000387331000013
Ding, Yuan-Yuan; Li, Jing-Mei; Guo, Feng-Jie; Liu, Ya; Tong, Yang-Fei; Pan, Xi-Chun; Lu, Xiao-Lan; Ye, Wen; Chen, Xiao-Hong; Zhang, Hai-Gang	FRONTIERS IN PHARMACOLOGY	cardiac hypertrophy; cardiac fibrosis; forkhead box transcription factor p3; triptolide; cardiac injury	[Ding, Yuan-Yuan; Li, Jing-Mei; Tong, Yang-Fei; Pan, Xi-Chun; Lu, Xiao-Lan; Ye, Wen; Chen, Xiao-Hong; Zhang, Hai-Gang] Third Mil Med Univ, Coll Pharm, Dept Pharmacol, Chongqing, Peoples R China; [Guo, Feng-Jie] Peoples Liberat Army 309 Hosp, Beijing, Peoples R China; [Liu, Ya] Third Mil Med Univ, Inst Mat Med, Chongqing, Peoples R China; [Liu, Ya] Third Mil Med Univ, Coll Pharm, Dept Pharmaceut, Chongqing, Peoples R China; [Tong, Yang-Fei] Chongqing Tradit Med Hosp, Dept Pharm, Chongqing, Peoples R China; [Lu, Xiao-Lan] North Sichuan Med Coll, Affiliated Hosp 1, Dept Clin Lab, Nanchong, Peoples R China	Zhang, HG (reprint author), Third Mil Med Univ, Coll Pharm, Dept Pharmacol, Chongqing, Peoples R China.	Scientific Research Foundation for Returned Oversea Chinese Scholars, State Education Ministry; Basic and Frontier Research Program of Natural Science Foundation of Chongqing [CSTC2013jcyjA10094]	0	1663-9812	2016	WOS:000388737100001
Hou, Lingmi; Chen, Maoshan; Wang, Minghao; Cui, Xiang; Gao, Yanchun; Xing, Tianyong; Li, Jingdong; Deng, Shishan; Hu, Jiani; Yang, Hongwei; Jiang, Jun	GENE	Invasive breast cancer; Bioinformatics; Ductal carcinoma in situ (DCIS); DNAPTP3	[Hou, Lingmi; Wang, Minghao; Cui, Xiang; Jiang, Jun] Third Mil Med Univ, Southwest Hosp, Breast Dis Ctr, 30 Gaotanyanzheng St, Chongqing 40038, Peoples R China; [Hou, Lingmi; Gao, Yanchun; Xing, Tianyong] North Sichuan Med Coll, Affiliated Hosp, Dept Thyroid Breast Surg, Nanchong 637000, Sichuan, Peoples R China; [Chen, Maoshan; Yang, Hongwei] Suining Cent Hosp, Dept Breast & Thyroid Surg, Suining 629000, Sichuan, Peoples R China; [Li, Jingdong] North Sichuan Med Coll, Affiliated Hosp, Inst Hepatobiliony Pancreat Intestinal Dis, Nanchong 637000, Sichuan, Peoples R China; [Deng, Shishan] North Sichuan Med Coll, Dept Anat, Nanchong 637000, Sichuan, Peoples R China; [Hu, Jiani] Wayne State Univ, Dept Radiol, Detroit, MI 48331 USA	Jiang, J (reprint author), Third Mil Med Univ, Southwest Hosp, Breast Dis Ctr, 30 Gaotanyanzheng St, Chongqing 40038, Peoples R China.; Yang, HW (reprint author), Suining Cent Hosp, Dept Breast & Thyroid Surg, Suining 629000, Sichuan, Peoples R China.	National Natural Science Foundation of China [81172496]; Sichuan Province Health Department [130241]; Sichuan Province Department of Education [13ZA0228]	0	0378-1119	2016	WOS:000384865700001
Zhao, X. -B.; Ren, G. -S.	EUROPEAN REVIEW FOR MEDICAL AND PHARMACOLOGICAL SCIENCES	Modified radical mastectomy; Intensity modulated radiation therapy; Hypofractionation; Recurrence rate; Survival rate; Acute and chronic radiation injury; Dose volume histogram; V5	[Zhao, X. -B.] Chongqing Med Univ, Affiliated Hosp 1, Chongqing Key Lab Mol Oncol & Epigenet, Chongqing, Peoples R China; [Zhao, X. -B.] North Sichuan Med Coll, Affiliated Hosp, Dept Breast Surg, Nanchong, Sichuan Provinc, Peoples R China; [Ren, G. -S.] Chongqing Med Univ, Affiliated Hosp 1, Dept Endocrine & Breast Surg, Chongqing, Peoples R China	Ren, GS (reprint author), Chongqing Med Univ, Affiliated Hosp 1, Dept Endocrine & Breast Surg, Chongqing, Peoples R China.		0	1128-3602	2016	WOS:000390120100013
Su, Qin; Jin, Bo; Luo, Haibo; Li, Yingbi; Wu, Jin; Yan, Jing; Hou, Yiping; Liang, Weibo; Zhang, Lin	JOURNAL OF FORENSIC AND LEGAL MEDICINE	Short tandem repeats; Southwestern China; Population genetics; Mutations; Forensic practice	[Su, Qin; Jin, Bo; Luo, Haibo; Li, Yingbi; Wu, Jin; Yan, Jing; Hou, Yiping; Liang, Weibo; Zhang, Lin] Sichuan Univ, West China Univ Med Sci, West China Sch Basic Sci & Forens Med, Dept Forens Genet, Chengdu 610041, Peoples R China; [Jin, Bo] North Sichuan Med Coll, Dept Forens Med, Nanchong 637000, Peoples R China	Liang, WB; Zhang, L (reprint author), Sichuan Univ, West China Univ Med Sci, West China Sch Basic Sci & Forens Med, Dept Forens Genet, Chengdu 610041, Peoples R China.	National Natural Science Foundation of China [81471827, 81202387]; Applied Basic Research Programs of Science and Technology Commission Foundation of Sichuan Province [2013JY0013]; Outstanding Youth Fund of Sichuan University [2014SCU04A14]; General Research Project of Education Department Foundation of Sichuan Province [12SB224]	0	1752-928X	2016	WOS:000389517100003
Yuan Ting; Ma Haihan; You Jian; Fan Runjin; Tang Wenguo; Shao Zhicheng; Zhou Jiyong; ShaoYang	JOURNAL OF MEDICAL IMAGING AND HEALTH INFORMATICS	Adult; Medulloblastoma; Magnetic Resonance Imaging; Serum Neuron-Specific Enolase	[Yuan Ting; Ma Haihan; ShaoYang] Nanjing Med Univ, Dept Neurol, Affiliated Hosp 2, Nanjing 210011, Jiangsu, Peoples R China; [You Jian; Fan Runjin] North Sichuan Med Coll, Dept Radiol, Affiliated Hosp 2, Nanchong 637000, Sichuan Provinc, Peoples R China; [Tang Wenguo; Shao Zhicheng; Zhou Jiyong; ShaoYang] North Sichuan Med Coll, Sichuan Key Lab Med Imaging, Nanchong 637000, Sichuan Provinc, Peoples R China	Shao, Y (reprint author), Nanjing Med Univ, Dept Neurol, Affiliated Hosp 2, Nanjing 210011, Jiangsu, Peoples R China.; Shao, Y (reprint author), North Sichuan Med Coll, Sichuan Key Lab Med Imaging, Nanchong 637000, Sichuan Provinc, Peoples R China.		0	2156-7018	2016	WOS:000387979100042
Wang, Bo; Liu, Jingyi; Xiong, Yuan; Yan, Yan; Sun, Bin; Zhao, Qing; Duan, Liang; Li, Pu; Huang, Yong; Chen, Weixian	CLINICAL BIOCHEMISTRY	sE-cadherin; Hepatitis B virus; Chronic hepatitis B; Cirrhosis; Hepatocellular carcinoma; Cytokine	[Wang, Bo; Liu, Jingyi; Yan, Yan; Sun, Bin; Zhao, Qing; Duan, Liang; Li, Pu; Huang, Yong; Chen, Weixian] Chongqing Med Univ, Affiliated Hosp 2, Dept Lab Med, 74 Linjing Rd, Chongqing 400010, Peoples R China; [Xiong, Yuan] North Sichuan Med Coll, Affiliated Hosp, Dept Lab Med, Nanchong 637000, Peoples R China	Chen, WX (reprint author), Chongqing Med Univ, Affiliated Hosp 2, Dept Lab Med, 74 Linjing Rd, Chongqing 400010, Peoples R China.	National Natural Science Foundation of China [81171628]; Chongqing Health and Family Planning Commission Foundation [20141005]	0	0009-9120	2016	WOS:000386875000005
Tian, Xiaobing; Jiang, Jingmei; Wang, Jiedong; Zhang, Shucheng	PLoS One		[Tian, Xiaobing] North Sichuan Med Coll, Nanchong, Sichuan, Peoples R China; [Jiang, Jingmei] Chinese Acad Med Sci, Sch Basic Med, Peking Union Med Coll, Inst Basic Med Sci,Dept Epidemiol & Stat, Beijing, Peoples R China; [Wang, Jiedong; Zhang, Shucheng] Natl Res Inst Populat & Family Planning, Beijing, Peoples R China	Zhang, SC (reprint author), Natl Res Inst Populat & Family Planning, Beijing, Peoples R China.	Ministry of Science and Technology of China [2006FY230400]; Education bureau of Sichuan province [12ZA048]	0	1932-6203	2016	WOS:000389604900043
Hou, Lingmi; Chen, Maoshan; Yang, Hongwei; Xing, Tianyong; Li, Jingdong; Li, Guangwu; Zhang, Lina; Deng, Shishan; Hu, Jiani; Zhao, Xiaobo; Jiang, Jun	MEDICAL SCIENCE MONITOR	Cell Migration Assays; Cell Proliferation; MicroRNAs; Triple Negative Breast Neoplasms	[Hou, Lingmi; Xing, Tianyong; Zhao, Xiaobo] North Sichuan Med Coll, Dept Thyroid Breast Surg, Affiliated Hosp, Nanchong, Sichuan, Peoples R China; [Hou, Lingmi; Jiang, Jun] Third Mil Med Univ, Southwest Hosp, Breast Dis Ctr, Chongqing, Peoples R China; [Hou, Lingmi; Li, Jingdong] North Sichuan Med Coll, Inst Hepatobiliarypancreat Intestinal Dis, Affiliated Hosp, Nanchong, Sichuan, Peoples R China; [Chen, Maoshan; Yang, Hongwei] Suining Cent Hosp, Dept Breast & Thyroid Surg, Suining, Sichuan, Peoples R China; [Li, Guangwu] Shanghai Univ Tradit Chinese Med, Yueyang Hosp, Dept Radiol, Shanghai, Peoples R China; [Zhang, Lina] Dalian Med Univ, Dept Radiol, Affiliated Hosp 1, Dalian, Liaoning, Peoples R China; [Deng, Shishan] North Sichuan Med Coll, Dept Anat, Nanchong, Sichuan, Peoples R China; [Hu, Jiani] Wayne State Univ, Dept Radiol, Detroit, MI USA	Zhao, XB (reprint author), North Sichuan Med Coll, Dept Thyroid Breast Surg, Affiliated Hosp, Nanchong, Sichuan, Peoples R China.; Jiang, J (reprint author), Third Mil Med Univ, Southwest Hosp, Breast Dis Ctr, Chongqing, Peoples R China.	National Natural Science Foundation of China [81172496]; North Sichuan Medical College [CBY12-A-QN07]; Education Department of Sichuan Province [13ZA0228]; Science and Technology Department of Sichuan Province [2016060]	1	1643-3750	2016	WOS:000385134900002
Wang, Bing; Chen, Chuan; Wu, Chang Qiang; Luo, Le; Chen, Dong Liang; Dong, Jun; Zhu, Jiang; Shen, Cheng Yi; Zhang, Xiao Ming	CRYSTAL RESEARCH AND TECHNOLOGY	polyester; isothermal crystallization; Avrami equation; feasibility; Malek and Mitsuhashi method	[Wang, Bing; Dong, Jun; Zhu, Jiang; Shen, Cheng Yi] North Sichuan Med Coll, Sch Preclin Med, Sichuan Key Lab Med Imaging, Nanchong 637000, Peoples R China; [Wang, Bing; Dong, Jun; Zhu, Jiang; Shen, Cheng Yi] North Sichuan Med Coll, Sch Preclin Med, Dept Chem, Nanchong 637000, Peoples R China; [Chen, Chuan; Wu, Chang Qiang; Luo, Le] North Sichuan Med Coll, Sichuan Key Lab Med Imaging, Nanchong 637000, Peoples R China; [Chen, Chuan] North Sichuan Med Coll, Sch Pharm, Nanchong 637000, Peoples R China; [Wu, Chang Qiang] North Sichuan Med Coll, Sch Med Imaging, Nanchong 637000, Peoples R China; [Luo, Le] North Sichuan Med Coll, Affiliated Hosp, Nanchong 637000, Peoples R China; [Chen, Dong Liang] Chinese Acad Sci, Chengdu Inst Organ Chem, Chengdu, Peoples R China; [Zhang, Xiao Ming] North Sichuan Med Coll, Affiliated Hosp, Sichuan Key Lab Med Imaging, Nanchong 637000, Peoples R China; [Zhang, Xiao Ming] North Sichuan Med Coll, Affiliated Hosp, Dept Radiol, Nanchong 637000, Peoples R China	Dong, J; Zhu, J (reprint author), North Sichuan Med Coll, Sch Preclin Med, Sichuan Key Lab Med Imaging, Nanchong 637000, Peoples R China.; Dong, J; Zhu, J (reprint author), North Sichuan Med Coll, Sch Preclin Med, Dept Chem, Nanchong 637000, Peoples R China.	Scientific Research Project of Sichuan Provincial Department of Education [15ZA0207]; North Sichuan Medical College Scientific Research and Development Projects [CBY14-QD-01]	0	0232-1300	2016	WOS:000388510800004
Tu, Fa-Ping; Li, Jun-Xiang; Li, Qiang; Wang, Ji	JOURNAL OF SURGICAL RESEARCH	Hydrogen sulfide; Hepatic ischemia/reperfusion; Cognitive dysfunction; NR2B	[Tu, Fa-Ping; Li, Jun-Xiang; Wang, Ji] North Sichuan Med Coll, Affiliated Hosp, Dept Anesthesiol, Wen Hua Rd 63, Nanchong, Peoples R China; [Li, Qiang] North Sichuan Med Coll, Hepatobiliary Res Inst, Nanchong, Peoples R China	Wang, J (reprint author), North Sichuan Med Coll, Affiliated Hosp, Dept Anesthesiol, Wen Hua Rd 63, Nanchong, Peoples R China.	Foundation of Health and Family Planning Commission of Sichuan Province [150053]	0	0022-4804	2016	WOS:000387981700022
Zhuang, Kangmin; Zhang, Juchang; Xiong, Man; Wang, Xianfei; Luo, Xiaobei; Han, Lu; Meng, Yan; Zhang, Yali; Liao, Wenting; Liu, Side	CELL DEATH & DISEASE		[Zhuang, Kangmin; Zhang, Juchang; Xiong, Man; Luo, Xiaobei; Han, Lu; Meng, Yan; Zhang, Yali; Liu, Side] Southern Med Univ, Nanfang Hosp, Dept Gastroenterol, Guangdong Prov Key Lab Gastroenterol, 1838 North Guangzhou Ave, Guangzhou 510515, Guangdong, Peoples R China; [Wang, Xianfei] North Sichuan Med Coll, Affiliated Hosp, Dept Gastroenterol, Nanchong, Sichuan, Peoples R China; [Liao, Wenting] Southern Med Univ, Nanfang Hosp, Dept Pathol, 1838 North Guangzhou Ave, Guangzhou, Guangdong, Peoples R China; [Liao, Wenting] Southern Med Univ, Sch Basic Med Sci, Dept Pathol, Guangzhou, Guangdong, Peoples R China	Zhang, YL; Liu, SD (reprint author), Southern Med Univ, Nanfang Hosp, Dept Gastroenterol, Guangdong Prov Key Lab Gastroenterol, 1838 North Guangzhou Ave, Guangzhou 510515, Guangdong, Peoples R China.; Liao, WT (reprint author), Southern Med Univ, Nanfang Hosp, Dept Pathol, 1838 North Guangzhou Ave, Guangzhou, Guangdong, Peoples R China.	Guangzhou Pilot Project of Clinical and Translational Research Center [7415696196402]; Grant of Guangdong Province High Level University Development [C1032505]	0	2041-4889	2016	WOS:000387358800038
