PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	PG	WC	SC	GA	UT	PM
J	Cheng, HF; Liu, QF; Liu, J; Sun, B; Kang, YX; Frost, RL				Cheng, Hongfei; Liu, Qinfu; Liu, Jing; Sun, Bo; Kang, Yanxia; Frost, Ray L.			TG-MS-FTIR (evolved gas analysis) of kaolinite-urea intercalation complex	JOURNAL OF THERMAL ANALYSIS AND CALORIMETRY			English	Article						Kaolinite; Urea; Intercalation complex; Thermal decomposition; TG-MS-FTIR	IN-SITU POLYMERIZATION; WELL-ORDERED KAOLINITE; HIGH-DEFECT KAOLINITE; TG/DTA-MS; POTASSIUM ACETATE; THERMAL-DEGRADATION; PARTICLE-SIZE; HALLOYSITE; PYROLYSIS; NANOCOMPOSITES	The products evolved during the thermal decomposition of kaolinite-urea intercalation complex were studied by using TG-FTIR-MS technique. The main gases and volatile products released during the thermal decomposition of kaolinite-urea intercalation complex are ammonia (NH3), water (H2O), cyanic acid (HNCO), carbon dioxide (CO2), nitric acid (HNO3), and biuret ((H2NCO)(2)NH). The results showed that the evolved products obtained were mainly divided into two processes: (1) the main evolved products CO2, H2O, NH3, HNCO are mainly released at the temperature between 200 and 450 A degrees C with a maximum at 355 A degrees C; (2) up to 600 A degrees C, the main evolved products are H2O and CO2 with a maximum at 575 A degrees C. It is concluded that the thermal decomposition of the kaolinite-urea intercalation complex includes two stages: (a) thermal decomposition of urea in the intercalation complex takes place in four steps up to 450 A degrees C; (b) the dehydroxylation of kaolinite and thermal decomposition of residual urea occurs between 500 and 600 A degrees C with a maximum at 575 A degrees C. The mass spectrometric analysis results are in good agreement with the infrared spectroscopic analysis of the evolved gases. These results give the evidence on the thermal decomposition products and make all explanation have the sufficient evidence. Therefore, TG-MS-IR is a powerful tool for the investigation of gas evolution from the thermal decomposition of materials and its intercalation complexes.	[Cheng, Hongfei; Liu, Qinfu; Sun, Bo; Kang, Yanxia] China Univ Min & Technol, Sch Geosci & Surveying Engn, Beijing 100083, Peoples R China; [Cheng, Hongfei] China Univ Min & Technol, State Key Lab Coal Resources & Safe Min, Beijing 100083, Peoples R China; [Liu, Jing] Southwest Univ Sci & Technol, Minist Educ, Key Lab Solid Waste Treatment & Resource Recycle, Mianyang 621010, Peoples R China; [Frost, Ray L.] Queensland Univ Technol, Fac Sci & Engn, Sch Chem Phys & Mech Engn, Brisbane, Qld 4001, Australia	Liu, QF (reprint author), China Univ Min & Technol, Sch Geosci & Surveying Engn, Beijing 100083, Peoples R China.	lqf@cumtb.edu.cn; r.frost@qut.edu.au			National Natural Science Foundation of China [51034006, 41002128]; China Postdoctoral Science Foundation [2011M500034, 2012T50160]; Open Research Project of State Key Laboratory for Coal Resources and Safe Mining, China University of Mining Technology [SKLCRSM11KFB06]	The authors gratefully acknowledge the financial support provided by the National Natural Science Foundation of China (Nos. 51034006 and 41002128), China Postdoctoral Science Foundation funded project (Nos. 2011M500034 and 2012T50160) and the Open Research Project of State Key Laboratory for Coal Resources and Safe Mining, China University of Mining & Technology (SKLCRSM11KFB06).		65	12	14	3	29	SPRINGER	DORDRECHT	VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS	1388-6150	1572-8943		J THERM ANAL CALORIM	J. Therm. Anal. Calorim.	APR	2014	116	1					195	203		10.1007/s10973-013-3383-x		9	Thermodynamics; Chemistry, Analytical; Chemistry, Physical	Thermodynamics; Chemistry	AD8RJ	WOS:000333533000023		
J	Lu, ZY; Chen, X; Li, Q; Zhang, X; Zhou, P				Lu, Zhiyuan; Chen, Xiang; Li, Qiang; Zhang, Xu; Zhou, Ping			A Hand Gesture Recognition Framework and Wearable Gesture-Based Interaction Prototype for Mobile Devices	IEEE TRANSACTIONS ON HUMAN-MACHINE SYSTEMS			English	Article						Accelerometer; electromyograghy; gesture recognition; human-computer interaction	SURFACE EMG; ACCELEROMETER; CLASSIFICATION	An algorithmic framework is proposed to process acceleration and surface electromyographic (SEMG) signals for gesture recognition. It includes a novel segmentation scheme, a score-based sensor fusion scheme, and two new features. A Bayes linear classifier and an improved dynamic time-warping algorithm are utilized in the framework. In addition, a prototype system, including a wearable gesture sensing device (embedded with a three-axis accelerometer and four SEMG sensors) and an application program with the proposed algorithmic framework for a mobile phone, is developed to realize gesture-based real-time interaction. With the device worn on the forearm, the user is able to manipulate a mobile phone using 19 predefined gestures or even personalized ones. Results suggest that the developed prototype responded to each gesture instruction within 300 ms on the mobile phone, with the average accuracy of 95.0% in user-dependent testing and 89.6% in user-independent testing. Such performance during the interaction testing, along with positive user experience questionnaire feedback, demonstrates the utility of the framework.	[Lu, Zhiyuan; Chen, Xiang; Zhang, Xu; Zhou, Ping] Univ Sci & Technol China, Inst Biomed Engn, Hefei 230027, Peoples R China; [Li, Qiang] Southwest Univ Sci & Technol, Sch Informat Engn, Mianyang 621010, Peoples R China; [Zhou, Ping] Rehabil Inst Chicago, Sensory Motor Performance Program, Chicago, IL 60611 USA; [Zhou, Ping] Northwestern Univ, Dept Phys Med & Rehabil, Chicago, IL 60611 USA	Lu, ZY (reprint author), Univ Sci & Technol China, Inst Biomed Engn, Hefei 230027, Peoples R China.	luzhiy@mail.ustc.edu.cn; xch@ustc.edu.cn; rightr90@mail.ustc.edu.cn; xuzhang90@ustc.edu.cn; pzhou@ustc.edu.cn			Fundamental Research Funds for the Central Universities of China [WK2100230002]; National Nature Science Foundation of China [61271138]; Scientific Research Fund of Sichuan Provincial Education Department [12ZA185]	This work was supported in part by Fundamental Research Funds for the Central Universities of China under Grant WK2100230002, the National Nature Science Foundation of China under Grant 61271138, and the Scientific Research Fund of Sichuan Provincial Education Department under Grant 12ZA185. This paper was recommended by Associate Editor C. Cao.		24	28	30	6	77	IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC	PISCATAWAY	445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA	2168-2291	2168-2305		IEEE T HUM-MACH SYST	IEEE T. Hum.-Mach. Syst.	APR	2014	44	2					293	299		10.1109/THMS.2014.2302794		7	Computer Science, Artificial Intelligence; Computer Science, Cybernetics	Computer Science	AD2XQ	WOS:000333100500014		
J	Xi, FY; Lv, HY				Xi FaYuan; Lv HuiYi			Guiding of 60 keV O6+ ions along capillaries in an Al2O3 membrane	SCIENCE CHINA-PHYSICS MECHANICS & ASTRONOMY			English	Article						guiding; 60 keV O6+ ions; capillaries; Al2O3	HIGHLY-CHARGED IONS; NANOCAPILLARIES; PET	The guiding of 60 keV O6+ ions along capillaries in an Al2O3 membrane is studied. The charge state distribution and the angular distribution of the ions transmitted through the capillaries are measured. The ion guiding ability of the concerned capillaries for the used projectile ions is analyzed, and is compared with other results using PC and alumina capillaries. Qualitative agreement is found. Further studies on material influence on the ion guiding power of the capillaries are needed.	[Xi FaYuan; Lv HuiYi] Southwest Univ Sci & Technol, Natl Def Key Subject Lab Nucl Waste & Environm Sa, Mianyang 621010, Peoples R China	Xi, FY (reprint author), Southwest Univ Sci & Technol, Natl Def Key Subject Lab Nucl Waste & Environm Sa, Mianyang 621010, Peoples R China.	xify@swust.edu.cn			Doctor Research Foundation of Southwest University of Science and Technology [10zx7103]	We thank CHEN Y F, SUN G Z, WANG J and WANG Y Y for enthusiastic support in the experiment as well as helpful discussions and comments on the paper. This work was supported by the Doctor Research Foundation of Southwest University of Science and Technology (Grant No. 10zx7103).		11	0	0	0	3	SCIENCE PRESS	BEIJING	16 DONGHUANGCHENGGEN NORTH ST, BEIJING 100717, PEOPLES R CHINA	1674-7348	1869-1927		SCI CHINA PHYS MECH	Sci. China-Phys. Mech. Astron.	APR	2014	57	4					659	662		10.1007/s11433-013-5201-7		4	Physics, Multidisciplinary	Physics	AD1FD	WOS:000332978500011		
J	Teng, YC; Wang, SL; Huang, Y; Zhang, KB				Teng, Yuancheng; Wang, Shanlin; Huang, Yi; Zhang, Kuibao			Low-temperature reactive hot-pressing of cerium-doped titanate composite ceramics and their aqueous stability	JOURNAL OF THE EUROPEAN CERAMIC SOCIETY			English	Article						Hot-pressing; Cerium; Titanate; Zirconolite; Aqueous stability	LONG-LIVED RADIONUCLIDES; ZIRCONOLITE; IMMOBILIZATION; SYNROC; DENSIFICATION; DURABILITY; CAZRTI2O7; PRECURSOR; ACTINIDE	Reactive hot-pressing was scarcely applied to fabricate titanate ceramic waste forms designed for immobilizing high-level radioactive waste (HLW). However, compared with non-reactive processes, there is an advantage of producing high-density ceramics at reduced temperatures by reactive hot-pressing. Ce-IV-doped titanate composite ceramics with relative densities in excess of 99% were prepared by reactive hot-pressing at temperature as low as 1150 degrees C and pressure of 30 MPa for 1-4 h. The results show that low-temperature densification of the composite ceramics might be attributed to the plastic deformation under hot-pressing condition. In addition, aqueous stability testing was carried out using the standard MCC-1 static leach test method. The results demonstrate that the normalized elemental leach rate of Ca, Ce and Zr were fairly constant in a low value below 5 x 10(-2) gm(-2) d(-1), 1, 7 x 10(-6) gm(-2) d(-1) and 6 x 10(-6) gm(-2) d(-1) after 21 d. (C) 2013 Elsevier Ltd. All rights reserved.	[Teng, Yuancheng; Wang, Shanlin; Huang, Yi; Zhang, Kuibao] Southwest Univ Sci & Technol, State Key Lab Cultivat Base Nonmetal Composite &, Mianyang 621010, Sichuan, Peoples R China	Wang, SL (reprint author), Southwest Univ Sci & Technol, State Key Lab Cultivat Base Nonmetal Composite &, Mianyang 621010, Sichuan, Peoples R China.	SWang_TG@163.com	Huang, Yi/G-4167-2015	Huang, Yi/0000-0002-1591-1785	State Key Laboratory Cultivation Base for Nonmetal Composites and Functional Materials (Southwest University of Science and Technology) [11zxfk26]	Financial support by the Open Project of State Key Laboratory Cultivation Base for Nonmetal Composites and Functional Materials (Southwest University of Science and Technology, No. 11zxfk26) is greatly appreciated.		40	16	17	0	18	ELSEVIER SCI LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, OXON, ENGLAND	0955-2219	1873-619X		J EUR CERAM SOC	J. Eur. Ceram. Soc.	APR	2014	34	4					985	990		10.1016/j.jeurceramsoc.2013.10.020		6	Materials Science, Ceramics	Materials Science	AC1ND	WOS:000332262400011		
J	Yi, Z; Xu, XB; Luo, JS; Li, XB; Yi, Y; Jiang, XD; Yi, YG; Tang, YJ				Yi, Zao; Xu, Xibin; Luo, Jiangshan; Li, Xibo; Yi, Yong; Jiang, Xiaodong; Yi, Yougen; Tang, Yongjian			Size controllable synthesis of ultrafine spherical gold particles and their simulation of plasmonic and SERS behaviors	PHYSICA B-CONDENSED MATTER			English	Article						Gold nanostructure; Plasmonic resonance; SERS; DDA	ENHANCED RAMAN-SCATTERING; DISCRETE DIPOLE APPROXIMATION; SEED-MEDIATED GROWTH; OPTICAL-PROPERTIES; RESONANCE SPECTROSCOPY; METAL NANOPARTICLES; AQUEOUS-SOLUTION; AU; NANOCRYSTALS; AG	A simple and reproducible way was explored to synthesize quasi spherical gold particles with different size distributions in water by rapidly adding a mixture solution of HAuCl4, sodium citrate, and a trace amount of silver nitrate. By careful tuning of the reaction parameters, mono disperse gold particles with the diameter of 5-220 rim can be obtained controllably. The particle size of 130 nm for the particles film showed the highest SERS activity with the 632.8 nm excitation. The theoretical calculations of the UV-vis extinction spectra can be directly compared with experiments by using the discrete dipole approximation (DDA). Control of nanostructure shape allows optimization of plasmon resonance for molecular detection and spectroscopy. (C) 2014 Elsevier B.V. All rights reserved	[Yi, Zao; Xu, Xibin; Luo, Jiangshan; Li, Xibo; Jiang, Xiaodong; Tang, Yongjian] China Acad Engn Phys, Res Ctr Laser Fus, Mianyang 621900, Sichuan, Peoples R China; [Yi, Zao; Xu, Xibin; Yi, Yougen] Cent S Univ, Coll Phys & Elect, Changsha 410083, Peoples R China; [Yi, Zao; Luo, Jiangshan; Li, Xibo; Tang, Yongjian] China Acad Engn Phys, Sci & Technol Plasma Phys Lab, Mianyang 621900, Peoples R China; [Yi, Yong] Southwest Univ Sci & Technol, Joint Lab Extreme Condit Matter Properties, Mianyang, Peoples R China; [Yi, Yong] Res Ctr Laser Fus, Mianyang, Peoples R China	Yi, YG (reprint author), Cent S Univ, Coll Phys & Elect, Changsha 410083, Peoples R China.	yougenyi@mail.csu.edu.cn	ye, xin/K-2615-2014		National Natural Science Foundation of China [10804101, 60908023, 11375159]; Science and Technology Development Foundation of Chinese Academy of Engineering Physics [2010B0401055]; Open Foundation of Joint Laboratory for Extreme Conditions Matter Properties, Southwest University of Science and Technology and Research Center of Laser Fusion, CAEP [12zxjk07]; Ministry of Education [1343-76140000014]; Hunan Provincial Innovation Foundation for Post-graduate [CX2012B114]; Open-End Fund for the Valuable and Precision Instruments of Central South University [CSUZC2012032]	The work is supported by the National Natural Science Foundation of China (Nos. 10804101, 60908023, and 11375159), Science and Technology Development Foundation of Chinese Academy of Engineering Physics (No. 2010B0401055), Open Foundation of Joint Laboratory for Extreme Conditions Matter Properties, Southwest University of Science and Technology and Research Center of Laser Fusion, CAEP (No. 12zxjk07), Scholarship Award for Excellent Doctoral Student granted by Ministry of Education (No. 1343-76140000014), Hunan Provincial Innovation Foundation for Post-graduate (No. CX2012B114), and the Open-End Fund for the Valuable and Precision Instruments of Central South University (No. CSUZC2012032).		63	3	3	5	89	ELSEVIER SCIENCE BV	AMSTERDAM	PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	0921-4526	1873-2135		PHYSICA B	Physica B	APR 1	2014	438						22	28		10.1016/j.physb.2013.12.043		7	Physics, Condensed Matter	Physics	AB2JJ	WOS:000331618700005		
J	Zhai, WQ; Peng, RF; Jin, B; Wang, GW				Zhai, Wen-Qiang; Peng, Ru-Fang; Jin, Bo; Wang, Guan-Wu			Synthesis of [60]Fullerene-Fused Tetrahydrobenzooxepine and Isochroman Derivatives via Hydroxyl-Directed C-H Activation/C-O Cyclization	ORGANIC LETTERS			English	Article							PERCHLORATE-MEDIATED SYNTHESIS; FERRIC PERCHLORATE; RADICAL REACTIONS; MANGANESE(III) ACETATE; SELECTIVE SYNTHESIS; PROMOTED REACTION; ESTERS; FUNCTIONALIZATION; FULLERENES; ACID	The palladium-catalyzed hydroxyl-directed C-H activation/C-O cyclization reaction of [60]fullerene with 2-phenylethyl alcohols and benzyl alcohols afforded [60]fullerene-fused tetrahydrobenzooxepine and isochroman derivatives in up to 43% yield. A plausible reaction mechanism is proposed, and the electrochemistry was also investigated.	[Zhai, Wen-Qiang; Wang, Guan-Wu] Univ Sci & Technol China, Hefei Natl Lab Phys Sci Microscale, CAS Key Lab Soft Matter Chem, Hefei 230026, Anhui, Peoples R China; [Zhai, Wen-Qiang; Wang, Guan-Wu] Univ Sci & Technol China, Dept Chem, Hefei 230026, Anhui, Peoples R China; [Peng, Ru-Fang; Jin, Bo; Wang, Guan-Wu] Southwest Univ Sci & Technol, State Key Lab Cultivat Base Nonmet Composites & F, Mianyang 621010, Sichuan, Peoples R China	Wang, GW (reprint author), Univ Sci & Technol China, Hefei Natl Lab Phys Sci Microscale, CAS Key Lab Soft Matter Chem, Hefei 230026, Anhui, Peoples R China.	gwang@ustc.edu.cn	Wang, Guan-Wu/B-8427-2008	Wang, Guan-Wu/0000-0001-9287-532X	National Natural Science Foundation of China [21132007]; Specialized Research Fund for the Doctoral Program of Higher Education [20123402130011]; Open Project of State Key Laboratory Cultivation Base for Nonmetal Composites and Functional Materials [11zxfk15]	The authors are grateful for financial support from the National Natural Science Foundation of China (21132007), Specialized Research Fund for the Doctoral Program of Higher Education (20123402130011), and Open Project of State Key Laboratory Cultivation Base for Nonmetal Composites and Functional Materials (11zxfk15).		39	22	22	4	60	AMER CHEMICAL SOC	WASHINGTON	1155 16TH ST, NW, WASHINGTON, DC 20036 USA	1523-7060	1523-7052		ORG LETT	Org. Lett.	MAR 21	2014	16	6					1638	1641		10.1021/ol5002818		4	Chemistry, Organic	Chemistry	AD7WJ	WOS:000333477400026	24597861	
J	Chen, XM; Yan, Y; Liu, YZ; Hu, ZH				Chen, Xuemei; Yan, Yun; Liu, Yuanzheng; Hu, Zhihua			Utilization of circulating fluidized bed fly ash for the preparation of foam concrete	CONSTRUCTION AND BUILDING MATERIALS			English	Article						Foam concrete; CFA; Compressive strength; Shrinkage		Circulating fluidized bed combustion (CFBC) fly ash (CFA), which has not been recycled in large scale due to its later volume expansion yet, was utilized for the preparation of foam concrete. To investigate whether a large volume of pore in the foam concrete would reduce the expansion from the CFA or reduce the shrinkage of foam concrete. A series of manufacturing parameters, such as quick lime and aluminate cement dosages, water to solid ratio (W/S), CFA fineness and type, chemical activators and so on, were investigated based on the density and compressive strength of specimens and the performances of products were also tested in this paper. The results show the most reasonable dosages of CFA, quick lime, and aluminate cement were 70%, 8%, and 2%, respectively. The addition of quicklime or/and aluminate cement could accelerate the setting and hardening rate of slurry. To improve the compressive strength, the finer CFA is better, and W/S should be reduced as low as possible. Incorporating 0.05% TEA or/and 0.5% Na2SO4 into the slurry can significantly enhance the compressive strength of the foam concrete. Encouragingly, the compressive strength, frost-resistance and thermal conductivity of products are good. (C) 2013 Elsevier Ltd. All rights reserved.	[Yan, Yun] Southwest Univ Sci & Technol, Sch Mat Sci & Engn, Mianyang 621010, Peoples R China; State Key Lab Cultivat Base Nonmet Composites & F, Mianyang 621010, Peoples R China	Yan, Y (reprint author), Southwest Univ Sci & Technol, Sch Mat Sci & Engn, Mianyang 621010, Peoples R China.	chenxuemei410@foxmail.com			National Science Technology Support Plan Projects [2011BAA04B04, 2011AA06A106]; State Key Laboratory Cultivation Base for Nonmetal Composites and Functional Materials [11zxfk26]; Southwest University of Science and Technology [12ycjj15]	The financial help of the National Science Technology Support Plan Projects (Project Nos., 2011BAA04B04 and 2011AA06A106), the Open Project of State Key Laboratory Cultivation Base for Nonmetal Composites and Functional Materials (11zxfk26) and Southwest University of Science and Technology Innovation Fund Project (12ycjj15) are gratefully acknowledged, and thank the administrators of the fund of their support in our research.		22	9	9	1	15	ELSEVIER SCI LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, OXON, ENGLAND	0950-0618	1879-0526		CONSTR BUILD MATER	Constr. Build. Mater.	MAR 15	2014	54						137	146		10.1016/j.conbuildmat.2013.12.020		10	Construction & Building Technology; Engineering, Civil; Materials Science, Multidisciplinary	Construction & Building Technology; Engineering; Materials Science	AE3OE	WOS:000333885000017		
J	Tian, BD; Zhong, SM; Chen, N; Liu, XQ				Tian, Baodan; Zhong, Shouming; Chen, Ning; Liu, Xianqing			Impulsive control strategy for a chemostat model with nutrient recycling and distributed time-delay	MATHEMATICAL METHODS IN THE APPLIED SCIENCES			English	Article						impulsive input; periodic solution; distributed time-delay; permanent	INTEGRATED PEST-MANAGEMENT; PREDATOR-PREY SYSTEM; PULSE VACCINATION; MATHEMATICAL-MODEL; EPIDEMIC MODEL; BEHAVIORS	On the basis of the simplest and deterministic chemostat model, we introduce impulsive input, nutrient recycling, and distributed time-delay into the model in this paper. By using comparison theorem, Floquet theory, and small amplitude skills in the impulsive differential equation, it proves that if the period of impulsive input is too long and the parameter of the kernel function in the delay is too small, then there exists a microorganism-eradication periodic solution that is globally asymptotically stable, and the cultivation of the microorganism fails. On the contrary, if we choose suitable impulsive strategy, such as increasing the concentration of the substrate or enhance the proportion of the concentration of the impulsive input of the substrate at periodic time to that for the microbial growth, then the system could be controlled to be permanent, and the cultivation of the microorganism will be successful. Copyright (c) 2013 John Wiley & Sons, Ltd.	[Tian, Baodan; Zhong, Shouming; Liu, Xianqing] Univ Elect Sci & Technol China, Sch Math Sci, Chengdu 611731, Sichuan, Peoples R China; [Tian, Baodan; Chen, Ning] Southwest Univ Sci & Technol, Sch Sci, Mianyang 621010, Sichuan, Peoples R China	Tian, BD (reprint author), Univ Elect Sci & Technol China, Sch Math Sci, Chengdu 611731, Sichuan, Peoples R China.	tianbaodan@swust.edu.cn			Natural Science Foundation of Sichuan Education Bureau [11ZB192]; program of Youth Science and Technology Foundation of Southwest University of Science and Technology [09zx3126]	This work is supported by the Natural Science Foundation (under Grant No. 11ZB192) of Sichuan Education Bureau and the program of Youth Science and Technology Foundation (under Grant No. 09zx3126) of Southwest University of Science and Technology. The authors also would like to thank the editors and the referees for their valuable advice and kind helps.		30	0	0	0	17	WILEY-BLACKWELL	HOBOKEN	111 RIVER ST, HOBOKEN 07030-5774, NJ USA	0170-4214	1099-1476		MATH METHOD APPL SCI	Math. Meth. Appl. Sci.	MAR 15	2014	37	4					496	507		10.1002/mma.2807		12	Mathematics, Applied	Mathematics	AA1WL	WOS:000330886600004		
J	Luan, MD; Xu, MY; Lu, YM; Zhang, QX; Zhang, L; Zhang, CY; Fan, YL; Lang, ZH; Wang, L				Luan, Mingda; Xu, Miaoyun; Lu, Yunming; Zhang, Qiuxue; Zhang, Lan; Zhang, Chunyi; Fan, Yunliu; Lang, Zhihong; Wang, Lei			Family-Wide Survey of miR169s and NF-YAs and Their Expression Profiles Response to Abiotic Stress in Maize Roots	PLOS ONE			English	Article							ARABIDOPSIS-THALIANA; TRANSCRIPTION FACTOR; DNA-BINDING; SMALL RNAS; MICRORNAS; PLANTS; GENES; IDENTIFICATION; TOLERANCE; REGULATOR	Previous studies have identified miR169/NF-YA modules are important regulators of plant development and stress responses. Currently, reported genome sequence data offers an opportunity for global characterization of miR169 and NF-YA genes, which may provide insights into the molecular mechanisms of the miR169/NF-YA modules in maize. In our study, fourteen NF-YA transcription factors with conserved domains were identified based on maize genome loci. The miR169 gene family has 18 members that generate 10 mature products, and 8 of these mature miR169 members could target 7 of 14 ZmNF-YA genes in maize. The seven ZmNF-YA proteins were localized to the nucleus while lacked transcriptional activity. We investigated the expression patterns of the zma-miR169 members and their targeted ZmNF-YA genes in maize roots treated by drought stress (polyethylene glycol, PEG), hormone stress (abscisic acid, ABA), and salt stress (NaCl). The zma-miR169 family members were downregulated in short term (0,48 h) and generally upregulated over the long term (15 days) in response to the three abiotic stress conditions. Most of the targeted ZmNF-YA genes exhibited a reverse correlation with zma-miR169 gene expression over both the short term and long term. Maize root elongation was promoted by PEG and ABA but repressed by NaCl over the long term. Apparently, ZmNF-YA14 expression perfectly matched the zma-miR169 expression and corresponded to root growth reversely.	[Luan, Mingda; Lang, Zhihong; Wang, Lei] Southwest Univ Sci & Technol, Sch Life Sci & Engn, Mianyang, Peoples R China; [Luan, Mingda; Xu, Miaoyun; Zhang, Qiuxue; Zhang, Lan; Zhang, Chunyi; Fan, Yunliu; Lang, Zhihong; Wang, Lei] Chinese Acad Agr Sci, Biotechnol Res Inst, Natl Key Facil Crop Gene Resources & Genet Improv, Beijing 100193, Peoples R China; [Lu, Yunming] Shenzhen Nongke Grp CO LTD, Shenzhen, Peoples R China	Lang, ZH (reprint author), Southwest Univ Sci & Technol, Sch Life Sci & Engn, Mianyang, Peoples R China.	langzhihong@caas.cn; wanglei01@caas.cn			National High-Tech RD Program [2012AA10A306]; National Key Basic Research Program [2014CB138200]; National Special Program for Transgenic Research [2010ZX08010-002]	This work was supported by the National High-Tech R&D Program (Grant No. 2012AA10A306), the National Key Basic Research Program (Grant No. 2014CB138200), and the National Special Program for Transgenic Research (2010ZX08010-002). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.		33	14	19	1	16	PUBLIC LIBRARY SCIENCE	SAN FRANCISCO	1160 BATTERY STREET, STE 100, SAN FRANCISCO, CA 94111 USA	1932-6203			PLOS ONE	PLoS One	MAR 14	2014	9	3							e91369	10.1371/journal.pone.0091369		11	Multidisciplinary Sciences	Science & Technology - Other Topics	AC9MJ	WOS:000332858400059	24633051	
J	Yang, YK; Chen, S; Li, SC; Chen, MJ; Chen, HY; Liu, BJ				Yang, Yuankun; Chen, Shu; Li, Shicheng; Chen, Mengjun; Chen, Haiyan; Liu, Bijun			Bioleaching waste printed circuit boards by Acidithiobacillus ferrooxidans and its kinetics aspect	JOURNAL OF BIOTECHNOLOGY			English	Article						Bioleaching; Waste printed circuit boards; Metal recovery; Acidithiobacillus ferrooxidans; H+ consumption	ACIDOPHILIC BACTERIA; ELECTRONIC SCRAP; METAL SOLUBILIZATION; MIXED CULTURE; RECOVERY; COPPER; TECHNOLOGY; EXTRACTION; OXIDATION	In this paper, H+ consumption and metal recovery, during the process of bioleaching waste printed circuit boards (WPCBs) by Acidithiobacillus ferrooxidans (A. ferrooxidans), were discussed in detail. When the WPCBs concentration was 15 g/L, Cu (96.8%), Zn (83.8%), and Al (75.4%) were recovered after 72 h by A. ferrooxidans. Experimental results indicated that metal recovery rate was significantly influenced by acid. Based on experimental results, the kinetics of the H+ consumption and metal recovery on bioleaching WPCBs were represented by reaction kinetic equations. The kinetic of H+ consumption could be described by the second-order kinetic model. The metal recovery belongs to the second-order model with adding acid, which was changed to the shrinking core model with precipitate production. (C) 2014 Elsevier B.V. All rights reserved.	[Yang, Yuankun; Chen, Shu; Chen, Mengjun; Chen, Haiyan] Southwest Univ Sci & Technol, Minist Educ, Key Lab Solid Waste Treatment & Resource Recycle, Mianyang 621010, Peoples R China; [Li, Shicheng; Liu, Bijun] China Acad Engn Phys, Inst Nucl Phys & Chem, Mianyang 621900, Peoples R China	Chen, S (reprint author), Southwest Univ Sci & Technol, Minist Educ, Key Lab Solid Waste Treatment & Resource Recycle, Mianyang 621010, Peoples R China.	crick_chen@hotmail.com		Yang, Yuankun/0000-0001-9930-030X	National Nature Science Foundation of China [21177101, 41103077]; Key Project of Chinese Ministry of Education [211165]	This research was supported by the National Nature Science Foundation of China (Nos. 21177101 and 41103077), and the Key Project of Chinese Ministry of Education (No. 211165).		32	16	20	4	67	ELSEVIER SCIENCE BV	AMSTERDAM	PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	0168-1656	1873-4863		J BIOTECHNOL	J. Biotechnol.	MAR 10	2014	173						24	30		10.1016/j.jbiotec.2014.01.008		7	Biotechnology & Applied Microbiology	Biotechnology & Applied Microbiology	AA6KN	WOS:000331207300005	24445171	
