PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	PG	WC	SC	GA	UT	PM
J	Guo, DQ; Chen, MM; Perc, M; Wu, SD; Xia, C; Zhang, YS; Xu, P; Xia, Y; Yao, DZ				Guo, Daqing; Chen, Mingming; Perc, Matjaz; Wu, Shengdun; Xia, Chuan; Zhang, Yangsong; Xu, Peng; Xia, Yang; Yao, Dezhong			Firing regulation of fast-spiking interneurons by autaptic inhibition	EPL			English	Article							HODGKIN-HUXLEY NEURONS; CAT VISUAL-CORTEX; MULTIPLEX NETWORKS; GAMMA-OSCILLATIONS; PYRAMIDAL CELLS; RAT NEOCORTEX; CHANNEL NOISE; IN-VITRO; SYNCHRONIZATION; FREQUENCY	Fast-spiking (FS) interneurons in the brain are self-innervated by powerful inhibitory GABAergic autaptic connections. By computational modelling, we investigate how autaptic inhibition regulates the firing response of such interneurons. Our results indicate that autaptic inhibition both boosts the current threshold for action potential generation and modulates the input-output gain of FS interneurons. The autaptic transmission delay is identified as a key parameter that controls the firing patterns and determines multistability regions of FS interneurons. Furthermore, we observe that neuronal noise influences the firing regulation of FS interneurons by autaptic inhibition and extends their dynamic range for encoding inputs. Importantly, autaptic inhibition modulates noise-induced irregular firing of FS interneurons, such that coherent firing appears at an optimal autaptic inhibition level. Our results reveal the functional roles of autaptic inhibition in taming the firing dynamics of FS interneurons. Copyright (C) EPLA, 2016	[Guo, Daqing; Chen, Mingming; Wu, Shengdun; Xia, Chuan; Xu, Peng; Xia, Yang; Yao, Dezhong] Univ Elect Sci & Technol China, Sch Life Sci & Technol, Minist Educ, Key Lab NeuroInformat, Chengdu 610054, Peoples R China; [Guo, Daqing; Xu, Peng; Xia, Yang; Yao, Dezhong] Univ Elect Sci & Technol China, Med Informat Ctr, Chengdu 610054, Peoples R China; [Perc, Matjaz] Univ Maribor, Fac Nat Sci & Math, Koroska Cesta 160, SI-2000 Maribor, Slovenia; [Zhang, Yangsong] Southwest Univ Sci & Technol, Sch Comp Sci & Technol, Mianyang, Peoples R China	Guo, DQ (reprint author), Univ Elect Sci & Technol China, Sch Life Sci & Technol, Minist Educ, Key Lab NeuroInformat, Chengdu 610054, Peoples R China.; Guo, DQ (reprint author), Univ Elect Sci & Technol China, Med Informat Ctr, Chengdu 610054, Peoples R China.		Perc, Matjaz/A-5148-2009; Guo, Daqing/G-5867-2010	Perc, Matjaz/0000-0002-3087-541X; 	National Natural Science Foundation of China [81571770, 61527815, 61201278, 81371636, 81401484, 81330032]; Slovenian Research Agency [P5-0027, J1-7009]	We thank Prof. YING LIU and Dr. HONGZHI YOU for the careful proofreading of our manuscript. This research is supported by the National Natural Science Foundation of China (Grants Nos. 81571770, 61527815, 61201278, 81371636, 81401484 and 81330032) and the Slovenian Research Agency (Grants P5-0027 and J1-7009).		57	10	10	9	12	EPL ASSOCIATION, EUROPEAN PHYSICAL SOCIETY	MULHOUSE	6 RUE DES FRERES LUMIERE, MULHOUSE, 68200, FRANCE	0295-5075	1286-4854		EPL-EUROPHYS LETT	EPL	MAY	2016	114	3							30001	10.1209/0295-5075/114/30001		6	Physics, Multidisciplinary	Physics	DQ9HY	WOS:000379522200001		
J	He, HL; Zhang, XW; Wang, ZP; Dai, B; Ren, Y				He, H. L.; Zhang, X. W.; Wang, Z. P.; Dai, B.; Ren, Y.			Effects of magnetic barriers on transport and magnetoresistance in a two-dimensional electronic device	AIP ADVANCES			English	Article							SPIN SPATIAL SPLITTER; GIANT MAGNETORESISTANCE; NANOSTRUCTURE; MEDIA	We study theoretically the giant magnetoresistance (GMR) effect of 2-dimensional electron system (2DES) by the transfer matrix method. To produce the inhomogeneous magnetic field, two magnetic strips are pre-deposited on the surface of 2DES. In our work, we fix the magnetization M in one magnetic strip and adjust the tilting angle theta of magnetization in the other. The result shows that the electronic transmission and conductance vary significantly for different theta. The minimum conductance can be obtained at theta = pi which corresponds to the magnetization anti-parallel alignment. The magnetoresistance ratio (MRR) calculation also indicates we would get the maximum in that case. Furthermore, we consider the magnetization M dependence of MRR in this work. When M increases, MRR peaks get higher and broader and more numbers of peaks can be observed. These results offer an alternative to get a tunable GMR device which can be controlled by adjusting the magnetization M and the magnetized angle theta. (C) 2016 Author(s).	[He, H. L.; Zhang, X. W.; Dai, B.; Ren, Y.] Southwest Univ Sci & Technol, State Key Lab Cultivat Base Nonmetal Composites &, Mianyang 621010, Peoples R China; [Wang, Z. P.] China Acad Engn Phys, Inst Chem Mat, Mianyang 621900, Peoples R China	Zhang, XW (reprint author), Southwest Univ Sci & Technol, Mianyang 621010, Peoples R China.	hedge80@sina.com.cn	Ren, Yong/C-3415-2008		National Natural Science Foundation of China [11304255]; Project of State Key Laboratory Cultivation Base for Nonmetal Composites and Functional Materials [14tdfk07]	This work is supported by the National Natural Science Foundation of China under Grant No. 11304255 and the Project of State Key Laboratory Cultivation Base for Nonmetal Composites and Functional Materials No. 14tdfk07.		31	0	0	6	9	AMER INST PHYSICS	MELVILLE	1305 WALT WHITMAN RD, STE 300, MELVILLE, NY 11747-4501 USA	2158-3226			AIP ADV	AIP Adv.	MAY	2016	6	5							055122	10.1063/1.4953059		7	Nanoscience & Nanotechnology; Materials Science, Multidisciplinary; Physics, Applied	Science & Technology - Other Topics; Materials Science; Physics	DO7KX	WOS:000377962500049		
J	Deng, XD; Liu, XN; Duan, T; Zhu, WK; Yi, Z; Yao, WT				Deng, Xiaodong; Liu, Xiaonan; Duan, Tao; Zhu, Wenkun; Yi, Zao; Yao, Weitang			Fabricating a graphene oxide-bayberry tannin sponge for effective radionuclide removal	MATERIALS RESEARCH EXPRESS			English	Article						graphene oxide; bayberry tannin; radionuclide; strontium	AQUEOUS-SOLUTION; WATER-PURIFICATION; STRONTIUM IONS; CONDENSED-TANNIN; CARBON NANOTUBES; GRAPHITE OXIDE; METAL-IONS; ADSORPTION; HYDROXYAPATITE; AEROGELS	Bayberry tannin (BT)-reduced graphene oxide (rGO) sponges have been prepared by self-assembly, with bayberry tannin serving as both reductant and surface functionalization agent. The synthetic method is based on the self-assembly of graphene oxide (GO) sheets into porous hydrogel structures. By varying the weight ratio of GO to BT, a series of sorbents with different densities of organic molecules have been obtained and applied to remove Sr2+ from aqueous solutions. Adsorption isotherms (Langmuir and Freundlich) and kinetics (pseudo-first order and pseudo-second order) have been investigated to discuss the sorption performance of rGO/BT sponges. The rGO/BT (w/w 1: 1) sponge shows excellent adsorption properties for Sr2+, with maximum capacities of 67.98 mg g(-1). The adsorption capacity is much higher than those in classic Sr2+ adsorbents, such as hydrous manganese dioxide, Egyptian soils, Hydroxyapatite nanoparticles, sodium hexa-titanate nanofibers, Graphene oxide, artificially altered phlogopite(Ca-Phl), and PB/Fe3O4/GO. Adsorption mechanisms have been examined using the x-ray photoelectron spectra of sorbents before and after Sr2+ adsorption, and the results indicate that the sorption of Sr2+ on GO and GO/BT 1.0 is largely depended on oxygen functional groups. The results show that the GO/BT sponge is a promising candidate for adsorbing Sr2+ ion.	[Deng, Xiaodong; Liu, Xiaonan; Duan, Tao; Zhu, Wenkun; Yi, Zao; Yao, Weitang] Southwest Univ Sci & Technol, Key Subject Lab Natl Def Radioact Waste & Environ, Mianyang 621010, Peoples R China	Duan, T (reprint author), Southwest Univ Sci & Technol, Key Subject Lab Natl Def Radioact Waste & Environ, Mianyang 621010, Peoples R China.	duant@ustc.edu.cn; wtyao@ustc.edu.cn			Southwest University of Science and Technology [14ycx001]; Fundamental Science on Nuclear Wastes and Environmental Safety Laboratory [15kffk07]; Doctoral Program of Southwest University of Science and Technology [15zx7110]; Open Foundation of Laboratory for Extreme Conditions Matter Properties [14tdjk02]	This study was Supported by Postgraduate Innovation Fund Project by Southwest University of Science and Technology (no. 14ycx001), Fundamental Science on Nuclear Wastes and Environmental Safety Laboratory (no. 15kffk07), Doctoral Program of Southwest University of Science and Technology (Grant no. 15zx7110), and Open Foundation of Laboratory for Extreme Conditions Matter Properties (no. 14tdjk02).		51	0	0	13	34	IOP PUBLISHING LTD	BRISTOL	TEMPLE CIRCUS, TEMPLE WAY, BRISTOL BS1 6BE, ENGLAND	2053-1591			MATER RES EXPRESS	Mater. Res. Express	MAY	2016	3	5							055002	10.1088/2053-1591/3/5/055002		12	Materials Science, Multidisciplinary	Materials Science	DO5GT	WOS:000377812300003		
J	Liu, ZL; Sun, JS; Li, R; Zhang, XL; Cai, LC				Liu, Zhong-Li; Sun, Jun-Sheng; Li, Rui; Zhang, Xiu-Lu; Cai, Ling-Cang			Comparative Study on Two Melting Simulation Methods: Melting Curve of Gold	COMMUNICATIONS IN THEORETICAL PHYSICS			English	Article						Solid-liquid transition; high-pressure; molecular dynamics; shock wave	EMBEDDED-ATOM-METHOD; MOLECULAR-DYNAMICS; EQUATION; STATE	Melting simulation methods are of crucial importance to determining melting temperature of materials efficiently. A high-efficiency melting simulation method saves much simulation time and computational resources. To compare the efficiency of our newly developed shock melting (SM) method with that of the well-established two-phase (TP) method, we calculate the high-pressure melting curve of Au using the two methods based on the optimally selected interatomic potentials. Although we only use 640 atoms to determine the melting temperature of Au in the SM method, the resulting melting curve accords very well with the results from the TP method using much more atoms. Thus, this shows that a much smaller system size in SM method can still achieve a fully converged melting curve compared with the TP method, implying the robustness and efficiency of the SM method.	[Liu, Zhong-Li; Li, Rui] Luoyang Normal Univ, Coll Phys & Elect Informat, Luoyang 471022, Peoples R China; [Sun, Jun-Sheng] Peoples Liberat Army, Unit 36615, Kuerle 841001, Peoples R China; [Zhang, Xiu-Lu] Southwest Univ Sci & Technol, Lab Extreme Condit Matter Properties, Mianyang 621010, Peoples R China; [Cai, Ling-Cang] Inst Fluid Phys, Lab Shock Wave & Detonat Phys Res, POB 919-102, Mianyang 621900, Peoples R China	Liu, ZL (reprint author), Luoyang Normal Univ, Coll Phys & Elect Informat, Luoyang 471022, Peoples R China.	zl.liu@163.com			National Natural Science Foundation of China [41574076]; NSAF of China [U1230201/A06]; Young Core Teacher Scheme of Henan Province [2014GGJS-108]	Supported by the National Natural Science Foundation of China under Grant No. 41574076 and the NSAF of China under Grant No. U1230201/A06, and the Young Core Teacher Scheme of Henan Province under Grant No. 2014GGJS-108		25	0	0	2	10	IOP PUBLISHING LTD	BRISTOL	TEMPLE CIRCUS, TEMPLE WAY, BRISTOL BS1 6BE, ENGLAND	0253-6102	1572-9494		COMMUN THEOR PHYS	Commun. Theor. Phys.	MAY 1	2016	65	5					613	616				4	Physics, Multidisciplinary	Physics	DM2KM	WOS:000376175500012		
J	Dong, DQ; Chen, F; Cui, ZS				Dong, Ding-qian; Chen, Fei; Cui, Zhen-shan			Static Recrystallization Behavior of SA508-III Steel during Hot Deformation	JOURNAL OF IRON AND STEEL RESEARCH INTERNATIONAL			English	Article						softening fraction; static recrystallization; kinetic equation; microstructure; SA508-III steel	LOW-ALLOY STEEL; ULTRASUPERCRITICAL ROTOR STEEL; INTERCRITICAL HEAT-TREATMENT; METADYNAMIC RECRYSTALLIZATION; MICROSTRUCTURE EVOLUTION; MATHEMATICAL-MODEL; MICROALLOYED STEEL; TOUGHNESS; KINETICS; PREDICT	The static recrystallization behavior of SA508-III steel was investigated by isothermal double-hit hot compression tests at the deformation temperature of 950-1250 degrees C, the strain rate of 0.01-1 s(-1), and the inter-pass time of 1-300 s. The effects of deformation parameters, including forming temperature, strain rate, degree of deformation (pre-strain) and initial austenite grain size, on the softening kinetics were analyzed. Experimental results show that static recrystallization kinetics is strongly dependent on deformation temperature and degree of deformation, while less affected by the strain rate and initial grain size. The kinetics and microstructural evolution equations of static recrystallization for SA508-III steel were developed to predict the softening behavior and the statically recrystallized grain size, respectively. Based on the comparison between the experimental and predicted results, it is found that the established equations can give a reasonable estimate of the static softening behavior for SA508-III steel.	[Dong, Ding-qian; Chen, Fei; Cui, Zhen-shan] Shanghai Jiao Tong Univ, Inst Forming Technol & Equipment, Shanghai 200030, Peoples R China; [Dong, Ding-qian] Southwest Univ Sci & Technol, Coll Mfg Sci & Engn, Mianyang 621010, Sichuan, Peoples R China	Cui, ZS (reprint author), Shanghai Jiao Tong Univ, Inst Forming Technol & Equipment, Shanghai 200030, Peoples R China.	jdddq2012@163.com; cuizs@sjtu.edu.cn			National Basic Research Program of China [2011CB012903]; National Science and Technology Major Project of China [2012ZX04012-011]	Item Sponsored by National Basic Research Program of China (2011CB012903); National Science and Technology Major Project of China (2012ZX04012-011)		20	2	2	0	1	JOURNAL IRON STEEL RESEARCH  EDITORIAL BOARD	BEIJING	NO. 76 XUEYUAN SOUTH-ROAD, BEIJING 100081, PEOPLES R CHINA	1006-706X	2210-3988		J IRON STEEL RES INT	J. Iron Steel Res. Int.	MAY	2016	23	5					466	474				9	Metallurgy & Metallurgical Engineering	Metallurgy & Metallurgical Engineering	DM4RO	WOS:000376334600010		
J	Liu, JB; Cao, SC; Chen, L; Zhang, HF				Liu, J. B.; Cao, S. C.; Chen, L.; Zhang, H. F.			Effect of dietary phosphorus level on the determination of standardized and true total tract digestibility of phosphorus for growing pigs	ANIMAL FEED SCIENCE AND TECHNOLOGY			English	Article						Pig; Phosphorus; Standardized total tract digestibility; True total tract digestibility	SOYBEAN-MEAL; MICROBIAL PHYTASE; BROILER-CHICKENS; CORN COPRODUCTS; APPARENT; OUTPUTS; CANOLA	The current study was conducted to investigate the effect of dietary phosphorus (P) concentration on the estimation of standardized total tract digestibility (STTD) and true total tract digestibility (TITD) of P for growing pigs fed corn- and soybean meal (SBM)-based diets. Fifty-six barrows with an average initial BW of 30.9 kg were used in a randomized complete block design with 7 diets. The 7 diets included a P-free diet and 6 corn- and SBM-based diets that contained the assay ingredient of 150, 300, 450, 600, 750, and 900 g/kg. The assay ingredient consisted of corn and SBM at a fixed ratio of 3:2 by weight. The P free diet was used to estimate endogenous P loss (EPL) of pigs and to calculate STTD of P in the assay ingredient. The total collection procedure was used to calculate P digestibility with a 5-days adjustment period followed by a 7-days collection period using chromic oxide as a marker to indicate the initiation and termination of fecal collection. The results showed that daily P intake, fecal P output, digested P, and retained P increased linearly with increasing dietary P level for pigs fed corn- and SBM-based diets (P < 0.01). Apparent total tract digestibility (ATTD) of P, urinary P output, and P retention were not affected by dietary P content (P > 0.05). There was a linear decrease in STTD of P (from 54.13 to 43.42%) with graded inclusion of dietary P (P < 0.01). Regressing daily digested P against daily P intake, the TTTD of P were estimated at 40.24 and 38.22% for pigs fed low P diets (the assay ingredient level at 150, 300, and 450 g/kg) and high P diets (the assay ingredient level at 600, 750, and 900 g/kg), respectively. The estimates of TTTD of P were not statistically different between pigs fed low P diets and high P diets (P > 0.05). In conclusion, increasing dietary P from graded inclusion of the assay ingredient reduced the estimated values of STTD of P but did not affect the estimates of TTTD of P determined by the regression method. (C) 2016 Elsevier B.V. All rights reserved.	[Liu, J. B.; Cao, S. C.] Southwest Univ Sci & Technol, Sch Life Sci & Engn, Mianyang 621010, Peoples R China; [Liu, J. B.; Chen, L.; Zhang, H. F.] Chinese Acad Agr Sci, Inst Anim Sci, State Key Lab Anim Nutr, Beijing 100193, Peoples R China	Liu, JB (reprint author), Southwest Univ Sci & Technol, Sch Life Sci & Engn, Mianyang 621010, Peoples R China.	liuswust@163.com			State Key Laboratory of Animal Nutrition of China [2004DA125184F1424]; National Science and Technology Support Program [2012BAD39B01]; Agricultural Science and Technology Innovation Program in China [ASTIP-IAS07]	This work was supported by the grants from State Key Laboratory of Animal Nutrition of China (2004DA125184F1424), the National Science and Technology Support Program(2012BAD39B01) and the Agricultural Science and Technology Innovation Program (ASTIP-IAS07) in China.		24	0	0	7	7	ELSEVIER SCIENCE BV	AMSTERDAM	PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	0377-8401	1873-2216		ANIM FEED SCI TECH	Anim. Feed Sci. Technol.	MAY	2016	215						117	123		10.1016/j.anifeedsci.2016.02.022		7	Agriculture, Dairy & Animal Science	Agriculture	DK0JD	WOS:000374598200011		
J	Wang, W; Zhu, FH; Dai, YT; Zhang, H; Lei, JH				Wang, Wei; Zhu, Fanghua; Dai, Yatang; Zhang, Huan; Lei, Jiehong			Electrosynthesis and Performance of Poly(aniline/pyrrole) Copolymer	INTERNATIONAL JOURNAL OF ELECTROCHEMICAL SCIENCE			English	Article						Electrosynthesis; polyaniline; polypyrrole; supercapacitance	SUPERCAPACITORS; POLYANILINE; NANOPARTICLES	In this paper, poly(aniline/pyrrole) (PANPY) copolymer was prepared in a mixed acid solution by electrosynthesis method. The molar ratio between the aniline and pyrrole monomer was found to great influence on the electrochemical perfprmance of PANPY copolymer. When molar concentration ratio of aniline and pyrrole to be 1: 1, the PANPY copolymer exhibited highest specific capacity of 227.88 F.g(-1) at a current density of 4 mA.cm(-2). This work indicates the potential application of PANPY copolymer as supercapacitor.	[Wang, Wei; Dai, Yatang; Zhang, Huan] Southwest Univ Sci & Technol, Sch Mat Sci & Engn, Mianyang 621010, Peoples R China; [Zhu, Fanghua] China Acad Engn Phys, Res Ctr Laser Fus, Mianyang 621900, Sichuan, Peoples R China; [Lei, Jiehong] China West Normal Univ, Coll Phys & Space Sci, Nanchong 637009, Peoples R China	Lei, JH (reprint author), China West Normal Univ, Coll Phys & Space Sci, Nanchong 637009, Peoples R China.	jiehonglei@126.com			Southwest University of Science and Technology [12zx7131]	We acknowledge the Doctoral Research Fund of Southwest University of Science and Technology (No. 12zx7131).		14	1	1	5	19	ESG	BELGRADE	BORIVOJA STEVANOVICA 25-7, BELGRADE, 11000, SERBIA	1452-3981			INT J ELECTROCHEM SC	Int. J. Electrochem. Sci.	MAY	2016	11	5					4000	4006				7	Electrochemistry	Electrochemistry	DL6LG	WOS:000375750100058		
J	Dai, YT; Zhu, FH; Zhang, H; Ma, H; Wang, W; Lei, JH				Dai, Yatang; Zhu, Fanghua; Zhang, Huan; Ma, Huan; Wang, Wei; Lei, Jiehong			Electrosynthesis and Characterization of Polythiophene and Corrosion Protection for Stainless Steel	INTERNATIONAL JOURNAL OF ELECTROCHEMICAL SCIENCE			English	Article						Electrosynthesis; polythiophene; corrosion protection; stainless steel	TRIFLUORIDE DIETHYL ETHERATE; ELECTROCHEMICAL POLYMERIZATION; BEHAVIOR; FILMS	Polythiophene (PTh) films were electrosynthesized on stainless steel (SS) in Boron trifluoride diethly etherate (BFEE) solution containing thiophene by potentiostatic method. The structure, morphology and thermostability of PTh films were studied by scanning electron microscopy (SEM) and UV-Vis diffuse. The corrosion protection behavior of the films were characterized in 3.5 wt.% NaCl solution by linear potentiodynamic polarization (Tafel) and electrochemical impedance spectroscopy (EIS). It was found that after long immersion times (779 h), the best protection efficiency was 0.3 mol thiophene in BFEE potentiostatic synthesised 1.3 V for 1000 s.	[Dai, Yatang; Zhang, Huan; Ma, Huan; Wang, Wei] Southwest Univ Sci & Technol, Sch Mat Sci & Engn, Mianyang 621010, Peoples R China; [Zhu, Fanghua] China Acad Engn Phys, Res Ctr Laser Fus, Mianyang 621900, Sichuan, Peoples R China; [Lei, Jiehong] China West Normal Univ, Coll Phys & Space Sci, Nanchong 637009, Peoples R China	Lei, JH (reprint author), China West Normal Univ, Coll Phys & Space Sci, Nanchong 637009, Peoples R China.	jiehonglei@126.com			Doctoral Research Fund of Southwest University of Science and Technology [12zx7131]	We acknowledge the Doctoral Research Fund of Southwest University of Science and Technology (No. 12zx7131).		15	1	1	6	13	ESG	BELGRADE	BORIVOJA STEVANOVICA 25-7, BELGRADE, 11000, SERBIA	1452-3981			INT J ELECTROCHEM SC	Int. J. Electrochem. Sci.	MAY	2016	11	5					4084	4091				8	Electrochemistry	Electrochemistry	DL6LG	WOS:000375750100065		
J	Zhang, LJ; Dong, Z; Liang, DH; Wang, ZQ; Zhao, TX; Zhang, S; Li, HB				Zhang, Li-Juan; Dong, Zhan; Liang, De-Hui; Wang, Zhi-Qiang; Zhao, Ting-Xing; Zhang, Song; Li, Hong-Bo			A simple and efficient synthesis of novel aryloxy-functionalised 4,4 '-bi-1,2,4-triazoles	JOURNAL OF CHEMICAL RESEARCH			English	Article						synthesis; Cs2CO3 catalyst; aryloxy-functionalised 4,4'-bi-1,2,4-triazoles	MAGNETIC-PROPERTIES; CRYSTAL-STRUCTURES; ENERGETIC SALTS; FRAMEWORKS; COMPOUND	A simple and efficient strategy for the synthesis of novel aryloxy-functionalised 4,4'-bi-1,2,4-triazoles was successfully explored by nucleophilic aromatic substitution of tetrachloro-4,4'-bi-1,2,4-triazole by various phenols using Cs2CO3 as catalyst. The syntheses were achieved in 25-94% yields.	[Zhang, Li-Juan; Dong, Zhan; Liang, De-Hui; Wang, Zhi-Qiang; Zhao, Ting-Xing; Zhang, Song; Li, Hong-Bo] Southwest Univ Sci & Technol, Sch Mat Sci & Engn, Mianyang 621010, Peoples R China	Li, HB (reprint author), Southwest Univ Sci & Technol, Sch Mat Sci & Engn, Mianyang 621010, Peoples R China.	li-honggg@163.com			National Key Projects of China [00402040103]; Sichuan Province Academic and Technology Leaders Fund	This work was supported by the National Key Projects of China (No. 00402040103) and the Sichuan Province Academic and Technology Leaders Fund (2015).		23	1	1	2	4	SCIENCE REVIEWS 2000 LTD	ST ALBANS	PO BOX 314, ST ALBANS AL1 4ZG, HERTS, ENGLAND	1747-5198			J CHEM RES	J. Chem. Res	MAY	2016		5					293	295		10.3184/174751916X14604745689762		3	Chemistry, Multidisciplinary	Chemistry	DL7AB	WOS:000375790100010		
J	Zhang, YD; Luo, XG; Huang, ST; Wang, J; Zong, YL; Zhou, J; Ou, MH				Zhang, Yong-De; Luo, Xue-Gang; Huang, Song-Tao; Wang, Jing; Zong, You-Li; Zhou, Jian; Ou, Ming-Hua			A sorbent of expanded rice husk powder for removal of uranyl ion from aqueous solution	RARE METALS			English	Article						Expanded rice husk powder; Uranium; Adsorption	SELECTIVE ADSORPTION; URANIUM; CHITOSAN; KINETICS; BIOMASS; EQUILIBRIUM	A novel sorbent for the removal of uranyl ion was prepared by expanded rice husk powder. Batch adsorption experiments were performed on factors of pH, temperature, initial uranyl ion concentration, adsorbent dosage and contact time to evaluate the adsorption capacity. The results show that the saturation adsorption capacity is 5.7 mg.g(-1) using expanded rice husk powder treating uranyl ion aqueous solution (80 mg.L-1) for 24 h at 25 degrees C with initial pH 3. Adsorption process could be well described by Langmuir isotherm model. The adsorption kinetic data are fitted well with pseudo-second-order model. The results obtained show that expanded rice husk adsorbent is a promising adsorbent for the removal of uranium from aqueous solutions.	[Zhang, Yong-De; Luo, Xue-Gang; Huang, Song-Tao] Gen Res Inst Nonferrous Met, Natl Engn Lab Biohydromet, Beijing 100088, Peoples R China; [Zhang, Yong-De; Luo, Xue-Gang; Wang, Jing; Zong, You-Li; Zhou, Jian; Ou, Ming-Hua] Southwest Univ Sci & Technol, Sch Mat Sci & Engn, Mianyang 621010, Peoples R China	Zhang, YD (reprint author), Gen Res Inst Nonferrous Met, Natl Engn Lab Biohydromet, Beijing 100088, Peoples R China.	zhangyongde1969@126.com			National Natural Science Foundation of China [21406182]; National Decommissioning of Nuclear Facilities and Radioactive Waste Management Research Projects Focus, State Administration of Science, Technology and Industry for National Defense (SASTIND), China [2014-806]; Science and Technology Project of Qinghai Province [2014-GX-Q04]	This study was financially supported by the National Natural Science Foundation of China (No. 21406182), the National Decommissioning of Nuclear Facilities and Radioactive Waste Management Research Projects Focus, State Administration of Science, Technology and Industry for National Defense (SASTIND), China (No. 2014-806), and the Science and Technology Project of Qinghai Province (No. 2014-GX-Q04).		28	0	0	4	10	NONFERROUS METALS SOC CHINA	BEIJING	12B FUXIN RD, BEIJING 100814, PEOPLES R CHINA	1001-0521	1867-7185		RARE METALS	Rare Metals	MAY	2016	35	5					425	432		10.1007/s12598-016-0715-6		8	Materials Science, Multidisciplinary; Metallurgy & Metallurgical Engineering	Materials Science; Metallurgy & Metallurgical Engineering	DJ9ZT	WOS:000374572800012		
J	Zhang, P; Liu, JS; Yang, ZT; Liu, XJ; Yu, HT				Zhang, Ping; Liu, Jingsong; Yang, Zhaotang; Liu, Xiaojiang; Yu, Hongtao			Using MgO fibers to immobilize molten electrolyte in thermal batteries	JOURNAL OF SOLID STATE ELECTROCHEMISTRY			English	Article						MgO fiber; Aspect ratio; Electrical properties; Ionic conductivity	SALT ELECTROLYTES; WHISKER; TECHNOLOGY; SEPARATORS; COMPOSITE	In this study, MgO fibers were used to immobilize the molten electrolyte in thermal batteries, which replaced the current MgO powders. MgO fibers were synthesized via a facile hydrothermal method. Solvent concentration was found to influence the aspect ratio of MgO fiber regularly. A lower concentration led to a larger aspect ratio. The effects of fiber's aspect ratio on the electrolyte (LiCl-KCl) leakage, discharge properties, and ionic conductivity of model cell were evaluated. The higher the fiber aspect ratio was, the lower the molten electrolyte leakage was. The electrolyte leakage of pellet using fiber was obviously lower than that using powder. Moreover, during the discharge process, the cell using fiber maintained a longer discharge time than that using powder, while the ionic conductivities were very close. The well performance of MgO fiber-filled cell was due to its dimensional stability and large contact area with molten electrolyte, which was generated from low aggregation and similar net structure.	[Zhang, Ping; Liu, Jingsong; Yu, Hongtao] Southwest Univ Sci & Technol, Sch Mat Sci & Engn, Mianyang 621010, Peoples R China; [Yang, Zhaotang; Liu, Xiaojiang] China Acad Engn Phys, Inst Elect Engn, Mianyang 621900, Peoples R China	Liu, JS (reprint author), Southwest Univ Sci & Technol, Sch Mat Sci & Engn, Mianyang 621010, Peoples R China.	liujingsong@swust.edu.cn			NSAF of China [U1430108]	This work was supported by the NSAF of China (Grant No. U1430108).		23	2	2	5	18	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	1432-8488	1433-0768		J SOLID STATE ELECTR	J. Solid State Electrochem.	MAY	2016	20	5					1355	1360		10.1007/s10008-016-3136-4		6	Electrochemistry	Electrochemistry	DK3TN	WOS:000374840400015		
