PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	PG	WC	SC	GA	UT	PM
J	Yang, F; Deng, L; Liu, C; Carlin, JL; Newberg, HJ; Carrell, K; Justham, S; Zhang, X; Bai, Z; Wang, F; Zhang, H; Wang, K; Xin, Y; Xu, Y; Gao, S; Zhang, Y; Li, J; Zhao, Y				Yang, F.; Deng, L.; Liu, C.; Carlin, J. L.; Newberg, H. Jo; Carrell, K.; Justham, S.; Zhang, X.; Bai, Z.; Wang, F.; Zhang, H.; Wang, K.; Xin, Y.; Xu, Y.; Gao, S.; Zhang, Y.; Li, J.; Zhao, Y.			Hydrogen lines in LAMOST low-resolution spectra of RR Lyrae stars	NEW ASTRONOMY			English	Article						Stars: variables: RR Lyrae; Techniques: radial velocities; Shock waves; Surveys	PILOT SURVEY; LEGUE; HALO	The LAMOST pilot survey has produced a data release containing over 600,000 stellar spectra. By crosschecking with a large time series photometric database of RR Lyrae stars in high Galactic latitude regions, we found a total number of 157 RR Lyrae stars that have been observed with LAMOST. In this sample, we successfully captured three RR Lyrae stars in the fast expansion phase, all of them showing hypersonic shock wave features in the Balmer line region. We fit the shape of He line region and determine that the emission feature seen within the broadened He absorption line suggests hypersonic relative motion in the atmospheres of these three objects. With a further LAMOST survey of millions of stars, we plan to capture a large sample of RR Lyrae stars in their hypersonic expansion phase, and therefore provide a large database for the study of the internal structure and the pulsation mechanism of RR Lyrae stars. (C) 2013 The Authors. Published by Elsevier B.V. All rights reserved.	[Yang, F.; Deng, L.; Liu, C.; Carrell, K.; Justham, S.; Zhang, X.; Bai, Z.; Wang, F.; Zhang, H.; Wang, K.; Xin, Y.; Xu, Y.; Gao, S.; Zhang, Y.; Li, J.; Zhao, Y.] Chinese Acad Sci, Natl Astron Observ, Key Lab Opt Astron, Beijing 100012, Peoples R China; [Yang, F.] Univ Chinese Acad Sci, Beijing 100049, Peoples R China; [Carlin, J. L.; Newberg, H. Jo] Rensselaer Polytech Inst, Dept Phys Appl Phys & Astron, Troy, NY 12180 USA; [Wang, K.] China West Normal Univ, Sch Phys & Elect Informat, Nanchong 637002, Peoples R China	Yang, F (reprint author), Chinese Acad Sci, Natl Astron Observ, Key Lab Opt Astron, Beijing 100012, Peoples R China.	fyang@bao.ac.cn	Zhang, Yong/E-5267-2013	Zhang, Yong/0000-0003-2179-3698; Carlin, Jeffrey/0000-0002-3936-9628	National Development and Reform Commission; NSFC [10973015, U1231119, Y111221001]; NSF [AST 09-37523]	Guoshoujing Telescope (the Large Sky Area Multi-Object Fiber Spectroscopic Telescope LAMOST) is a National Major Scientific Project built by the Chinese Academy of Sciences. Funding for the project has been provided by the National Development and Reform Commission. LAMOST is operated and managed by the National Astronomical Observatories, Chinese Academy of Sciences. This is supported in part by NSFC through Grants 10973015. CL is supported by NSFC Grant U1231119. YX is supported by NSFC grant Y111221001. JLC and HJN are supported by NSF Grant AST 09-37523.		18	4	5	1	32	ELSEVIER SCIENCE BV	AMSTERDAM	PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	1384-1076	1384-1092		NEW ASTRON	New Astron.	JAN	2014	26						72	76		10.1016/j.newast.2013.06.002		5	Astronomy & Astrophysics	Astronomy & Astrophysics	232RB	WOS:000325510600007		
J	Wu, S; Zhu, XL; He, WJ; Wang, RM; Xie, XH; Qin, DB; Jing, LH; Chen, ZQ				Wu, Song; Zhu, Xingli; He, Wujun; Wang, Rongming; Xie, Xiaohua; Qin, Dabin; Jing, Linhai; Chen, Zeqin			Highly efficient and diastereoselective construction of bispirooxindoles through a cascade Michael-cyclization reaction	TETRAHEDRON			English	Article						Bispirooxindole; Isothiocyanato oxindole; Methyleneindolinone; Michael-cyclization reaction; Cascade reaction	ONE-POT SYNTHESIS; CATALYTIC ASYMMETRIC-SYNTHESIS; STEREOSELECTIVE 1,3-DIPOLAR CYCLOADDITION; INTRAMOLECULAR HECK REACTION; REGIOSELECTIVE SYNTHESIS; ENANTIOSELECTIVE SYNTHESIS; AZOMETHINE YLIDES; ISOTHIOCYANATO OXINDOLES; 3-ISOTHIOCYANATO OXINDOLES; SEQUENTIAL 1,3-DIPOLAR	A series of bispirooxindole derivatives have been synthesized via a cascade Michael-Cyclization reaction between isothiocyanato oxindoles and methyleneindolinones with high yields (up to 98%) and excellent diastereoselectivities (up to >95:5 dr) under mild conditions. The structure and effect on the reaction of less studied 4-substituted methyleneindolinones have also been investigated. (C) 2013 Elsevier Ltd. All rights reserved.	[Wu, Song; Zhu, Xingli; He, Wujun; Wang, Rongming; Xie, Xiaohua; Qin, Dabin; Jing, Linhai; Chen, Zeqin] China West Normal Univ, Chem Synth & Pollut Control Key Lab Sichuan Prov, Nanchong 637002, Peoples R China	Jing, LH (reprint author), China West Normal Univ, Chem Synth & Pollut Control Key Lab Sichuan Prov, Nanchong 637002, Peoples R China.	jlhhxg@cwnu.edu.cn			National Natural Science Foundation of China [21102117]; Education Department of Sichuan Provinc [10ZA026]; Chemical Synthesis and Pollution Control Key Laboratory of Sichuan Province [11CSPC-1-1]; Bureau of Science & Technology and Intellectual Property Nanchong City [12A0036]; China West Normal University [10B005]; Science & Technology Department [2011JY0136]	We are grateful for financial support from the National Natural Science Foundation of China (21102117), the Education Department of Sichuan Province (10ZA026), Chemical Synthesis and Pollution Control Key Laboratory of Sichuan Province (11CSPC-1-1), Bureau of Science & Technology and Intellectual Property Nanchong City (12A0036), China West Normal University (10B005), and Science & Technology Department (2011JY0136).		97	10	10	0	18	PERGAMON-ELSEVIER SCIENCE LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND	0040-4020			TETRAHEDRON	Tetrahedron	DEC 30	2013	69	52					11084	11091		10.1016/j.tet.2013.11.016		8	Chemistry, Organic	Chemistry	287JX	WOS:000329539200007		
J	Lou, SL; Li, YH; Jin, L; Mi, ZP; Liu, WC; Liao, WB				Lou, Shangling; Li, Yanhong; Jin, Long; Mi, Zhiping; Liu, Wenchao; Liao, Wenbo			Altitudinal Variation in Digestive Tract Length in Yunnan Pond Frog (Pelophylax pleuraden)	ASIAN HERPETOLOGICAL RESEARCH			English	Article						altitudinal gradient; digestive tract; Pelophylax pleuraden; Ningnan county	PHENOTYPIC FLEXIBILITY; PHYSIOLOGICAL-RESPONSES; PEROMYSCUS-MANICULATUS; RANA-PLEURADEN; GUT CAPACITY; DIET QUALITY; ORGAN SIZE; GROUSE; MORPHOLOGY; POPULATIONS	The digestive tract plays an important role in digestion and the acquisition of food energy. Understanding the impact of abiotic environments on digestive tract morphology is especially important for evolution of digestive tract across different environments. Here, we investigated altitudinal variation in digestive tract length in the Yunnan Pond Frog (Pelophylax pleuraden) across five populations ranging from 1413 m to 1935 m a.s.l. in Ningnan County, Sichuan province in western China. Frogs were collected during the breeding season, from 1-5 June 2012. Our results revealed that females had longer digestive tract and relative digestive tract (i.e. digestive tract length / body size) lengths in comparison to males, on average, but the differences between them decreased with increasing altitude. Digestive tract and relative digestive tract lengths increased with increasing altitude suggesting that a higher proportion of indigestible materials may be consumed at high-altitude sites and result in a relative increase in digestive tract dimensions. Keywords altitudinal gradient, digestive tract, Pelophylax pleuraden, Ningnan county	[Lou, Shangling; Li, Yanhong; Jin, Long; Mi, Zhiping; Liu, Wenchao; Liao, Wenbo] China West Normal Univ, Key Lab Southwest China Wildlife Resources Conser, Minist Educ, Nanchong 637009, Sichuan, Peoples R China; [Lou, Shangling; Li, Yanhong; Jin, Long; Mi, Zhiping; Liu, Wenchao; Liao, Wenbo] China West Normal Univ, Inst Rare Anim & Plants, Coll Life Sci, Nanchong 637009, Sichuan, Peoples R China	Liao, WB (reprint author), China West Normal Univ, Nanchong, Sichuan, Peoples R China.	Liaobo_0_0@126.com			National Natural Sciences Foundation of China [31101633]	We thank Hongqing ZHU, Gang TAO, Yumei TANG, Jie ZHENG, Yuanliang HE, and Dandan LOU for their help in the laboratory and fields. Financial support was provided by the National Natural Sciences Foundation of China (31101633).		37	3	3	1	9	SCIENCE PRESS	BEIJING	16 DONGHUANGCHENGGEN NORTH ST, BEIJING 100717, PEOPLES R CHINA	2095-0357			ASIAN HERPETOL RES	Asian Herpetol. Res.	DEC 25	2013	4	4					263	267		10.3724/SP.J.1245.2013.00263		5	Zoology	Zoology	299UK	WOS:000330421000006		
J	Liu, Y; Kang, TR; Liu, QZ; Chen, LM; Wang, YC; Liu, J; Xie, YM; Yang, JL; He, L				Liu, Yong; Kang, Tai-Ran; Liu, Quan-Zhong; Chen, Lian-Mei; Wang, Ya-Chuan; Liu, Jie; Xie, Yong-Mei; Yang, Jin-Liang; He, Long			Enantioselective [4+2] Cycloaddition of Cyclic N-Sulfimines and Acyclic Enones or Ynones: A Concise Route to Sulfamidate-Fused 2,6-Disubstituted Piperidin-4-ones	ORGANIC LETTERS			English	Article							DIELS-ALDER REACTIONS; ORGANOCASCADE CATALYSIS CONSTRUCTION; AXIALLY CHIRAL ALLENES; ONE-POT ACCESS; ASYMMETRIC-SYNTHESIS; SYNTHETIC APPLICATIONS; NUCLEOPHILIC-ADDITION; ALDOL REACTIONS; PRIMARY AMINE; BETA-LACTAMS	A concise route to valuable sulfamate-fused 2,6-disubstituted piperidin-4-ones or 2,3-dihydropyridin-4(1H)-ones in good yield with high diastereo- and enantioselectivity is presented. The combination of chiral primary amine and o-fluorobenzoic acid efficiently promoted an asymmetric [4 + 2] cycloaddition reaction of N-sulfonylimines and enones or ynones. The cycloaddition reaction between cyclic N-sulfonylimines and ynones is first reported.	China West Normal Univ, Coll Chem & Chem Engn, Chem Synth & Pollut Control Key Lab Sichuan Prov, Nanchong 637009, Peoples R China; Sichuan Univ, West China Hosp, State Key Lab Biotherapy, Chengdu 610041, Peoples R China	Kang, TR (reprint author), China West Normal Univ, Nanchong, Sichuan, Peoples R China.	kangtairan@sina.com; quanzhongliu@sohu.com; longhe@cwnu.edu.cn			NSFC [21102116]; Science & Technology Department of Sichuan Province [2013JY0095]	We thank NSFC (21102116) and Science & Technology Department of Sichuan Province (2013JY0095) for financial support.		69	26	26	5	46	AMER CHEMICAL SOC	WASHINGTON	1155 16TH ST, NW, WASHINGTON, DC 20036 USA	1523-7060	1523-7052		ORG LETT	Org. Lett.	DEC 6	2013	15	23					6090	6093		10.1021/ol402977w		4	Chemistry, Organic	Chemistry	269HF	WOS:000328231500047	24215326	
J	Abdurahman, M; Kurban, A; Halik, U; Ablekim, A; Duan, HM				Abdurahman, Maryamgul; Kurban, Alishir; Halik, Umut; Ablekim, Abdimijit; Duan, Hanming			Study on Phenological Characters of Populus euphratica Oliv. and its Relation with the Tree Diameter	VEGETOS			English	Article						P. euphratica; Phenological stage; Diameter; The lower reaches of Tarim River		Six phenological stages, flowering, first foliation, second foliation, maturity, leaf coloration and defoliation of Populus euphratica Oliv. in the lower reaches of Tarim River were studied. Among of those, the duration of the flowering stage was the shortest one, 21days, whereas the duration of the maturity stage was the longest one, 141days. Because of Apocheima cinerarius erschoff attacking, foliation stage divided into two stages, the duration of first foliation and second foliation were 27 and 22days respectively. Coloration and defoliation stages were overlapping, the duration of both of them were 32days. The correlation between the diameter of P. euphratica and the beginning of flowering, first foliation, second foliation and maturity stages, the end of first and second foliation were significant. The correlation between the diameter of P. euphratica and the duration of flowering, first foliation and defoliation were significant. Due to the low viability of P. euphratica seed, If the maturity stage of P. euphratica coincident with ecological water transportation, it is important for seed dispersal and germination, promote the regeneration of native P. euphratica forest and restoration of ecosystem in the lower reaches of the Tarim river.	[Abdurahman, Maryamgul; Kurban, Alishir] Chinese Acad Sci, Xinjiang Inst Ecol & Geog, Urumqi 830011, Peoples R China; [Abdurahman, Maryamgul; Halik, Umut] Xinjiang Univ, Coll Resource & Environm Sci, Key Lab Oasis Ecol, Urumqi 830046, Peoples R China; [Halik, Umut] Catholic Univ Eichstaett Ingolstadt, Chair Ecosyst Res, D-85071 Eichstatt, Germany; [Ablekim, Abdimijit] Xinjiang Normal Univ, Coll Geog Sci & Tourism, Urumqi 830054, Peoples R China; [Duan, Hanming] China West Normal Univ, Coll Land & Resource, Nanchong 637002, Peoples R China	Kurban, A (reprint author), Chinese Acad Sci, Xinjiang Inst Ecol & Geog, Urumqi 830011, Peoples R China.	alishir@ms.xjb.ac.cn			Natural Science Foundation of Xinjiang Uyghur Autonomous Region [2010211A57]; BMBF, Federal Ministry of Education and Research of Germany [01LL0918G]	The authors deeply thank colleagues in Arhgan station of forest conservation and Xinjiang Management Bureau of Tarim river, Korla for kind help during the observation of phonological stages. This work is supported by Natural Science Foundation of Xinjiang Uyghur Autonomous Region (2010211A57) and BMBF, Federal Ministry of Education and Research of Germany (01LL0918G).		13	1	1	2	7	SOC PLANT RESEARCH	MEERUT	O-89, PALLAVPURAM PHASE-II, MEERUT, 250 110 U P, INDIA	0970-4078	2092-7843		VEGETOS	Vegetos	DEC	2013	26	2					88	92		10.5958/j.2229-4473.26.2.058		5	Plant Sciences	Plant Sciences	AF3JW	WOS:000334609300012		
J	Li, CN; Li, LH; Liao, HJ; He, T; Sheng, Y; Li, BH				Li, Chao-Nan; Li, Lin-Hui; Liao, Hai-Jun; He, Ting; Sheng, Yan; Li, Bin-Han			Facilitation of Paenibacillus amyloliquefaciens on Morchella angusticeps	JOURNAL OF PURE AND APPLIED MICROBIOLOGY			English	Article						Morchella angusticeps; Paenibacillus amyloliquefaciens; Rhizobacteria; facilitation; exoenzyme	ANTIOXIDANT ACTIVITIES; LACCASES; ESCULENTA; MUSHROOM; CONICA	The study about the effect on Morchella angusticeps (M. angusticeps) caused by Paenibacillus amyloliquefaciens, P amyloliquefaciens isolated from the stem base soil of M. angusticeps was performed and significant facilitation on mycelia growth and exoenzyme secretion of M. angusticeps happened. The result of experiments showed that the growth rate of M.angusticeps mycelia peaked on 5th day, reaching 21.92%, when mycelia were treated with 20% fermentation broth of P amyloliquefaciens (FBPa). Further studies conclusively pointed out that the facilitation was involved with extracellular enzyme of M. angusticeps according to its soluble protein concentration, keeping high-level during the 5 days. High-level activities were detected in laccase and protease determination when FBPa concentration increased to the range of 10% to 20%, and in amylase and cellulase determination when it reached 20% on 5th day.	[Li, Chao-Nan; Li, Lin-Hui; Liao, Hai-Jun; He, Ting; Sheng, Yan] China West Normal Univ, Coll Life Sci, Nanchong 637002, Sichuan, Peoples R China; [Li, Bin-Han] TongHui Inst Biosci & Technol & Informat, Nanchong City 637002, Sichuan, Peoples R China	Li, LH (reprint author), China West Normal Univ, Coll Life Sci, Nanchong 637002, Sichuan, Peoples R China.	lilinhui6890@126.com						19	0	0	1	6	DR M N KHAN	BHOPAL	54, NEAR POST OFFICE, THANA ST, BHOPAL, SHAHJAHANABAD 462 001, INDIA	0973-7510			J PURE APPL MICROBIO	J. Pure Appl. Microbiol.	DEC	2013	7	4					2495	2502				8	Biotechnology & Applied Microbiology; Microbiology	Biotechnology & Applied Microbiology; Microbiology	AA9QV	WOS:000331428900005		
J	Luo, X; Du, J; Li, PP				Luo Xia; Du Jun; Li Ping-Ping			Electron capture rates for iron group nuclei at the surface of magnetar	CHINESE PHYSICS B			English	Article						electron capture; magnetar	WEAK-INTERACTION RATES; EXPLOSION; SUPERNOVA	Effects of an ultra-strong magnetic field on electron capture rates for Co-55 are analyzed in the nuclear shell model and under the Landau energy levels quantized approximation in the ultra-strong magnetic field, and the electron capture rates on 10 abundant iron group nuclei at the surface of a magnetar are given. The results show that electron capture rates on Co-55 are increased greatly in the ultra-strong magnetic field, by about 3 orders of magnitude generally. These conclusions play an important role in future study of the evolution of magnetars.	[Luo Xia; Du Jun; Li Ping-Ping] China West Normal Univ, Inst Theoret Phys, Nanchong 637009, Peoples R China; [Luo Xia] Chinese Acad Sci, Natl Astron Observ, Beijing 100012, Peoples R China	Du, J (reprint author), China West Normal Univ, Inst Theoret Phys, Nanchong 637009, Peoples R China.	dduujjuunn@163.com			National Natural Science Foundation of China [U1331121, 11273020]	Project supported by the National Natural Science Foundation of China (Grand No. U1331121 and 11273020).		10	0	1	0	1	IOP PUBLISHING LTD	BRISTOL	TEMPLE CIRCUS, TEMPLE WAY, BRISTOL BS1 6BE, ENGLAND	1674-1056	1741-4199		CHINESE PHYS B	Chin. Phys. B	DEC	2013	22	12							129701	10.1088/1674-1056/22/12/129701		4	Physics, Multidisciplinary	Physics	287TQ	WOS:000329565500094		
J	Gao, HJ; Wang, Y; Zheng, LQ				Gao, Hejun; Wang, Yun; Zheng, Liqiang			Hydroxyl-functionalized ionic liquid-based cross-linked polymer as highly efficient adsorbent for anionic azo dyes removal	CHEMICAL ENGINEERING JOURNAL			English	Article						Dye; Adsorption; Ionic liquids; Polymers	ACID ORANGE-II; AQUEOUS-SOLUTION; CO2 SEPARATION; FLUE-GAS; ADSORPTION; MEMBRANES; NANOCOMPOSITE; EQUILIBRIUM; DEGRADATION; ENANTIOMERS	Hydroxyl-functionalized ionic liquid-based cross-linked polymer is synthesized from 1-hydroxyethyl-3-vinylimidazolium chloride and divinylbenzene. The physicochemical properties of the adsorbent are investigated by scanning electron microscopy, thermogravimetric analysis, and Fourier transform infrared spectroscopy. The adsorption capacity of the novel cross-linked polymer with respect to anionic azo dyes is investigated using a batch adsorption procedure and the kinetics and thermodynamics of the adsorption process are further investigated. It is found that the adsorption kinetics is well fitted by a pseudo-second-order model and the adsorption isotherms agree well with the Langmuir model. The maximum adsorption capacity after 5 h at room temperature (25 degrees C) could reach 2095.80 and 2100.98 mg/g for orange II and sunset yellow FCF, respectively. The adsorption capacity is much better than most of the previously reported adsorbents. The introduction of hydroxyl-functionalized task-specific ionic liquid moieties into cross-linked polymer constitutes a new and efficient kind of adsorbent. (C) 2013 Elsevier B.V. All rights reserved.	[Gao, Hejun; Zheng, Liqiang] Shandong Univ, Key Lab Colloid & Interface Chem, Minist Educ, Jinan 250100, Peoples R China; [Gao, Hejun] China West Normal Univ, Chem Synth & Pollut Control Key Lab Sichuan Prov, Nanchong 637000, Peoples R China; [Wang, Yun] Shandong Inst Metrol, Jinan 250100, Peoples R China	Zheng, LQ (reprint author), Shandong Univ, Key Lab Colloid & Interface Chem, Minist Educ, Jinan 250100, Peoples R China.	lqzheng@sdu.edu.cn			National Basic Research Program [2013CB834505]	The authors are grateful to the National Basic Research Program (2013CB834505), the National Natural Science Foundation of China (No. 91127017), Specialized Research Fund for the Doctoral Program of Higher Education of China (No. 20120131130003) and the Shandong Provincial Natural Science Foundation, China (ZR2012BZ001).		48	14	15	4	48	ELSEVIER SCIENCE SA	LAUSANNE	PO BOX 564, 1001 LAUSANNE, SWITZERLAND	1385-8947	1873-3212		CHEM ENG J	Chem. Eng. J.	DEC	2013	234						372	379		10.1016/j.cej.2013.08.078		8	Engineering, Environmental; Engineering, Chemical	Engineering	274EI	WOS:000328588300044		
J	Li, DY; Grueter, CC; Ren, BP; Li, M; Peng, ZS; Wei, FW				Li, Dayong; Grueter, Cyril C.; Ren, Baoping; Li, Ming; Peng, Zhengsong; Wei, Fuwen			Distribution of sleeping sites of the Yunnan snub-nosed monkey (Rhinopithecus bieti) in the Samage Forest, China	INTEGRATIVE ZOOLOGY			English	Article						feeding site; home range; Rhinopithecus bieti; sleeping site	BAIMA SNOW MOUNTAIN; NATURE-RESERVE; HOME-RANGE; TRACHYPITHECUS-FRANCOISI; SAGUINUS-FUSCICOLLIS; SOCIAL-ORGANIZATION; ECOLOGY; PREDATION; SELECTION; TAMARINS	Sleeping site locations are important to free-ranging primate groups. Sites are strategically selected by primates so as to optimize security, comfort and foraging efficiency. Data were collected on the distribution of sleeping sites of the Yunnan snub-nosed monkey (Rhinopithecus bieti) between Sep 2005 and Sep 2006 at Gehuaqing in Baimaxueshan Nature Reserve, China. We identified 54 sleeping sites, which were used 137 times during the study period. These sleeping sites were distributed throughout the monkey group's total home range. R. bieti preferred certain sleeping sites over others: 63% of the sleeping sites were used 2 or more times in 13 months. Groups reused locations in an unpredictable long-term pattern, but avoided using the same sleeping site on consecutive nights. To reduce the time and energetic costs of travel, monkeys preferred sleeping near commonly used feeding sites. We recorded 124 feeding sites in the home range, which were used 174 times. A total of 27 sleeping sites were also feeding sites, and all remaining sleeping sites were close to feeding sites. There was a positive correlation between the intensity of use of sleeping sites and feeding sites. The present study suggests that the availability and the location of immediate sources of food is a key factor in the choice of sleeping sites.	[Li, Dayong; Peng, Zhengsong] China West Normal Univ, Minist Educ, Key Lab Southwest China Wildlife Resources Conser, Nanchong, Peoples R China; [Li, Dayong; Peng, Zhengsong] China West Normal Univ, Coll Life Sci, Nanchong, Peoples R China; [Li, Dayong; Ren, Baoping; Li, Ming; Wei, Fuwen] Chinese Acad Sci, Inst Zool, Key Lab Anim Ecol & Conservat Biol, Beijing 100101, Peoples R China; [Grueter, Cyril C.] Univ Zurich, Anthropol Inst & Museum, Zurich, Switzerland; [Grueter, Cyril C.] Max Planck Inst Evolutionary Anthropol, Dept Primatol, Leipzig, Germany	Wei, FW (reprint author), Chinese Acad Sci, Inst Zool, 1 Beichen West Rd, Beijing 100101, Peoples R China.	weifw@ioz.ac.cn	Grueter, Cyril/H-9319-2014		NSFC [30970442, 31200294]; Foundation of Key Laboratory of Southwest China Wildlife Resources Conservation, Ministry of Education; Janggen-Pohn-Stiftung; A. H. Schultz Stiftung; Zurcher Tierschutz; Zoological Society of San Diego; Offield Family Foundation; Amerman Foundation; Primate Conservation; G. and A. Claraz-Schenkung; Goethe-Stiftung; Jane Goodall Institute Schweiz; Primate Action Fund of Conservation International	We are indebted to Shunkai Feng, Xuesheng Feng and Xuewen Feng for assistance in the field. We thank Baimaxueshan Nature Reserve for giving us permission to carry out research at Gehuaqing. This study is supported by the project of NSFC (No. 30970442; 31200294), Foundation of Key Laboratory of Southwest China Wildlife Resources Conservation, Ministry of Education. This research was also funded by grants to Cyril C. Grueter from the following institutions: Janggen-Pohn-Stiftung, A. H. Schultz Stiftung, Zurcher Tierschutz, Zoological Society of San Diego, Offield Family Foundation, Amerman Foundation, Primate Conservation, G. and A. Claraz-Schenkung, Goethe-Stiftung, Jane Goodall Institute Schweiz and Primate Action Fund of Conservation International.		38	1	2	2	26	WILEY-BLACKWELL	HOBOKEN	111 RIVER ST, HOBOKEN 07030-5774, NJ USA	1749-4877	1749-4869		INTEGR ZOOL	Integr. Zool.	DEC	2013	8	4					327	334		10.1111/1749-4877.12021		8	Zoology	Zoology	274LT	WOS:000328608600001	24344956	
J	Grueter, CC; Li, DY; Ren, BP; Li, M				Grueter, Cyril C.; Li, Dayong; Ren, Baoping; Li, Ming			Substrate use and postural behavior in free-ranging snub-nosed monkeys (Rhinopithecus bieti) in Yunnan	INTEGRATIVE ZOOLOGY			English	Article						China; colobine; positional behavior; posture; terrestriality	OLD-WORLD MONKEYS; POSITIONAL BEHAVIOR; BODY-SIZE; LOCOMOTOR BEHAVIOR; SOCIAL-ORGANIZATION; ALOUATTA-CARAYA; SAMAGE FOREST; NATIONAL-PARK; SUPPORT USE; LANGURS	Extant colobines represent a predominantly arboreal primate radiation, but there are outliers such as some species of snub-nosed monkeys (Rhinopithecus spp.) that utilize both arboreal and terrestrial substrates. We quantified the degree of terrestriality and the distribution of individuals across canopy levels, the extrinsic and intrinsic determinants and constraints of strata association as well as use of postures in relation to behavior and food sources in a wild population of Yunnan snub-nosed monkeys (Rhinopithecus bieti) in the Samage Forest, China. The subjects spent 80.5% of the observation time in the trees and 19.5% on the ground. Ground use occurred most frequently in the context of travelling (61%) and less often in the context of feeding and resting (30% combined). Adult males frequented the ground significantly more often than other age-sex classes. Age-sex differences were also apparent in substrate preferences, which likely reflect body weight constraints. Adult males were significantly more associated with solid substrates and less with terminal branches than adult females and juveniles. Juveniles were seen more often on unstable ground (i.e. on thin and oblique branches) and in the upper canopy. Substrate use also varied with behavior: feeding was much more common in the upper stratum, outer canopy, on highly inclined and thin branches, as compared to resting. Severe weather also influenced canopy use in that tree crowns were used less often during periods of snowfall. The most frequently exhibited resting and feeding postures was sitting. Standing and suspensory postures were most often used in the context of feeding on lichens.	[Grueter, Cyril C.] Univ Western Australia, Sch Anat Physiol & Human Biol, Crawley, WA 6009, Australia; [Li, Dayong] China West Normal Univ, Coll Life Sci, Nanchong, Sichuan, Peoples R China; [Li, Dayong; Ren, Baoping; Li, Ming] Chinese Acad Sci, Inst Zool, Key Lab Anim Ecol & Conservat Biol, Beijing, Peoples R China	Grueter, CC (reprint author), Univ Western Australia, Sch Anat Physiol & Human Biol, 35 Stirling Highway, Crawley, WA 6009, Australia.	cyril.grueter@uwa.edu.au	Grueter, Cyril/H-9319-2014		Janggen-Pohn-Stiftung; A. H. Schultz Stiftung; Zurcher Tierschutz; G. & A. Claraz-Schenkung; Goethe-Stiftung; Jane Goodall Institute Schweiz; Kommission fur Reisestipendien der Schweizerischen Akademie der Naturwissenschaften SANW; Offield Family Foundation; Primate Conservation, Inc.; Zoological Society of San Diego; Primate Action Fund of Conservation International	We thank Fuwen Wei for endorsing this research project. Permission to work at Baimaxueshan Nature Reserve was granted by Sikang Liu. Field assistance was provided by Shunkai Feng, Xuesheng Feng and Xuewen Feng. This research was funded by Janggen-Pohn-Stiftung, A. H. Schultz Stiftung, Zurcher Tierschutz, G. & A. Claraz-Schenkung, Goethe-Stiftung, Jane Goodall Institute Schweiz, the Kommission fur Reisestipendien der Schweizerischen Akademie der Naturwissenschaften SANW, the Offield Family Foundation, Primate Conservation, Inc., the Zoological Society of San Diego and the Primate Action Fund of Conservation International.		69	4	4	2	16	WILEY-BLACKWELL	HOBOKEN	111 RIVER ST, HOBOKEN 07030-5774, NJ USA	1749-4877	1749-4869		INTEGR ZOOL	Integr. Zool.	DEC	2013	8	4					335	345		10.1111/1749-4877.12023		11	Zoology	Zoology	274LT	WOS:000328608600002	24344957	
