PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	PG	WC	SC	GA	UT	PM
J	El-Nabulsi, RA				El-Nabulsi, Rami Ahmad			A Cosmology Governed by a Fractional Differential Equation and the Generalized Kilbas-Saigo-Mittag-Leffler Function	INTERNATIONAL JOURNAL OF THEORETICAL PHYSICS			English	Article						FRW cosmology; Dark energy; Fractional differential equation; Mittag-Leffler function; Generalized Kilbas-Saigo-Mittag-Leffler function	DARK ENERGY; I COSMOLOGY; BRANS-DICKE; MODELS; MATTER; UNIVERSE; GRAVITY; CONSTANTS; SYMMETRY; GALAXIES	In this paper we discussed the FRW cosmology characterized by a scale factor obeying different independent types of fractional differential equations with solutions givens in terms of Mittag-Leffler and generalized Kilbas-Saigo-Mittag-Leffler functions. Both types of fractional operators: the Riemann-Liouville fractional integral and the Caputo fractional derivative were considered independently. Some new cosmological features were observed and discussed accordingly.	[El-Nabulsi, Rami Ahmad] Neijiang Normal Univ, Coll Math & Informat Sci, Neijiang 641112, Sichuan, Peoples R China	El-Nabulsi, RA (reprint author), Neijiang Normal Univ, Coll Math & Informat Sci, Neijiang 641112, Sichuan, Peoples R China.	nabulsiahmadrami@yahoo.fr						63	3	3	0	7	SPRINGER/PLENUM PUBLISHERS	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0020-7748	1572-9575		INT J THEOR PHYS	Int. J. Theor. Phys.	FEB	2016	55	2					625	635		10.1007/s10773-015-2700-5		11	Physics, Multidisciplinary	Physics	DB0GW	WOS:000368187600001		
J	Shi, YG; Tang, YL				Shi, Yong-Guo; Tang, Yilei			On conjugacies between asymmetric Bernoulli shifts	JOURNAL OF MATHEMATICAL ANALYSIS AND APPLICATIONS			English	Article						Asymmetric Bernoulli shift; Topological conjugacy; B-alpha-expansion; Singular function; Holder continuity	LORENZ MAPS; TRANSFORMATIONS; DYNAMICS; THEOREM	This paper investigates conjugacies between asymmetric Bernoulli shifts. It is shown that there exist a unique increasing conjugacy and a unique decreasing conjugacy. We respectively construct a sequence of functions to approximate these two conjugacies, and give an estimation for the error of the approximation. We also present explicit formulae of these two conjugacies. It is shown that these two conjugacies are singular, Holder continuous and not differentiable. (C) 2015 Elsevier Inc. All rights reserved.	[Shi, Yong-Guo] Neijiang Normal Univ, Coll Math & Informat Sci, Key Lab Numer Simulat Sichuan Prov, Neijiang 641112, Sichuan, Peoples R China; [Tang, Yilei] Shanghai Jiao Tong Univ, Dept Math, Shanghai 200240, Peoples R China	Shi, YG (reprint author), Neijiang Normal Univ, Coll Math & Informat Sci, Key Lab Numer Simulat Sichuan Prov, Neijiang 641112, Sichuan, Peoples R China.	scumat@163.com; mathtyl@sjtu.edu.cn			NNSF of China [11301256, 11431008]; SCED of China [13ZB0005, 14TD0026]; RFDP of Higher Education of China [20130073110074]	The first author is partially supported by NNSF of China grant 11301256 and by SCED of China grant 13ZB0005 and 14TD0026. The second author is partially supported by NNSF of China grant 11431008 and by RFDP of Higher Education of China grant 20130073110074.		33	0	0	2	3	ACADEMIC PRESS INC ELSEVIER SCIENCE	SAN DIEGO	525 B ST, STE 1900, SAN DIEGO, CA 92101-4495 USA	0022-247X	1096-0813		J MATH ANAL APPL	J. Math. Anal. Appl.	FEB 1	2016	434	1					209	221		10.1016/j.jmaa.2015.09.019		13	Mathematics, Applied; Mathematics	Mathematics	CU4JR	WOS:000363495100014		
J	Gao, QH; Xu, ZJ; Tang, L; Li, J; Du, A; Guo, YD; Yang, ZJ				Gao Qing-He; Xu Zhi-Jun; Tang Ling; Li Jin; Du An; Guo Yun-Dong; Yang Ze-Jin			Origin of the c-axis ultraincompressibility of Mo2GaC above about 15GPa from first principles	JOURNAL OF APPLIED PHYSICS			English	Article							MAX PHASES; 1ST-PRINCIPLES CALCULATIONS; NANOLAMINATED CARBIDE; M(N+1)AX(N) PHASES; ELASTIC PROPERTIES; STABILITY; FAMILY; FILMS	The mechanical properties and structural evolution of Mo2GaC are calculated by first-principles under pressure. Our results unexpectedly found that the c axis is always stiffer than a axis within 0-100 GPa. An ultraincompressibility of c axis within 15-60 GPa is observed, with a contraction of about 0.2 angstrom, slightly larger than that of a axis (0.14 angstrom). The abnormal expansion of c axis and the fast decrease in a axis above about 15 GPa and 70 GPa failed to induce the structural instability, whereas such behavior caused the elastic softening in many mechanical quantities. The shrinkage anomaly of c axis is closely reflected by the internal coordinate (u) shift of Mo atom as it shows three different slopes within 0-15 GPa, 20-60 GPa, and 70-100 GPa, respectively. The longest Mo-Mo bond is responsible for the unusual shrinkage of c-axis under pressure as they experience nearly identical pressure dependences, whereas the a axis presents certain response with the variation of C-Mo bond particularly at 70 GPa. The electronic properties are investigated, including the energy band and density of states, and so on. At G point of K-M line, the energy decreases at 10 GPa first and increases at 30 GPa subsequently, the critical point is at about 15 GPa, with respective values of -0.17 of 0 GPa, -0.18 of 10 GPa, -0.16 of 15 GPa, and -0.13 of 30 GPa, respectively. This alternative energy change of G point, which is the symmetry center of the rhombic parallelogram of Ga atoms and the midpoint of the two bonded Mo atoms, convincingly reveal the origin of the anomalous ultraincompressibility of c axis as the Mo-Mo bond length shrinkage has to overcome the increasing energy barrier height. The Mo- Mo bond population and the electronegativity investigations of the Mo atom further reveal the most likely origin of the ultraincompressibility of c axis. This interesting result expects further experimental confirmation as this is the first nanolaminate ceramics compound presenting quite low-pressure axial ultraincompressibility. (c) 2016 AIP Publishing LLC.	[Gao Qing-He; Du An] Northeastern Univ, Coll Sci, Shenyang 110004, Peoples R China; [Gao Qing-He] Liaoning Univ Tradit Chinese Med, Informat Engn Coll, Shenyang 110847, Peoples R China; [Xu Zhi-Jun; Tang Ling; Yang Ze-Jin] Zhejiang Univ Technol, Sch Sci, Hangzhou 310023, Zhejiang, Peoples R China; [Li Jin] Hainan Univ, Coll Mat & Chem Engn, Haikou 570228, Peoples R China; [Guo Yun-Dong] Neijiang Normal Univ, Coll Engn & Technol, Neijiang 641112, Peoples R China	Du, A (reprint author), Northeastern Univ, Coll Sci, Shenyang 110004, Peoples R China.	gqhscu@163.com; g308yd@126.com; zejinyang@zjut.edu.cn			Natural Science Foundation of China [11304279]; Natural Science Foundation of Zhejiang Province, China [LY13A040004]; China Postdoctoral Science Foundation [2012M520666]; Science and Technology Foundation from Ministry of Education of Liaoning Province [L2015333]	Projects supported by the Natural Science Foundation of China (Grant No. 11304279), the Natural Science Foundation of Zhejiang Province, China (Grant No. LY13A040004), the China Postdoctoral Science Foundation (Grant No. 2012M520666), and the Science and Technology Foundation from Ministry of Education of Liaoning Province (Grant No. L2015333).		43	5	5	1	5	AMER INST PHYSICS	MELVILLE	1305 WALT WHITMAN RD, STE 300, MELVILLE, NY 11747-4501 USA	0021-8979	1089-7550		J APPL PHYS	J. Appl. Phys.	JAN 7	2016	119	1								10.1063/1.4939295		16	Physics, Applied	Physics	DA6HD	WOS:000367902600051		
J	Yue, XJ; Zhou, CJ; Shi, JR; Zou, YC				Yue, Xingjian; Zhou, Chuanjiang; Shi, Jinrong; Zou, Yuanchao			The complete mitochondrial genome sequence of Schizothorax dolichonema (Cypriniformes: Cyprinidae)	MITOCHONDRIAL DNA PART A			English	Article						Complete mitochondrial genome; Schizothoracinae; Schizothorax dolichonema		The complete mitochondrial genome sequence of Schizothorax dolichonema has been sequenced, which contains 22 tRNA genes, 13 protein-coding genes, 2 rRNA genes and 2 non-coding regions: origin of light-strand replication and control region, with the total length of 16,583bp. The gene order and composition are similar to most of other vertebrates. Most of the genes are encoded on heavy strand, except for eight tRNA and ND6 genes. The mitogenome sequence of S. dolichonema would contribute for better understanding of biogeography and evolution of Schizothoracine fishes.	[Yue, Xingjian; Shi, Jinrong; Zou, Yuanchao] Neijiang Normal Univ, Sch Life Sci, Key Lab Sichuan Prov Fishes Conservat & Utilizat, Neijiang, Peoples R China; [Zhou, Chuanjiang] Henan Normal Univ, Coll Fisheries, Xinxiang, Peoples R China	Yue, XJ (reprint author), Neijiang Normal Univ, Sch Life Sci, Key Lab Sichuan Prov Fishes Conservat & Utilizat, Neijiang, Peoples R China.	silurus@163.com			science and technology fund from the Education Department of Sichuan Province, PR China [12ZA246]	The present work was supported by the science and technology fund from the Education Department of Sichuan Province, PR China (No. 12ZA246). The authors report no conflicts of interest. The authors alone are responsible for the content and writing of the paper.		7	2	2	0	2	TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OR14 4RN, OXON, ENGLAND	2470-1394	2470-1408		MITOCHONDRIAL DNA A	Mitochondrial DNA Part A	JAN 2	2016	27	1					389	390		10.3109/19401736.2014.895999		2	Genetics & Heredity	Genetics & Heredity	CY4OR	WOS:000366388100163	24617487	
J	Cao, L; Kong, H; Zeng, SD				Cao, Liang; Kong, Hua; Zeng, Sheng-Da			On the well-posedness of the generalized split quasi-inverse variational inequalities	JOURNAL OF NONLINEAR SCIENCES AND APPLICATIONS			English	Article						Generalized split quasi-inverse variational inequality; measure of noncompactness; well-posedness; Painleve-Kuratowski limits	VECTOR EQUILIBRIUM PROBLEMS; SETS	In this paper, a generalized split quasi-inverse variational inequality ((GSQIVI), for short) is considered and investigated in Hilbert spaces. Since the well-posedness results, not only show us the qualitative properties of problem (GSQIVI), but also it gives us an outlook to the convergence analysis of the solutions for (GSQIVI). Therefore, we first introduce the concepts concerning with the approximating sequences, well-posedness and well-posedness in the generalized sense of (GSQIVI). Then, under those definitions, we establish several metric characterizations and equivalent conditions of well-posedness for the (GSQIVI) by using the measure of noncompactness theory and the generalized Cantor theorem. (C) 2016 All rights reserved.	[Cao, Liang] Guangxi Univ Finance & Econ, Nanning 530003, Guangxi, Peoples R China; [Kong, Hua; Zeng, Sheng-Da] Neijiang Normal Univ, Coll Math & Informat Sci, Data Recovery Key Lab Sichuan Prov, Neijiang 641100, Peoples R China; [Zeng, Sheng-Da] Jagiellonian Univ, Fac Math & Comp Sci, Inst Comp Sci, Ul Lojasiewicza 6, PL-30348 Krakow, Poland	Zeng, SD (reprint author), Neijiang Normal Univ, Coll Math & Informat Sci, Data Recovery Key Lab Sichuan Prov, Neijiang 641100, Peoples R China.; Zeng, SD (reprint author), Jagiellonian Univ, Fac Math & Comp Sci, Inst Comp Sci, Ul Lojasiewicza 6, PL-30348 Krakow, Poland.	bdhzxcaoliang@163.com; konghua2008@126.com; shdzeng@hotmail.com			National Natural Science Foundation of China [11301257]; Innovative Team Program of the Neijiang Normal University [13TD02]	This work was financially supported by the National Natural Science Foundation of China (Grant No. 11301257) and the Innovative Team Program of the Neijiang Normal University (Grant No. 13TD02).		25	0	0	1	1	INT SCIENTIFIC RESEARCH PUBLICATIONS	AMOL	14, 4TH FAJR, NOOR ST, AMOL, 4617654553, IRAN	2008-1898	2008-1901		J NONLINEAR SCI APPL	J. Nonlinear Sci. Appl.		2016	9	10					5497	5509				13	Mathematics, Applied; Mathematics	Mathematics	EH9MD	WOS:000392094500001		
J	Zhang, S; Pun, SH; Mak, PU; Qin, YP; Liu, YH; Vai, MI				Zhang, Shuang; Pun, Sio Hang; Mak, Peng Un; Qin, Yu-Ping; Liu, Yi-He; Vai, Mang I.			Measurement and analysis of channel attenuation characteristics for an implantable galvanic coupling human-body communication	TECHNOLOGY AND HEALTH CARE			English	Article						Implantable; galvanic coupling human-body communication; attenuation; measurement		In this study, an experiment was designed to verify the low power consumption of galvanic coupling human-body communication. A silver electrode (silver content: 99%) is placed in a pig leg and a sine wave signal with the power of 0 dBm is input. Compared with radio frequency communication and antenna transmission communication, attenuation is reduced by approximately 10 to 15 dB, so channel characteristics are highly improved.	[Zhang, Shuang; Pun, Sio Hang; Mak, Peng Un; Vai, Mang I.] Univ Macau, State Key Lab Analog & Mixed Signal VLSI, Macau, Peoples R China; [Zhang, Shuang; Pun, Sio Hang; Mak, Peng Un; Vai, Mang I.] Univ Macau, Dept Elect & Comp Engn, Fac Sci & Technol, Macau, Peoples R China; [Zhang, Shuang; Qin, Yu-Ping] Chengdu Univ Technol, Engn & Tech Coll, Leshan, Sichuan, Peoples R China; [Zhang, Shuang; Liu, Yi-He] Neijiang Normal Univ, Coll Comp Sci, Neijiang, Sichuan, Peoples R China	Pun, SH (reprint author), Univ Macau, State Key Lab Analog & Mixed Signal VLSI, Macau, Peoples R China.	lodge@mail.eee.umac.mo			Science and Technology Development Fund of Macau (FDCT) [087/2012/A3, 047/2013/A2]; Research Committee of the University of Macau [063/2009/A, MYRG079(Y1-L2)-ST12-VMI, MYRG103(Y1-L3)-FST13-VMI, MRG014/MPU/2014/FST, MYRG2014-00010-AMSV]; Key Fund Project of Sichuan Provincial Department of Education [13ZA0003, 14ZB0360, 14ZB0363, 14ZB0352]; Sichuan Province Department of Science and Technology [2015JY0119]; Key Fund Project of Leshan Science and Technology Bureau [15ZDYJ0177]; Engineering & Technical College of Chengdu University of Technology [C122016004]	This work presented in this paper is supported by the Science and Technology Development Fund of Macau (FDCT) under, 087/2012/A3, & 047/2013/A2; the Research Committee of the University of Macau under Grants 063/2009/A, MYRG079(Y1-L2)-ST12-VMI, MYRG103(Y1-L3)-FST13-VMI, MRG014/MPU/2014/FST, and MYRG2014-00010-AMSV; the Key Fund Project of Sichuan Provincial Department of Education under Grant 13ZA0003, Grant 14ZB0360, Grant 14ZB0363, Grant 14ZB0352; The Sichuan Province Department of Science and Technology under Grant 2015JY0119, the Key Fund Project of Leshan Science and Technology Bureau (15ZDYJ0177). The Engineering & Technical College of Chengdu University of Technology under Grants (C122016004).		3	0	0	1	1	IOS PRESS	AMSTERDAM	NIEUWE HEMWEG 6B, 1013 BG AMSTERDAM, NETHERLANDS	0928-7329	1878-7401		TECHNOL HEALTH CARE	Technol. Health Care		2016	24	6					821	826		10.3233/THC-161229		6	Health Care Sciences & Services; Engineering, Biomedical	Health Care Sciences & Services; Engineering	EE5JE	WOS:000389642000004	27341451	
J	Qin, YM; Wu, KT				Qin, Yanmei; Wu, Kaiteng			Numerical solution of fractional bioheat equation by quadratic spline collocation method	JOURNAL OF NONLINEAR SCIENCES AND APPLICATIONS			English	Article						Quadratic spline collocation method; fractional bioheat equation; hyperthermia	PARTIAL-DIFFERENTIAL-EQUATIONS; DIFFUSION EQUATION; STABILITY; SYSTEMS; SCHEME; HEAT	Based on the quadratic spline function, a quadratic spline collocation method is presented for the time fractional bioheat equation governing the process of heat transfer in tissues during the thermal therapy. The corresponding linear system is given. The stability and convergence are analyzed. Some numerical examples are given to demonstrate the efficiency of this method. (C) 2016 All rights reserved.	[Qin, Yanmei; Wu, Kaiteng] Neijiang Normal Univ, Key Lab Numer Simulat Sichuan Prov, Coll Math & Informat Sci, Neijiang 641112, Peoples R China	Wu, KT (reprint author), Neijiang Normal Univ, Key Lab Numer Simulat Sichuan Prov, Coll Math & Informat Sci, Neijiang 641112, Peoples R China.	qinyanmei0809@163.com; wukaiteng@263.com			Natural Science Foundation of China [11271273]; Scientific Research Foundation of Neijiang Normal University [14ZA02]	This work was supported by the Natural Science Foundation of China (No.11271273), the Scientific Research Foundation of Neijiang Normal University (No.14ZA02).		33	0	0	2	2	INT SCIENTIFIC RESEARCH PUBLICATIONS	AMOL	14, 4TH FAJR, NOOR ST, AMOL, 4617654553, IRAN	2008-1898	2008-1901		J NONLINEAR SCI APPL	J. Nonlinear Sci. Appl.		2016	9	7					5061	5072				12	Mathematics, Applied; Mathematics	Mathematics	EC9AX	WOS:000388436200009		
J	Huang, LL; Baleanu, D; Wu, GC; Zeng, SD				Huang, Lan-Lan; Baleanu, Dumitru; Wu, Guo-Cheng; Zeng, Sheng-Da			A NEW APPLICATION OF THE FRACTIONAL LOGISTIC MAP	ROMANIAN JOURNAL OF PHYSICS			English	Article						Discrete fractional calculus; chaos; fractional logistic map; image encryption	EQUATIONS; ENCRYPTION; ALGORITHM; CALCULUS; RIEMANN; CHAOS	The fractional chaotic map started to be applied in physics and engineering to properly treat some real-world phenomena. A shuffling method is proposed based on the fractional logistic map. The fractional difference order is used as a key. An image encryption scheme is designed by using the XOR operation and the security analysis is given. The obtained results demonstrate that the fractional difference order makes the encryption scheme highly secure.	[Huang, Lan-Lan; Wu, Guo-Cheng; Zeng, Sheng-Da] Neijiang Normal Univ, Coll Math & Informat Sci, Data Recovery Key Lab Sichuan Prov, Neijiang 641100, Peoples R China; [Baleanu, Dumitru] Cankaya Univ, Dept Math & Comp Sci, TR-06530 Ankara, Turkey; [Baleanu, Dumitru] Inst Space Sci, Magurele, Romania	Baleanu, D (reprint author), Cankaya Univ, Dept Math & Comp Sci, TR-06530 Ankara, Turkey.; Baleanu, D (reprint author), Inst Space Sci, Magurele, Romania.	dumitru@cankaya.edu.tr			 [14CZ0026]	The first author (Lan-Lan Huang) was financially supported by a Research Grant No. 14CZ0026.		31	0	0	1	1	EDITURA ACAD ROMANE	BUCURESTI	CALEA 13 SEPTEMBRIE NR 13, SECTOR 5, BUCURESTI 050711, ROMANIA	1221-146X			ROM J PHYS	Rom. J. Phys.		2016	61	7-8					1172	1179				8	Physics, Multidisciplinary	Physics	DZ1MY	WOS:000385603700003		
J	Zhang, S; Pun, SH; Mak, PU; Qin, YP; Liu, YH; Vai, MI				Zhang, Shuang; Pun, Sio Hang; Mak, Peng Un; Qin, Yu-Ping; Liu, Yi-He; Vai, Mang I.			Communication channel modeling of human forearm with muscle fiber tissue characteristics	TECHNOLOGY AND HEALTH CARE			English	Article						Analytical model; fiber characteristics; galvanic coupling; Human-Body Communication		Human-Body Communication (HBC) is a wireless communication method using the human body tissue as a transmission medium for signals. This paper on the basis of human muscle fiber tissues' characteristics, it is first proposed to establish the analytical model of galvanic coupling human-body communication channel. In this model, the parallel and the transverse electrical characteristics of muscular tissue are fully considered, and the model accurately presents the transmission mechanism of galvanic coupling human-body communication signals in the channel. At last, through compare with the experimental results and calculation results, the maximum error of the model is 22.4% and the average error is 14.2% within the frequency range.	[Zhang, Shuang; Pun, Sio Hang; Mak, Peng Un; Vai, Mang I.] Univ Macau, State Key Lab Analog & Mixed Signal VLSI, Macau Sar, Peoples R China; [Zhang, Shuang; Pun, Sio Hang; Mak, Peng Un; Vai, Mang I.] Univ Macau, Fac Sci & Technol, Dept Elect & Comp Engn, Macau Sar, Peoples R China; [Zhang, Shuang; Qin, Yu-Ping] Chengdu Univ Technol, Engn & Tech Coll, Leshan, Sichuan, Peoples R China; [Zhang, Shuang; Liu, Yi-He] Neijiang Normal Univ, Coll Comp Sci, Neijiang, Sichuan, Peoples R China	Pun, SH (reprint author), Univ Macau, State Key Lab Analog & Mixed Signal VLSI, Macau Sar, Peoples R China.	lodge@mail.eee.umac.mo			Science and Technology Development Fund of Macau (FDCT) [024/2009/A1, 087/2012/A3, 047/2013/A2]; Research Committee of the University of Macau [063/2009/A, MYRG079(Y1-L2)-ST12-VMI, MYRG103(Y1-L3)-FST13-VMI, MRG014/MPU/2014/FST, MYRG2014-00010-AMSV]; Key Fund Project of Sichuan Provincial Department of Education [13ZA0003, 14ZB0360, 14ZB0363, 14ZB0352]; Sichuan Province Department of Science and Technology [2015JY0119]; Key Fund Project of Leshan Science and Technology Bureau [15ZDYJ0177]	This work presented in this paper is supported by the Science and Technology Development Fund of Macau (FDCT) under 024/2009/A1, 087/2012/A3, & 047/2013/A2; the Research Committee of the University of Macau under Grants 063/2009/A, MYRG079(Y1-L2)-ST12-VMI, MYRG103(Y1-L3)-FST13-VMI, MRG014/MPU/2014/FST, and MYRG2014-00010-AMSV; the Key Fund Project of Sichuan Provincial Department of Education under Grant 13ZA0003, Grant 14ZB0360, Grant 14ZB0363, Grant 14ZB0352; The Sichuan Province Department of Science and Technology under Grant 2015JY0119, the Key Fund Project of Leshan Science and Technology Bureau (15ZDYJ0177).		9	0	0	8	8	IOS PRESS	AMSTERDAM	NIEUWE HEMWEG 6B, 1013 BG AMSTERDAM, NETHERLANDS	0928-7329	1878-7401		TECHNOL HEALTH CARE	Technol. Health Care		2016	24	5					681	687		10.3233/THC-161219		7	Health Care Sciences & Services; Engineering, Biomedical	Health Care Sciences & Services; Engineering	DX5OM	WOS:000384430400008		
J	Wu, LY; Wang, P; Zhang, Y; Kong, H				Wu, Ling-Ye; Wang, Ping; Zhang, Yan; Kong, Hua			THE TEARING PROPERTIES OF TEXTILES WITH STEINER TREE STRUCTURE	THERMAL SCIENCE			English	Article						Steiner tree; tear; single rip method		Tearing properties of textiles has drawn much attention due to recent applications to bullet-proof or explosion proof vests. However, the tearing process is very complex, which is influenced by bulk material and geometrical factors as well, and there is no a matured theory for the tearing process, which limits optimal design of the textiles. Despite many experimental studies, we still lack fully understanding of the tearing process. In this paper, tearing properties of textiles with Steiner tree structure are studied experimentally and theoretically in order to develop a reliable mathematical model. The theoretical analysis elucidates that cell size and the cell's material in a structure cell of Steiner tree are the two main factors affecting the tearing properties, which are verified experimentally. The theoretical prediction of tearing strength will be greatly benefit for geometrical structure design for textile materials in the future.	[Wu, Ling-Ye] Shanghai Univ, Period Agcy, Shanghai, Peoples R China; [Wang, Ping; Zhang, Yan] Soochow Univ, Coll Text & Clothing Engn, Natl Engn Lab Modern Silk, Suzhou, Peoples R China; [Kong, Hua] Neijiang Normal Univ, Coll Math & Informat Sci, Neijiang, Peoples R China	Kong, H (reprint author), Neijiang Normal Univ, Coll Math & Informat Sci, Neijiang, Peoples R China.	konghua2008@126.com			College Young Teachers Training Program of Shanghai [B.37-0508-13-001]; Priority Academic Program Development of Jiangsu Higher Education Institutions (PAPD); National Natural Science Foundation of China [11402155]; Natural Science Foundation of Jiangsu Province [BK20140396, BK20140399]; Jiangsu Planned Projects for Postdoctoral Research Funds [1302112B]; China Postdoctoral Science Foundation [2014M551656]; Opening Project of National Engineering Laboratory for Modem Silk [KJS1511]; Nantong Science and Technology Planning Project [GY12015013]	The work is supported by the College Young Teachers Training Program of Shanghai (No. B.37-0508-13-001), the Priority Academic Program Development of Jiangsu Higher Education Institutions (PAPD), National Natural Science Foundation of China (Grant No. 11402155), Natural Science Foundation of Jiangsu Province (Grant Nos. BK20140396 and BK20140399), Jiangsu Planned Projects for Postdoctoral Research Funds (Grant No. 1302112B), China Postdoctoral Science Foundation (Grant No. 2014M551656), Opening Project of National Engineering Laboratory for Modem Silk (Grant No. KJS1511), and Nantong Science and Technology Planning Project (Grant No. GY12015013)		5	0	0	4	4	VINCA INST NUCLEAR SCI	BELGRADE	MIHAJLA PETROVICA-ALASA 12-14 VINCA, 11037 BELGRADE. POB 522, BELGRADE, 11001, SERBIA	0354-9836	2334-7163		THERM SCI	Therm. Sci.		2016	20	3					823	826		10.2298/TSCI1603823W		4	Thermodynamics	Thermodynamics	DR3IH	WOS:000379796400012		
J	Yue, XJ; Shi, JR; Zou, YC; Wang, B				Yue, Xingjian; Shi, Jinrong; Zou, Yuanchao; Wang, Bin			The complete mitochondrial genome sequence of Schizothorax lissolabiatus (Cypriniformes: Cyprinidae)	MITOCHONDRIAL DNA PART A			English	Article						Complete mitochondrial genome; cyprinidae; Schizothorax lissolabiatus; Yuanjiang River	ORGANIZATION	Schizothorax lissolabiatus is a widely distributed fish species in Lancang River, Yuanjiang River, Pearl River, Nujiang River in China. The complete mitochondrial genome sequence of S. lissolabiatus from Yuanjiang River (the upper Red River) has been sequenced, which is 16,583 bp in length and contains 22 tRNA genes, 13 protein-coding genes, 2 rRNA genes and 2 main non-coding regions: origin of light-strand replication and control region. Except for eight tRNA and ND6 genes, most of the genes are encoded on the heavy strand. The length of mitochondrial genome, the order, composition and anticodons of all genes are exactly similar to that of S. dolichonema. The phylogenetic tree suggested S. prenanti, S. dolichonema and S. lissolabiatus may have closer affinities than other fish of the genus Schizothorax.	[Yue, Xingjian; Shi, Jinrong; Zou, Yuanchao; Wang, Bin] Neijiang Normal Univ, Sch Life Sci, Key Lab Sichuan Prov Fishes Conservat & Utilizat, Neijiang, Peoples R China	Yue, XJ (reprint author), Neijiang Normal Univ, Sch Life Sci, Neijiang, Peoples R China.	silurus@163.com			Education Department of Sichuan Province, PR China [12ZA246]; Science, Technology and Intellectual Property Bureau of Neijiang, Sichuan Province, PR China [11028]	The present work was supported by the Science and Technology fund from the Education Department of Sichuan Province, PR China (No. 12ZA246) and the science and technology fund from Science, Technology and Intellectual Property Bureau of Neijiang, Sichuan Province, PR China (No. 11028). The authors report no conflicts of interest. The authors alone are responsible for the content and writing of the paper.		19	0	0	1	1	TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OR14 4RN, OXON, ENGLAND	2470-1394	2470-1408		MITOCHONDRIAL DNA A	Mitochondrial DNA Part A		2016	27	4					2450	2452		10.3109/19401736.2015.1033693		3	Genetics & Heredity	Genetics & Heredity	DO7IQ	WOS:000377956300055	25976234	
J	Huang, LL; Wu, GC; Rashidi, MM; Luo, WH				Huang, Lan-Lan; Wu, Guo-Cheng; Rashidi, M. M.; Luo, Wei-Hua			Chaos analysis of the nonlinear duffing oscillators based on the new Adomian polynomials	JOURNAL OF NONLINEAR SCIENCES AND APPLICATIONS			English	Article						New Adomian polynomial; duffing systems; chaos	DECOMPOSITION METHOD; DIFFERENTIAL-EQUATIONS; FRACTIONAL ORDER; SYSTEM	Numerical recurrence formulae are given to investigate the chaotic motion of the famous Duffing system. The new Adomian polynomial is adopted to treat the cubic nonlinear term. With the numerical simulation of the phase portraits and the Poincare sections, the chaotic behaviors are discussed for varied frequencies, damping coefficients and forces. The results show that the numerical method is reliable to investigate chaotic systems. (C) 2016 All rights reserved.	[Huang, Lan-Lan; Wu, Guo-Cheng; Luo, Wei-Hua] Neijiang Normal Univ, Coll Math & Informat Sci, Inst Appl Nonlinear Sci, Neijiang 641100, Peoples R China; [Rashidi, M. M.] Tongji Univ, Shanghai Key Lab Vehicle Aerodynam & Vehicle Ther, 4800 Cao An Rd, Shanghai 201804, Peoples R China; [Rashidi, M. M.] ENN Tongji Clean Energy Inst Adv Studies, Shanghai, Peoples R China	Wu, GC (reprint author), Neijiang Normal Univ, Coll Math & Informat Sci, Inst Appl Nonlinear Sci, Neijiang 641100, Peoples R China.	wuguocheng@gmail.com; mm_rashidi@tongji.edu.cn	Rashidi, Mohammad Mehdi /P-2692-2014	Rashidi, Mohammad Mehdi /0000-0002-6309-8688	Innovative Team Program of the Neijiang Normal University [13TD02]; Seed Funds for Major Science and Technology Innovation Projects of Sichuan Provincial Education Department [14CZ0026]; National Natural Science Foundation of China [11301257]	The work was financially supported by the Innovative Team Program of the Neijiang Normal University (Grant No. 13TD02), the Seed Funds for Major Science and Technology Innovation Projects of Sichuan Provincial Education Department (14CZ0026) and the National Natural Science Foundation of China (Grant No. 11301257).		19	1	1	0	3	INT SCIENTIFIC RESEARCH PUBLICATIONS	AMOL	14, 4TH FAJR, NOOR ST, AMOL, 4617654553, IRAN	2008-1898	2008-1901		J NONLINEAR SCI APPL	J. Nonlinear Sci. Appl.		2016	9	4					1877	1881				5	Mathematics, Applied; Mathematics	Mathematics	DI4ZK	WOS:000373507700041		
